count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1722,1.691852,-0.119,-0.427,-3.103,-0.00218,-0.00281,-0.0027,0
1723,1.692832,-0.143,-0.422,-3.119,-0.00232,-0.00291,-0.00195,0
1724,1.693806,-0.132,-0.431,-3.104,-0.00231,-0.00288,-0.00278,0
1725,1.694798,-0.15,-0.453,-3.123,-0.00234,-0.00294,-0.00272,0
1726,1.695789,-0.137,-0.435,-3.091,-0.00233,-0.00306,-0.00243,0
1727,1.69678,-0.156,-0.437,-3.102,-0.00234,-0.00295,-0.00239,0
1728,1.69776,-0.151,-0.428,-3.115,-0.00234,-0.00293,-0.00245,0
1729,1.698734,-0.137,-0.434,-3.054,-0.00237,-0.00287,-0.00275,0
1730,1.699726,-0.142,-0.45,-3.108,-0.00234,-0.00296,-0.00273,0
1731,1.700717,-0.124,-0.412,-3.109,-0.00247,-0.0029,-0.00225,0
1732,1.701708,-0.144,-0.417,-3.076,-0.00253,-0.00296,-0.00254,0
1733,1.702688,-0.144,-0.422,-3.059,-0.00241,-0.00303,-0.00233,0
1734,1.703662,-0.155,-0.449,-3.07,-0.00238,-0.00293,-0.00218,0
1735,1.704654,-0.147,-0.453,-3.115,-0.00233,-0.00306,-0.00234,0
1736,1.705645,-0.164,-0.435,-3.124,-0.00231,-0.00305,-0.00257,0
1737,1.706636,-0.174,-0.432,-3.117,-0.00227,-0.00309,-0.00173,0
1738,1.707616,-0.157,-0.433,-3.11,-0.00239,-0.00303,-0.0018,0
1739,1.70859,-0.152,-0.398,-3.066,-0.00243,-0.00314,-0.00259,0
1740,1.709582,-0.149,-0.415,-3.075,-0.00245,-0.00302,-0.00219,0
1741,1.710573,-0.145,-0.433,-3.095,-0.00239,-0.00311,-0.00209,0
1742,1.711564,-0.166,-0.436,-3.103,-0.00243,-0.00284,-0.00209,0
1743,1.712544,-0.153,-0.428,-3.079,-0.00245,-0.003,-0.00196,0
1744,1.713518,-0.153,-0.43,-3.113,-0.00237,-0.00298,-0.00197,0
1745,1.714509,-0.139,-0.447,-3.099,-0.00234,-0.00301,-0.00204,0
1746,1.7155,-0.166,-0.408,-3.075,-0.00238,-0.00291,-0.00171,0
1747,1.716491,-0.148,-0.431,-3.078,-0.00222,-0.00292,-0.00239,0
1748,1.717471,-0.153,-0.434,-3.093,-0.00231,-0.00298,-0.00231,0
1749,1.718445,-0.141,-0.422,-3.059,-0.00232,-0.0028,-0.00204,0
1750,1.719436,-0.151,-0.434,-3.091,-0.00229,-0.00306,-0.0018,0
1751,1.720427,-0.163,-0.432,-3.095,-0.00219,-0.0031,-0.00198,0
1752,1.721418,-0.151,-0.413,-3.065,-0.00221,-0.00306,-0.00167,0
1753,1.722398,-0.151,-0.433,-3.053,-0.00218,-0.00291,-0.00179,0
1754,1.723372,-0.14,-0.432,-3.059,-0.00229,-0.00283,-0.00212,0
1755,1.724363,-0.151,-0.423,-3.062,-0.0022,-0.00295,-0.00224,0
1756,1.725354,-0.13,-0.422,-3.055,-0.00223,-0.00283,-0.00207,0
1757,1.726345,-0.149,-0.426,-3.1,-0.00212,-0.00282,-0.00226,0
1758,1.727325,-0.144,-0.443,-3.06,-0.00218,-0.00286,-0.00231,0
1759,1.728299,-0.136,-0.452,-3.072,-0.00204,-0.00267,-0.00191,0
1760,1.72929,-0.122,-0.446,-3.058,-0.00219,-0.0026,-0.00184,0
1761,1.730281,-0.121,-0.45,-3.057,-0.00225,-0.00274,-0.00194,0
1762,1.731272,-0.116,-0.444,-3.055,-0.00212,-0.00279,-0.00212,0
1763,1.732252,-0.137,-0.454,-3.077,-0.00222,-0.00279,-0.00246,0
1764,1.733226,-0.138,-0.402,-3.045,-0.0021,-0.00273,-0.00236,0
1765,1.734217,-0.144,-0.427,-3.047,-0.00212,-0.00275,-0.00171,0
1766,1.735208,-0.127,-0.418,-3.044,-0.00219,-0.00286,-0.00147,0
1767,1.736199,-0.117,-0.438,-3.056,-0.0022,-0.00281,-0.00193,0
1768,1.737179,-0.146,-0.404,-3.043,-0.0021,-0.00267,-0.00198,0
1769,1.738153,-0.158,-0.419,-3.05,-0.00216,-0.00268,-0.00192,0
1770,1.739144,-0.146,-0.42,-3.048,-0.00225,-0.0027,-0.00202,0
1771,1.740135,-0.13,-0.428,-3.059,-0.0022,-0.00277,-0.00201,0
1772,1.741126,-0.146,-0.396,-3.024,-0.00227,-0.00283,-0.00172,0
1773,1.742106,-0.124,-0.401,-3.013,-0.00232,-0.00276,-0.00184,0
1774,1.74308,-0.148,-0.423,-3.021,-0.00235,-0.00274,-0.00188,0
1775,1.744071,-0.131,-0.411,-3.001,-0.00217,-0.00269,-0.00209,0
1776,1.745062,-0.123,-0.437,-2.987,-0.00212,-0.00274,-0.00197,0
1777,1.746053,-0.121,-0.422,-3.024,-0.00219,-0.00267,-0.00266,0
1778,1.747033,-0.14,-0.439,-2.971,-0.00221,-0.00276,-0.00213,0
1779,1.748007,-0.15,-0.417,-2.999,-0.0022,-0.00291,-0.002,0
1780,1.748998,-0.18,-0.408,-2.972,-0.00217,-0.00298,-0.0022,0
1781,1.749989,-0.161,-0.411,-3.003,-0.00223,-0.00278,-0.00222,0
1782,1.75098,-0.155,-0.401,-3.032,-0.00224,-0.00267,-0.00253,0
1783,1.75196,-0.17,-0.396,-3.016,-0.00238,-0.00278,-0.00209,0
1784,1.752934,-0.142,-0.437,-3.017,-0.00223,-0.00275,-0.00163,0
1785,1.753925,-0.153,-0.424,-2.991,-0.00221,-0.00289,-0.00232,0
1786,1.754916,-0.14,-0.427,-2.975,-0.00228,-0.00273,-0.00198,0
1787,1.755907,-0.148,-0.429,-3.004,-0.00242,-0.00298,-0.00207,0
1788,1.756887,-0.145,-0.428,-3.012,-0.00222,-0.0029,-0.00206,0
1789,1.757861,-0.151,-0.442,-2.993,-0.0022,-0.00282,-0.00254,0
1790,1.758852,-0.154,-0.401,-2.981,-0.00219,-0.00283,-0.0024,0
1791,1.759843,-0.136,-0.418,-3.01,-0.00218,-0.00273,-0.00193,0
1792,1.760834,-0.138,-0.433,-2.988,-0.0022,-0.00273,-0.00208,0
1793,1.761814,-0.142,-0.432,-2.987,-0.00229,-0.00287,-0.00165,0
1794,1.762788,-0.124,-0.434,-3.013,-0.00236,-0.00277,-0.00179,0
1795,1.763779,-0.142,-0.42,-2.974,-0.00223,-0.00276,-0.00205,0
1796,1.76477,-0.163,-0.411,-2.991,-0.00219,-0.00284,-0.00244,0
1797,1.765761,-0.184,-0.439,-2.991,-0.00218,-0.00287,-0.00244,0
1798,1.766741,-0.172,-0.426,-2.989,-0.00231,-0.00282,-0.00171,0
1799,1.767715,-0.154,-0.434,-2.989,-0.0024,-0.00287,-0.00234,0
1800,1.768706,-0.144,-0.417,-2.97,-0.00232,-0.0027,-0.00226,0
1801,1.769697,-0.15,-0.432,-2.981,-0.00233,-0.00256,-0.00167,0
1802,1.770688,-0.156,-0.431,-3.017,-0.0024,-0.00264,-0.00257,0
1803,1.771662,-0.154,-0.437,-2.981,-0.00241,-0.00256,-0.00216,0
1804,1.772636,-0.145,-0.437,-2.981,-0.00235,-0.00267,-0.00218,0
1805,1.773627,-0.17,-0.419,-3.002,-0.00232,-0.00283,-0.0021,0
1806,1.774618,-0.142,-0.449,-2.983,-0.00239,-0.00286,-0.0019,0
1807,1.77561,-0.145,-0.434,-2.994,-0.00237,-0.00276,-0.00191,0
1808,1.776584,-0.158,-0.419,-2.975,-0.00249,-0.00285,-0.00189,0
1809,1.777558,-0.162,-0.437,-2.988,-0.00243,-0.00278,-0.00267,0
1810,1.778549,-0.165,-0.423,-2.958,-0.0025,-0.00281,-0.00208,0
1811,1.77954,-0.167,-0.429,-2.954,-0.00242,-0.00274,-0.00242,0
1812,1.780533,-0.18,-0.406,-2.969,-0.00253,-0.00287,-0.00228,0
1813,1.781507,-0.164,-0.416,-2.985,-0.00247,-0.00277,-0.00191,0
1814,1.782481,-0.167,-0.432,-2.972,-0.00259,-0.00263,-0.00237,0
1815,1.783472,-0.15,-0.418,-2.982,-0.00252,-0.00272,-0.00228,0
1816,1.784463,-0.15,-0.417,-2.935,-0.00231,-0.00274,-0.00173,0
1817,1.785438,-0.165,-0.431,-3.001,-0.00235,-0.00292,-0.00251,0
1818,1.786412,-0.148,-0.406,-2.969,-0.00239,-0.00271,-0.00176,0
1819,1.787386,-0.143,-0.416,-2.951,-0.00246,-0.00275,-0.00229,0
1820,1.788377,-0.166,-0.435,-2.983,-0.0022,-0.00274,-0.00179,0
1821,1.789368,-0.167,-0.427,-2.939,-0.00244,-0.00293,-0.00191,0
1822,1.790343,-0.13,-0.396,-2.943,-0.00262,-0.0028,-0.00241,0
1823,1.791317,-0.129,-0.418,-2.964,-0.00248,-0.00269,-0.00292,0
1824,1.792291,-0.146,-0.414,-2.934,-0.00242,-0.0027,-0.00211,0
1825,1.793282,-0.134,-0.389,-2.937,-0.00252,-0.00271,-0.00185,0
1826,1.794273,-0.149,-0.424,-2.959,-0.0026,-0.00277,-0.00269,0
1827,1.795248,-0.157,-0.411,-2.963,-0.0025,-0.00274,-0.0022,0
1828,1.796222,-0.127,-0.42,-2.99,-0.0025,-0.0026,-0.00223,0
1829,1.797196,-0.107,-0.42,-2.92,-0.00254,-0.00265,-0.00242,0
1830,1.798187,-0.129,-0.425,-2.962,-0.00263,-0.00274,-0.00223,0
1831,1.799178,-0.153,-0.42,-2.988,-0.00235,-0.00273,-0.00225,0
1832,1.800153,-0.15,-0.431,-2.952,-0.00249,-0.00281,-0.00246,0
1833,1.801127,-0.152,-0.414,-2.964,-0.00241,-0.00276,-0.00209,0
1834,1.802101,-0.137,-0.41,-2.956,-0.00239,-0.00279,-0.00206,0
1835,1.803092,-0.133,-0.402,-2.957,-0.00239,-0.00282,-0.00202,0
1836,1.804083,-0.152,-0.408,-2.976,-0.00259,-0.00285,-0.00224,0
1837,1.805058,-0.159,-0.439,-2.969,-0.00254,-0.0028,-0.00223,0
1838,1.806032,-0.137,-0.429,-2.961,-0.0024,-0.00274,-0.00175,0
1839,1.807006,-0.138,-0.431,-2.96,-0.0024,-0.00291,-0.00212,0
1840,1.807997,-0.14,-0.418,-2.934,-0.00235,-0.00273,-0.00214,0
1841,1.808988,-0.133,-0.411,-2.943,-0.00247,-0.00268,-0.00163,0
1842,1.809963,-0.169,-0.427,-2.908,-0.00261,-0.00283,-0.00231,0
1843,1.810937,-0.161,-0.431,-2.961,-0.00252,-0.0028,-0.00194,0
1844,1.811911,-0.142,-0.417,-2.99,-0.00241,-0.00277,-0.00208,0
1845,1.812902,-0.16,-0.427,-2.952,-0.00231,-0.00267,-0.00197,0
1846,1.813893,-0.136,-0.438,-2.97,-0.00238,-0.00263,-0.00207,0
1847,1.814868,-0.128,-0.416,-2.943,-0.00236,-0.00278,-0.00179,0
1848,1.815842,-0.148,-0.435,-2.941,-0.00229,-0.00284,-0.00196,0
1849,1.816816,-0.162,-0.43,-2.917,-0.00225,-0.00276,-0.00188,0
1850,1.817807,-0.159,-0.403,-2.971,-0.00244,-0.00281,-0.00194,0
1851,1.818798,-0.157,-0.404,-2.95,-0.00235,-0.00277,-0.00237,0
1852,1.819773,-0.15,-0.405,-2.958,-0.00238,-0.00259,-0.0023,0
1853,1.820747,-0.13,-0.403,-2.96,-0.00229,-0.0027,-0.00194,0
1854,1.821721,-0.148,-0.412,-2.95,-0.00232,-0.00283,-0.00207,0
1855,1.822712,-0.159,-0.436,-2.954,-0.00238,-0.00265,-0.0019,0
1856,1.823703,-0.15,-0.429,-2.941,-0.00228,-0.0027,-0.00235,0
1857,1.824678,-0.149,-0.439,-2.956,-0.0023,-0.00275,-0.00235,0
1858,1.825652,-0.139,-0.413,-2.937,-0.00232,-0.00278,-0.00184,0
1859,1.826626,-0.129,-0.413,-2.93,-0.00238,-0.00262,-0.00272,0
1860,1.827617,-0.149,-0.422,-2.942,-0.00228,-0.00275,-0.00236,0
1861,1.828608,-0.124,-0.399,-2.945,-0.00233,-0.00271,-0.00169,0
1862,1.829583,-0.133,-0.405,-2.935,-0.00231,-0.0027,-0.00185,0
1863,1.830557,-0.155,-0.407,-2.926,-0.00226,-0.00291,-0.00282,0
1864,1.831531,-0.137,-0.424,-2.897,-0.00225,-0.00289,-0.00213,0
1865,1.832522,-0.136,-0.408,-2.904,-0.0023,-0.00288,-0.00188,0
1866,1.833513,-0.151,-0.425,-2.957,-0.00232,-0.00274,-0.0022,0
1867,1.834488,-0.158,-0.42,-2.93,-0.00244,-0.00286,-0.00245,0
1868,1.835462,-0.15,-0.418,-2.909,-0.00235,-0.00277,-0.00221,0
1869,1.836436,-0.164,-0.427,-2.931,-0.00238,-0.00285,-0.00215,0
1870,1.837427,-0.147,-0.426,-2.948,-0.00233,-0.00287,-0.00239,0
1871,1.838418,-0.152,-0.438,-2.967,-0.00238,-0.00293,-0.00246,0
1872,1.839393,-0.165,-0.433,-2.971,-0.00242,-0.00285,-0.00208,0
1873,1.840367,-0.161,-0.42,-2.92,-0.00235,-0.00283,-0.00202,0
1874,1.841341,-0.16,-0.395,-2.9,-0.00217,-0.0028,-0.00182,0
1875,1.842332,-0.147,-0.426,-2.921,-0.00228,-0.00276,-0.00176,0
1876,1.843323,-0.156,-0.418,-2.928,-0.00233,-0.00286,-0.0017,0
1877,1.844298,-0.162,-0.406,-2.93,-0.00247,-0.00278,-0.00207,0
1878,1.845272,-0.145,-0.378,-2.91,-0.00247,-0.00273,-0.00193,0
1879,1.846246,-0.13,-0.417,-2.918,-0.00229,-0.0026,-0.00206,0
1880,1.847237,-0.142,-0.419,-2.915,-0.00226,-0.00269,-0.00163,0
1881,1.848228,-0.131,-0.406,-2.933,-0.00219,-0.00275,-0.00191,0
1882,1.849203,-0.134,-0.43,-2.94,-0.00226,-0.00285,-0.00183,0
1883,1.850177,-0.172,-0.391,-2.928,-0.00233,-0.0028,-0.00167,0
1884,1.851151,-0.164,-0.406,-2.928,-0.00223,-0.00277,-0.002,0
1885,1.852142,-0.154,-0.407,-2.929,-0.00237,-0.00285,-0.00228,0
1886,1.853133,-0.173,-0.396,-2.91,-0.00238,-0.00277,-0.0022,0
1887,1.854108,-0.141,-0.431,-2.898,-0.00239,-0.00271,-0.00208,0
1888,1.855082,-0.14,-0.387,-2.916,-0.00248,-0.00289,-0.0019,0
1889,1.856056,-0.167,-0.423,-2.93,-0.00245,-0.00266,-0.00225,0
1890,1.857047,-0.173,-0.4,-2.925,-0.00242,-0.00275,-0.00189,0
1891,1.858038,-0.159,-0.389,-2.911,-0.00251,-0.00292,-0.00229,0
1892,1.859013,-0.145,-0.403,-2.948,-0.00244,-0.00268,-0.00186,0
1893,1.859987,-0.164,-0.395,-2.921,-0.00233,-0.00286,-0.00201,0
1894,1.860961,-0.172,-0.407,-2.947,-0.00237,-0.00277,-0.00168,0
1895,1.861952,-0.161,-0.42,-2.938,-0.00224,-0.00283,-0.00191,0
1896,1.862943,-0.168,-0.401,-2.913,-0.00234,-0.0028,-0.00166,0
1897,1.863918,-0.157,-0.391,-2.917,-0.00234,-0.00285,-0.00207,0
1898,1.864892,-0.144,-0.41,-2.909,-0.00222,-0.00269,-0.00199,0
1899,1.865866,-0.151,-0.399,-2.907,-0.00233,-0.00284,-0.00189,0
1900,1.866857,-0.153,-0.408,-2.913,-0.0024,-0.0029,-0.0018,0
1901,1.867848,-0.152,-0.409,-2.9,-0.00226,-0.00284,-0.00202,0
1902,1.868823,-0.142,-0.425,-2.925,-0.00233,-0.00284,-0.00235,0
1903,1.869797,-0.141,-0.418,-2.954,-0.00237,-0.00286,-0.00176,0
1904,1.870771,-0.162,-0.427,-2.918,-0.00236,-0.00271,-0.00268,0
1905,1.871762,-0.158,-0.425,-2.941,-0.00237,-0.00283,-0.00277,0
1906,1.872753,-0.159,-0.418,-2.894,-0.0024,-0.00289,-0.00181,0
1907,1.873728,-0.15,-0.4,-2.923,-0.0024,-0.00276,-0.00126,0
1908,1.874702,-0.162,-0.394,-2.902,-0.00235,-0.00289,-0.00209,0
1909,1.875676,-0.143,-0.412,-2.875,-0.00225,-0.00281,-0.00208,0
1910,1.876667,-0.143,-0.404,-2.926,-0.00226,-0.00259,-0.0023,0
1911,1.877658,-0.167,-0.431,-2.915,-0.00216,-0.0027,-0.00172,0
1912,1.878633,-0.149,-0.409,-2.908,-0.00234,-0.00289,-0.00184,0
1913,1.879607,-0.17,-0.409,-2.886,-0.00236,-0.00279,-0.00191,0
1914,1.880581,-0.164,-0.392,-2.897,-0.0024,-0.00265,-0.00164,0
1915,1.881572,-0.169,-0.379,-2.891,-0.00242,-0.00275,-0.00187,0
1916,1.882563,-0.164,-0.378,-2.9,-0.00251,-0.00278,-0.00204,0
1917,1.883538,-0.153,-0.404,-2.901,-0.00232,-0.00284,-0.00212,0
1918,1.884512,-0.141,-0.397,-2.892,-0.00234,-0.00258,-0.00242,0
1919,1.885486,-0.143,-0.441,-2.897,-0.00218,-0.0027,-0.00185,0
1920,1.886477,-0.142,-0.413,-2.919,-0.00236,-0.00274,-0.00232,0
1921,1.887468,-0.163,-0.408,-2.907,-0.00233,-0.0027,-0.00197,0
1922,1.888443,-0.152,-0.408,-2.905,-0.00231,-0.00265,-0.0023,0
1923,1.889417,-0.168,-0.408,-2.921,-0.00227,-0.00273,-0.00168,0
1924,1.890391,-0.16,-0.391,-2.903,-0.00232,-0.00276,-0.00176,0
1925,1.891382,-0.126,-0.382,-2.898,-0.00242,-0.00275,-0.00167,0
1926,1.892373,-0.154,-0.398,-2.922,-0.0023,-0.00258,-0.00164,0
1927,1.893348,-0.164,-0.412,-2.891,-0.00235,-0.00276,-0.00134,0
1928,1.894322,-0.143,-0.398,-2.933,-0.00243,-0.00268,-0.00157,0
1929,1.895296,-0.141,-0.405,-2.895,-0.00235,-0.0027,-0.00192,0
1930,1.896287,-0.157,-0.41,-2.901,-0.0024,-0.00272,-0.00174,0
1931,1.897278,-0.146,-0.386,-2.925,-0.00237,-0.00261,-0.0017,0
1932,1.898253,-0.142,-0.382,-2.888,-0.00235,-0.00278,-0.00157,0
1933,1.899227,-0.136,-0.43,-2.915,-0.00239,-0.0026,-0.00176,0
1934,1.900201,-0.151,-0.391,-2.892,-0.00239,-0.00261,-0.00183,0
1935,1.901192,-0.151,-0.405,-2.924,-0.00237,-0.00266,-0.00188,0
1936,1.902183,-0.15,-0.385,-2.931,-0.00243,-0.00272,-0.00176,0
1937,1.903158,-0.163,-0.433,-2.919,-0.00231,-0.00265,-0.00174,0
1938,1.904132,-0.157,-0.414,-2.888,-0.00244,-0.00272,-0.00178,0
1939,1.905124,-0.138,-0.422,-2.875,-0.00229,-0.00277,-0.0021,0
1940,1.906115,-0.133,-0.393,-2.864,-0.00239,-0.00257,-0.00202,0
1941,1.907106,-0.129,-0.419,-2.874,-0.00224,-0.00271,-0.00187,0
1942,1.908082,-0.149,-0.406,-2.914,-0.00229,-0.00266,-0.00194,0
1943,1.909056,-0.131,-0.4,-2.874,-0.00239,-0.00258,-0.00195,0
1944,1.91003,-0.16,-0.393,-2.893,-0.00222,-0.00276,-0.002,0
1945,1.911021,-0.148,-0.414,-2.884,-0.00213,-0.0025,-0.00182,0
1946,1.912012,-0.14,-0.402,-2.887,-0.0023,-0.00259,-0.0023,0
1947,1.912988,-0.143,-0.409,-2.889,-0.00229,-0.00283,-0.00198,0
1948,1.913962,-0.144,-0.41,-2.88,-0.00232,-0.00271,-0.00213,0
1949,1.914954,-0.136,-0.397,-2.93,-0.00213,-0.00274,-0.00196,0
1950,1.915945,-0.142,-0.395,-2.934,-0.00227,-0.00279,-0.0023,0
1951,1.916936,-0.144,-0.394,-2.9,-0.00235,-0.00262,-0.00266,0
1952,1.917913,-0.151,-0.382,-2.903,-0.00212,-0.00263,-0.00225,0
1953,1.918887,-0.165,-0.408,-2.914,-0.00231,-0.00259,-0.00236,0
1954,1.919861,-0.159,-0.439,-2.88,-0.0021,-0.00262,-0.00202,0
1955,1.920852,-0.157,-0.41,-2.896,-0.00205,-0.00269,-0.00238,0
1956,1.921843,-0.136,-0.402,-2.903,-0.00217,-0.00263,-0.0022,0
1957,1.92282,-0.149,-0.416,-2.894,-0.00225,-0.0026,-0.00277,0
1958,1.923794,-0.141,-0.416,-2.871,-0.00222,-0.00259,-0.00251,0
1959,1.924768,-0.151,-0.406,-2.897,-0.00226,-0.00263,-0.00209,0
1960,1.925759,-0.168,-0.397,-2.875,-0.00235,-0.00262,-0.00254,0
1961,1.92675,-0.182,-0.416,-2.899,-0.0022,-0.00268,-0.00196,0
1962,1.927728,-0.146,-0.399,-2.907,-0.00221,-0.00267,-0.00225,0
1963,1.928702,-0.164,-0.412,-2.88,-0.00216,-0.00276,-0.00257,0
1964,1.929676,-0.152,-0.398,-2.886,-0.00218,-0.00268,-0.00196,0
1965,1.930667,-0.136,-0.412,-2.898,-0.00234,-0.00265,-0.00243,0
1966,1.931658,-0.162,-0.39,-2.881,-0.0023,-0.00272,-0.00218,0
1967,1.932635,-0.139,-0.368,-2.897,-0.0023,-0.00261,-0.00256,0
1968,1.933609,-0.138,-0.395,-2.887,-0.00215,-0.00266,-0.00241,0
1969,1.934583,-0.171,-0.4,-2.891,-0.00228,-0.00284,-0.00188,0
1970,1.935574,-0.162,-0.398,-2.909,-0.00233,-0.00275,-0.00223,0
1971,1.936565,-0.154,-0.41,-2.898,-0.00211,-0.00272,-0.00169,0
1972,1.937542,-0.173,-0.408,-2.915,-0.00227,-0.00286,-0.00235,0
1973,1.938516,-0.153,-0.402,-2.887,-0.00225,-0.00272,-0.00205,0
1974,1.939508,-0.175,-0.405,-2.885,-0.00224,-0.00284,-0.00177,0
1975,1.940499,-0.147,-0.425,-2.918,-0.00237,-0.00279,-0.00168,0
1976,1.94149,-0.152,-0.409,-2.892,-0.00232,-0.00267,-0.00197,0
1977,1.942469,-0.163,-0.388,-2.887,-0.00225,-0.00274,-0.00223,0
1978,1.943443,-0.151,-0.406,-2.933,-0.00232,-0.00261,-0.00143,0
1979,1.944417,-0.157,-0.403,-2.914,-0.00232,-0.00272,-0.00184,0
1980,1.945408,-0.159,-0.404,-2.917,-0.00232,-0.00273,-0.00141,0
1981,1.946399,-0.128,-0.383,-2.905,-0.00236,-0.00272,-0.00159,0
1982,1.947378,-0.136,-0.398,-2.896,-0.00227,-0.00273,-0.00164,0
1983,1.948352,-0.148,-0.395,-2.89,-0.00222,-0.00272,-0.00182,0
1984,1.949326,-0.136,-0.404,-2.873,-0.00224,-0.00272,-0.00191,0
1985,1.950317,-0.147,-0.398,-2.829,-0.0022,-0.00278,-0.00163,0
1986,1.951308,-0.158,-0.396,-2.9,-0.00229,-0.00279,-0.0016,0
1987,1.952288,-0.155,-0.41,-2.877,-0.00225,-0.00277,-0.0017,0
1988,1.953262,-0.158,-0.413,-2.876,-0.00215,-0.00281,-0.00179,0
1989,1.954254,-0.148,-0.385,-2.902,-0.00222,-0.00265,-0.00177,0
1990,1.955245,-0.14,-0.393,-2.879,-0.00236,-0.0027,-0.00224,0
1991,1.956236,-0.155,-0.398,-2.912,-0.00234,-0.00277,-0.00175,0
1992,1.957218,-0.158,-0.372,-2.9,-0.00225,-0.00274,-0.0019,0
1993,1.958192,-0.148,-0.404,-2.87,-0.00223,-0.00263,-0.00205,0
1994,1.959166,-0.141,-0.382,-2.886,-0.00241,-0.0027,-0.00196,0
1995,1.960157,-0.146,-0.387,-2.869,-0.00213,-0.00276,-0.00165,0
1996,1.961148,-0.191,-0.399,-2.923,-0.00219,-0.00276,-0.00218,0
1997,1.96213,-0.153,-0.393,-2.875,-0.00233,-0.00276,-0.00157,0
1998,1.963104,-0.126,-0.384,-2.894,-0.00223,-0.00273,-0.00187,0
1999,1.964078,-0.132,-0.391,-2.883,-0.00224,-0.00274,-0.0022,0
2000,1.965069,-0.173,-0.401,-2.904,-0.00218,-0.00276,-0.00182,0
2001,1.96606,-0.153,-0.412,-2.909,-0.00217,-0.00262,-0.00211,0
2002,1.967042,-0.164,-0.408,-2.891,-0.00208,-0.00268,-0.00198,0
2003,1.968016,-0.159,-0.403,-2.867,-0.00215,-0.00273,-0.00172,0
2004,1.96899,-0.142,-0.39,-2.87,-0.00205,-0.00262,-0.00154,0
2005,1.969981,-0.161,-0.382,-2.884,-0.00209,-0.0027,-0.00165,0
2006,1.970972,-0.159,-0.387,-2.902,-0.00225,-0.00265,-0.00206,0
2007,1.971955,-0.167,-0.391,-2.922,-0.00229,-0.00267,-0.00205,0
2008,1.972929,-0.156,-0.391,-2.865,-0.00222,-0.00264,-0.00214,0
2009,1.973903,-0.167,-0.392,-2.907,-0.00218,-0.00268,-0.00213,0
2010,1.974894,-0.136,-0.389,-2.921,-0.00211,-0.00263,-0.00181,0
2011,1.975885,-0.136,-0.378,-2.854,-0.00214,-0.00271,-0.00187,0
2012,1.976868,-0.16,-0.41,-2.879,-0.00213,-0.00268,-0.00165,0
2013,1.97786,-0.16,-0.392,-2.902,-0.00218,-0.0025,-0.00178,0
2014,1.978834,-0.176,-0.39,-2.903,-0.00233,-0.00264,-0.00188,0
2015,1.979825,-0.138,-0.371,-2.881,-0.00215,-0.00268,-0.00171,0
2016,1.980816,-0.164,-0.403,-2.891,-0.00214,-0.00272,-0.00215,0
2017,1.9818,-0.168,-0.386,-2.895,-0.00215,-0.00264,-0.00236,0
2018,1.982774,-0.144,-0.399,-2.904,-0.00215,-0.00264,-0.00189,0
2019,1.983748,-0.15,-0.385,-2.873,-0.00229,-0.00266,-0.00236,0
2020,1.984739,-0.172,-0.374,-2.868,-0.00208,-0.00267,-0.00209,0
2021,1.98573,-0.15,-0.381,-2.874,-0.00222,-0.00267,-0.00212,0
2022,1.986716,-0.184,-0.401,-2.894,-0.00229,-0.00278,-0.00167,0
2023,1.98769,-0.178,-0.387,-2.882,-0.00222,-0.00274,-0.00233,0
2024,1.988664,-0.143,-0.424,-2.874,-0.0022,-0.00276,-0.00209,0
2025,1.989655,-0.175,-0.417,-2.881,-0.0021,-0.00279,-0.00229,0
2026,1.990646,-0.152,-0.426,-2.919,-0.00218,-0.00273,-0.00241,0
2027,1.991632,-0.187,-0.401,-2.9,-0.00217,-0.00279,-0.00213,0
2028,1.992606,-0.166,-0.412,-2.923,-0.00219,-0.00278,-0.00205,0
2029,1.99358,-0.156,-0.394,-2.904,-0.00231,-0.00273,-0.0023,0
2030,1.994571,-0.146,-0.406,-2.907,-0.00228,-0.00267,-0.00239,0
2031,1.995562,-0.148,-0.388,-2.892,-0.00229,-0.00267,-0.00231,0
2032,1.996548,-0.16,-0.37,-2.905,-0.00234,-0.00269,-0.00207,0
2033,1.997522,-0.153,-0.366,-2.913,-0.00233,-0.00271,-0.00227,0
2034,1.998496,-0.151,-0.396,-2.943,-0.00209,-0.00259,-0.00265,0
2035,1.999487,-0.153,-0.382,-2.898,-0.00216,-0.00259,-0.00232,0
2036,2.000478,-0.151,-0.399,-2.881,-0.00202,-0.00258,-0.00152,0
2037,2.001465,-0.142,-0.397,-2.883,-0.002,-0.00251,-0.00189,0
2038,2.002439,-0.152,-0.417,-2.891,-0.0023,-0.0025,-0.00193,0
2039,2.003413,-0.15,-0.427,-2.892,-0.00204,-0.00255,-0.00191,0
2040,2.004404,-0.172,-0.396,-2.902,-0.00212,-0.00263,-0.00225,0
2041,2.005395,-0.146,-0.376,-2.888,-0.00221,-0.00258,-0.00201,0
2042,2.006382,-0.151,-0.395,-2.911,-0.00213,-0.00267,-0.00157,0
2043,2.007356,-0.178,-0.392,-2.928,-0.00211,-0.00264,-0.00205,0
2044,2.00833,-0.135,-0.397,-2.907,-0.00204,-0.00254,-0.0018,0
