count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
78,0.076856,-0.243,-0.401,-3.01,-0.00363,-0.00286,-0.00334,0
79,0.077847,-0.251,-0.415,-3.038,-0.00354,-0.00291,-0.00289,0
80,0.078838,-0.227,-0.41,-3.006,-0.00362,-0.00271,-0.0031,0
81,0.079829,-0.234,-0.401,-3.027,-0.00348,-0.00274,-0.00358,0
82,0.080809,-0.23,-0.405,-3.003,-0.0035,-0.0028,-0.00377,0
83,0.081783,-0.245,-0.397,-3.016,-0.00355,-0.00275,-0.00353,0
84,0.082774,-0.22,-0.429,-3.016,-0.00359,-0.00286,-0.00362,0
85,0.083765,-0.218,-0.409,-3.031,-0.0037,-0.00276,-0.00305,0
86,0.084756,-0.213,-0.425,-2.991,-0.00361,-0.0028,-0.00345,0
87,0.085736,-0.233,-0.415,-3.041,-0.00348,-0.00276,-0.00356,0
88,0.08671,-0.218,-0.414,-3.001,-0.00354,-0.00269,-0.00401,0
89,0.087701,-0.24,-0.403,-3.034,-0.00362,-0.00287,-0.00329,0
90,0.088692,-0.237,-0.405,-3.008,-0.00352,-0.00288,-0.00368,0
91,0.089683,-0.242,-0.42,-3.016,-0.00356,-0.00283,-0.00345,0
92,0.090657,-0.24,-0.404,-2.955,-0.00352,-0.00286,-0.00309,0
93,0.091631,-0.235,-0.401,-3.003,-0.00354,-0.00276,-0.00352,0
94,0.092622,-0.234,-0.434,-3.038,-0.00348,-0.00278,-0.00267,0
95,0.093613,-0.221,-0.418,-3.003,-0.00344,-0.0029,-0.00297,0
96,0.094605,-0.258,-0.419,-3.02,-0.00339,-0.00302,-0.00342,0
97,0.095579,-0.242,-0.391,-3.017,-0.00351,-0.00272,-0.00342,0
98,0.096553,-0.237,-0.407,-3.047,-0.00341,-0.00267,-0.0032,0
99,0.097544,-0.222,-0.41,-3.05,-0.00346,-0.00273,-0.00315,0
100,0.098535,-0.244,-0.407,-2.991,-0.00338,-0.00287,-0.00399,0
101,0.099528,-0.233,-0.408,-2.966,-0.00347,-0.00288,-0.00344,0
102,0.100502,-0.211,-0.419,-2.985,-0.00342,-0.00275,-0.00322,0
103,0.101476,-0.237,-0.382,-3.026,-0.00333,-0.00285,-0.0031,0
104,0.102467,-0.23,-0.434,-3.028,-0.00336,-0.00285,-0.00313,0
105,0.103458,-0.239,-0.394,-3.03,-0.00346,-0.00289,-0.00333,0
106,0.104433,-0.23,-0.407,-3.002,-0.00335,-0.00289,-0.00276,0
107,0.105407,-0.238,-0.405,-3.015,-0.00343,-0.00288,-0.00328,0
108,0.106381,-0.237,-0.403,-3.018,-0.00353,-0.0028,-0.00354,0
109,0.107372,-0.244,-0.429,-3.016,-0.00325,-0.00285,-0.00309,0
110,0.108363,-0.254,-0.41,-3.059,-0.00323,-0.00295,-0.00346,0
111,0.109338,-0.243,-0.411,-3.08,-0.0033,-0.00293,-0.00331,0
112,0.110312,-0.249,-0.393,-3.021,-0.00325,-0.00301,-0.00319,0
113,0.111286,-0.248,-0.388,-2.995,-0.00329,-0.00301,-0.00298,0
114,0.112277,-0.248,-0.406,-2.999,-0.00331,-0.00297,-0.00353,0
115,0.113268,-0.242,-0.399,-3.027,-0.00337,-0.00303,-0.0029,0
116,0.114243,-0.239,-0.41,-2.999,-0.00326,-0.00308,-0.0028,0
117,0.115217,-0.254,-0.403,-3.024,-0.00336,-0.00302,-0.00282,0
118,0.116191,-0.245,-0.416,-3.025,-0.00329,-0.00303,-0.00318,0
119,0.117182,-0.241,-0.402,-2.983,-0.00336,-0.00305,-0.00305,0
120,0.118173,-0.256,-0.396,-2.995,-0.00326,-0.00317,-0.00313,0
121,0.119148,-0.21,-0.364,-3.034,-0.00335,-0.00298,-0.00307,0
122,0.12014,-0.227,-0.403,-3.015,-0.00337,-0.00321,-0.00271,0
123,0.121114,-0.241,-0.427,-3.039,-0.00321,-0.00303,-0.00317,0
124,0.122105,-0.233,-0.417,-3.043,-0.00327,-0.00311,-0.00276,0
125,0.123096,-0.254,-0.375,-3.023,-0.00343,-0.00309,-0.00283,0
126,0.124072,-0.237,-0.404,-3.036,-0.00338,-0.00308,-0.00254,0
127,0.125046,-0.256,-0.401,-3.041,-0.00327,-0.00313,-0.0028,0
128,0.12602,-0.241,-0.408,-3.012,-0.00328,-0.00318,-0.00359,0
129,0.127011,-0.235,-0.396,-3.019,-0.00331,-0.00316,-0.00336,0
130,0.128002,-0.244,-0.425,-3.038,-0.00338,-0.00328,-0.00282,0
131,0.128978,-0.241,-0.415,-3.006,-0.00331,-0.00323,-0.00332,0
132,0.129952,-0.249,-0.407,-3.029,-0.00329,-0.00312,-0.00315,0
133,0.130926,-0.257,-0.403,-3.003,-0.00334,-0.00306,-0.00308,0
134,0.131917,-0.253,-0.394,-3.012,-0.00329,-0.00309,-0.00335,0
135,0.132908,-0.246,-0.392,-3.022,-0.00328,-0.00312,-0.00277,0
136,0.133884,-0.232,-0.398,-3.006,-0.00338,-0.00314,-0.00306,0
137,0.134876,-0.219,-0.391,-3.048,-0.00338,-0.00301,-0.00304,0
138,0.13585,-0.238,-0.395,-3.028,-0.00332,-0.00302,-0.00325,0
139,0.136841,-0.258,-0.415,-3.012,-0.00331,-0.00311,-0.00314,0
140,0.137832,-0.249,-0.407,-3.06,-0.00335,-0.00309,-0.00281,0
141,0.138809,-0.235,-0.408,-3.018,-0.00333,-0.00303,-0.00303,0
142,0.139783,-0.227,-0.429,-3.06,-0.00319,-0.00299,-0.00332,0
143,0.140757,-0.22,-0.416,-3.032,-0.00324,-0.003,-0.00319,0
144,0.141748,-0.237,-0.423,-3.01,-0.00334,-0.00293,-0.00279,0
145,0.142739,-0.249,-0.39,-3.028,-0.0034,-0.00312,-0.00284,0
146,0.143716,-0.256,-0.394,-3.019,-0.00341,-0.00297,-0.00273,0
147,0.14469,-0.243,-0.399,-3.048,-0.00341,-0.0031,-0.00295,0
148,0.145664,-0.269,-0.386,-3.047,-0.00338,-0.0031,-0.00259,0
149,0.146655,-0.248,-0.415,-3.039,-0.00334,-0.00293,-0.00353,0
150,0.147646,-0.241,-0.413,-3.007,-0.00327,-0.00305,-0.00302,0
151,0.148623,-0.245,-0.418,-2.994,-0.00338,-0.00304,-0.00273,0
152,0.149597,-0.238,-0.42,-3.011,-0.00341,-0.003,-0.00307,0
153,0.150589,-0.239,-0.407,-3.008,-0.00338,-0.00292,-0.00294,0
154,0.15158,-0.232,-0.388,-3.006,-0.00335,-0.00304,-0.00291,0
155,0.152571,-0.234,-0.409,-3.046,-0.00331,-0.00288,-0.00299,0
156,0.15355,-0.235,-0.406,-3.063,-0.00346,-0.00288,-0.00271,0
157,0.154524,-0.221,-0.422,-3.038,-0.00344,-0.00295,-0.00307,0
158,0.155516,-0.252,-0.408,-3.041,-0.00329,-0.00282,-0.00321,0
159,0.156507,-0.243,-0.4,-3.027,-0.00324,-0.00286,-0.0031,0
160,0.157498,-0.262,-0.41,-3.034,-0.00334,-0.00295,-0.00278,0
161,0.15848,-0.247,-0.403,-3.03,-0.00347,-0.00296,-0.00288,0
162,0.159472,-0.254,-0.404,-3.036,-0.00348,-0.00293,-0.00348,0
163,0.160464,-0.264,-0.422,-3.068,-0.00343,-0.00291,-0.00275,0
164,0.161455,-0.229,-0.404,-3.043,-0.00346,-0.0028,-0.00306,0
165,0.162446,-0.24,-0.412,-3.036,-0.00339,-0.00287,-0.00316,0
166,0.163429,-0.227,-0.393,-3.025,-0.00331,-0.00271,-0.0034,0
167,0.164403,-0.254,-0.423,-3.015,-0.00356,-0.00292,-0.00343,0
168,0.165377,-0.251,-0.426,-3.028,-0.00361,-0.00296,-0.00329,0
169,0.166368,-0.231,-0.401,-3.021,-0.00355,-0.00285,-0.00312,0
170,0.167359,-0.258,-0.406,-3.051,-0.00348,-0.003,-0.00324,0
171,0.168343,-0.252,-0.394,-3.017,-0.00336,-0.00299,-0.00303,0
172,0.169317,-0.272,-0.418,-3.043,-0.00341,-0.00293,-0.00298,0
173,0.170291,-0.238,-0.421,-3.036,-0.00357,-0.00291,-0.00318,0
174,0.171282,-0.236,-0.407,-3.025,-0.00368,-0.00288,-0.00321,0
175,0.172273,-0.26,-0.4,-3.04,-0.00346,-0.00299,-0.00334,0
176,0.173257,-0.245,-0.419,-3.044,-0.0035,-0.00318,-0.00343,0
177,0.174231,-0.254,-0.403,-3.013,-0.00343,-0.00289,-0.00344,0
178,0.175223,-0.264,-0.411,-3.022,-0.00356,-0.00297,-0.0031,0
179,0.176214,-0.263,-0.409,-3.046,-0.00346,-0.00296,-0.00306,0
180,0.177205,-0.244,-0.42,-3.046,-0.00348,-0.0029,-0.0036,0
181,0.178191,-0.262,-0.401,-3.07,-0.00367,-0.00297,-0.00302,0
182,0.179165,-0.247,-0.416,-3.018,-0.00354,-0.00294,-0.0031,0
183,0.180139,-0.243,-0.419,-3.032,-0.00347,-0.0028,-0.00304,0
184,0.18113,-0.254,-0.436,-3.055,-0.00337,-0.00304,-0.00294,0
185,0.182121,-0.255,-0.426,-3.02,-0.00344,-0.00297,-0.00342,0
186,0.183108,-0.251,-0.428,-3.008,-0.00355,-0.003,-0.00329,0
187,0.184082,-0.25,-0.405,-3.016,-0.00352,-0.00297,-0.00346,0
188,0.185056,-0.232,-0.418,-3.032,-0.0035,-0.00283,-0.00353,0
189,0.186047,-0.239,-0.408,-3.022,-0.00336,-0.00282,-0.00324,0
190,0.187038,-0.239,-0.395,-3.024,-0.00344,-0.00288,-0.00349,0
191,0.188025,-0.255,-0.391,-2.996,-0.00352,-0.003,-0.00344,0
192,0.188999,-0.239,-0.413,-3.019,-0.00342,-0.00294,-0.00304,0
193,0.189973,-0.245,-0.406,-3.006,-0.00336,-0.0029,-0.00343,0
194,0.190964,-0.272,-0.414,-3.028,-0.00341,-0.00293,-0.00329,0
195,0.191955,-0.25,-0.41,-3.038,-0.00345,-0.00283,-0.00336,0
196,0.192943,-0.25,-0.389,-3.035,-0.00347,-0.0028,-0.00331,0
197,0.193917,-0.242,-0.387,-3.021,-0.00341,-0.00294,-0.00343,0
198,0.194891,-0.236,-0.411,-3.07,-0.00327,-0.00291,-0.00372,0
199,0.195882,-0.239,-0.41,-3.034,-0.00336,-0.00279,-0.00327,0
200,0.196873,-0.259,-0.387,-3.034,-0.00341,-0.00297,-0.00359,0
201,0.197861,-0.223,-0.391,-2.999,-0.00338,-0.00292,-0.0036,0
202,0.198835,-0.241,-0.401,-3.015,-0.0035,-0.00309,-0.00321,0
203,0.199809,-0.233,-0.365,-2.996,-0.00324,-0.00291,-0.0035,0
204,0.2008,-0.249,-0.4,-3.036,-0.00335,-0.00304,-0.00311,0
205,0.201791,-0.242,-0.396,-3.057,-0.00327,-0.0029,-0.00355,0
206,0.202781,-0.242,-0.379,-3.036,-0.00341,-0.00284,-0.00341,0
207,0.203755,-0.228,-0.415,-3.053,-0.00345,-0.00287,-0.00382,0
208,0.204729,-0.242,-0.408,-3.008,-0.00345,-0.00292,-0.00346,0
209,0.20572,-0.248,-0.388,-2.99,-0.00343,-0.00305,-0.00353,0
210,0.206711,-0.259,-0.396,-3.028,-0.0033,-0.00306,-0.00332,0
211,0.207701,-0.254,-0.396,-2.971,-0.00332,-0.00303,-0.0034,0
212,0.208675,-0.258,-0.416,-3.027,-0.00346,-0.00296,-0.00284,0
213,0.209667,-0.251,-0.431,-3.015,-0.00339,-0.00303,-0.00337,0
214,0.210658,-0.25,-0.423,-3.026,-0.00343,-0.00312,-0.0034,0
215,0.211649,-0.246,-0.41,-3.012,-0.00339,-0.00301,-0.00299,0
216,0.212642,-0.251,-0.402,-3.012,-0.00349,-0.00316,-0.00312,0
217,0.213616,-0.237,-0.417,-3.013,-0.00348,-0.00298,-0.00312,0
218,0.214608,-0.27,-0.388,-3.044,-0.00343,-0.00315,-0.00274,0
219,0.215599,-0.251,-0.415,-3.019,-0.00349,-0.00307,-0.00305,0
220,0.21659,-0.276,-0.415,-3.002,-0.00344,-0.0032,-0.00292,0
221,0.217564,-0.267,-0.412,-3.048,-0.00338,-0.00308,-0.00369,0
222,0.218538,-0.248,-0.417,-3.049,-0.0034,-0.00303,-0.00334,0
223,0.219512,-0.248,-0.417,-3.033,-0.00329,-0.003,-0.00345,0
224,0.220503,-0.231,-0.409,-3.028,-0.0034,-0.00304,-0.00342,0
225,0.221494,-0.235,-0.418,-3.046,-0.00353,-0.00292,-0.00307,0
226,0.222468,-0.256,-0.429,-3.035,-0.00359,-0.0032,-0.00298,0
227,0.223442,-0.261,-0.42,-3.032,-0.00356,-0.00325,-0.00338,0
228,0.224434,-0.235,-0.405,-3.029,-0.0036,-0.00308,-0.00271,0
229,0.225425,-0.226,-0.4,-3.037,-0.00353,-0.00317,-0.00282,0
230,0.226416,-0.231,-0.413,-3.021,-0.00361,-0.00305,-0.00347,0
231,0.227392,-0.259,-0.409,-3.008,-0.00361,-0.00301,-0.00323,0
232,0.228366,-0.259,-0.403,-3.014,-0.0036,-0.00314,-0.00321,0
233,0.22934,-0.228,-0.426,-3.003,-0.00344,-0.00305,-0.00308,0
234,0.230331,-0.223,-0.425,-3.044,-0.00363,-0.00299,-0.00314,0
235,0.231322,-0.253,-0.429,-3.029,-0.00352,-0.00312,-0.00319,0
236,0.232298,-0.244,-0.432,-3.017,-0.00356,-0.00318,-0.00271,0
237,0.233272,-0.228,-0.429,-3.038,-0.00357,-0.00295,-0.00268,0
238,0.234246,-0.249,-0.409,-3.01,-0.00355,-0.00315,-0.00292,0
239,0.235237,-0.242,-0.417,-3.027,-0.00374,-0.00318,-0.00257,0
240,0.236228,-0.242,-0.432,-3.007,-0.00365,-0.00301,-0.00298,0
241,0.237204,-0.225,-0.416,-3.007,-0.00374,-0.00309,-0.00282,0
242,0.238196,-0.219,-0.411,-3.019,-0.00362,-0.00291,-0.00316,0
243,0.23917,-0.257,-0.423,-3.011,-0.0037,-0.00319,-0.00306,0
244,0.240161,-0.242,-0.435,-3.004,-0.00354,-0.00307,-0.00327,0
245,0.241152,-0.253,-0.442,-3.017,-0.00348,-0.00318,-0.00291,0
246,0.242129,-0.273,-0.425,-3.035,-0.00349,-0.00313,-0.00289,0
247,0.243103,-0.277,-0.427,-3.046,-0.0037,-0.00309,-0.00338,0
248,0.244077,-0.265,-0.427,-3.038,-0.0037,-0.00315,-0.00349,0
249,0.245068,-0.237,-0.42,-3.034,-0.00341,-0.00316,-0.00308,0
250,0.246059,-0.248,-0.399,-3.032,-0.00354,-0.00312,-0.00272,0
251,0.247036,-0.279,-0.394,-3.026,-0.00367,-0.00317,-0.0029,0
252,0.24801,-0.246,-0.392,-3.002,-0.00364,-0.00286,-0.00294,0
253,0.248984,-0.225,-0.397,-3.019,-0.00365,-0.003,-0.00291,0
254,0.249975,-0.249,-0.409,-3.005,-0.00364,-0.00313,-0.00331,0
255,0.250966,-0.239,-0.413,-3.013,-0.00354,-0.00298,-0.00329,0
256,0.251943,-0.258,-0.422,-3.036,-0.00355,-0.003,-0.0032,0
257,0.252935,-0.247,-0.412,-3.015,-0.00347,-0.00302,-0.00344,0
258,0.253909,-0.238,-0.41,-2.971,-0.00359,-0.00282,-0.00356,0
259,0.2549,-0.275,-0.393,-3.008,-0.0038,-0.00305,-0.0035,0
260,0.255891,-0.251,-0.392,-3.006,-0.00366,-0.00305,-0.00342,0
261,0.256869,-0.26,-0.395,-3.002,-0.00367,-0.0031,-0.00391,0
262,0.257843,-0.229,-0.393,-3.002,-0.00363,-0.00297,-0.00347,0
263,0.258817,-0.237,-0.394,-3.015,-0.00364,-0.00299,-0.00315,0
264,0.259808,-0.238,-0.402,-3.023,-0.00373,-0.00287,-0.00336,0
265,0.260799,-0.24,-0.396,-3.016,-0.00374,-0.00283,-0.00393,0
266,0.261777,-0.256,-0.403,-3.01,-0.00353,-0.00279,-0.00328,0
267,0.262751,-0.241,-0.425,-2.977,-0.00363,-0.00301,-0.00307,0
268,0.263743,-0.239,-0.428,-3.009,-0.00354,-0.00297,-0.00308,0
269,0.264734,-0.257,-0.421,-3.021,-0.00356,-0.00296,-0.00351,0
270,0.265725,-0.241,-0.424,-3.037,-0.00349,-0.003,-0.00305,0
271,0.266705,-0.24,-0.407,-3.038,-0.00358,-0.00297,-0.00295,0
272,0.267679,-0.252,-0.408,-3.017,-0.00359,-0.00293,-0.00306,0
273,0.268653,-0.255,-0.395,-3.043,-0.00358,-0.00297,-0.00319,0
274,0.269644,-0.237,-0.412,-3.019,-0.00344,-0.00282,-0.00331,0
275,0.270635,-0.261,-0.404,-3.013,-0.00351,-0.00301,-0.00343,0
276,0.271615,-0.251,-0.425,-3.036,-0.00354,-0.0029,-0.00292,0
277,0.272607,-0.248,-0.424,-3.045,-0.0034,-0.00279,-0.00358,0
278,0.273581,-0.24,-0.401,-3.027,-0.00337,-0.00275,-0.00375,0
279,0.274572,-0.235,-0.404,-3.015,-0.00345,-0.00288,-0.00364,0
280,0.275563,-0.234,-0.414,-3.025,-0.00333,-0.00283,-0.00346,0
281,0.276543,-0.22,-0.438,-3.03,-0.00335,-0.00281,-0.0034,0
282,0.277517,-0.238,-0.402,-3.011,-0.00321,-0.00285,-0.00356,0
283,0.278491,-0.244,-0.399,-3.006,-0.00338,-0.00296,-0.00303,0
284,0.279482,-0.252,-0.394,-3.038,-0.00327,-0.00284,-0.00345,0
285,0.280473,-0.243,-0.404,-3.043,-0.00325,-0.00289,-0.00327,0
286,0.281453,-0.225,-0.397,-3.019,-0.00339,-0.00263,-0.00373,0
287,0.282427,-0.238,-0.402,-3.023,-0.0034,-0.00279,-0.00358,0
288,0.283401,-0.246,-0.402,-3.051,-0.00339,-0.00269,-0.00356,0
289,0.284392,-0.258,-0.398,-3.042,-0.00338,-0.00294,-0.00302,0
290,0.285383,-0.233,-0.413,-3.026,-0.00329,-0.00282,-0.00277,0
291,0.286363,-0.261,-0.4,-3.026,-0.00342,-0.00287,-0.00251,0
292,0.287337,-0.233,-0.404,-3.036,-0.00325,-0.00286,-0.00362,0
293,0.288311,-0.241,-0.394,-3.021,-0.00321,-0.00286,-0.00358,0
294,0.289302,-0.239,-0.412,-3.009,-0.00315,-0.00281,-0.00309,0
295,0.290293,-0.255,-0.4,-3.031,-0.00307,-0.00298,-0.00348,0
296,0.291273,-0.25,-0.399,-3.021,-0.00321,-0.003,-0.00296,0
297,0.292247,-0.232,-0.396,-3.031,-0.00326,-0.00279,-0.00303,0
298,0.293221,-0.233,-0.399,-3,-0.0033,-0.00288,-0.00338,0
299,0.294212,-0.25,-0.399,-3.055,-0.00342,-0.00292,-0.00339,0
300,0.295203,-0.217,-0.39,-3.031,-0.00336,-0.00276,-0.00291,0
301,0.296183,-0.25,-0.417,-3.033,-0.00334,-0.0029,-0.00337,0
302,0.297157,-0.266,-0.415,-3.012,-0.00324,-0.00293,-0.00305,0
303,0.298131,-0.247,-0.414,-3.01,-0.00326,-0.00293,-0.00342,0
304,0.299122,-0.251,-0.391,-3.019,-0.00327,-0.00292,-0.00289,0
305,0.300113,-0.233,-0.384,-2.975,-0.00316,-0.00291,-0.00255,0
306,0.301093,-0.248,-0.382,-3.025,-0.00331,-0.00293,-0.00279,0
307,0.302067,-0.255,-0.397,-3.044,-0.0033,-0.00291,-0.00315,0
308,0.303041,-0.268,-0.398,-3.017,-0.0033,-0.00303,-0.00357,0
309,0.304032,-0.259,-0.401,-3,-0.00332,-0.00297,-0.00334,0
310,0.305023,-0.27,-0.415,-3.006,-0.00311,-0.00296,-0.00322,0
311,0.306003,-0.266,-0.401,-2.998,-0.00324,-0.00307,-0.00297,0
312,0.306977,-0.24,-0.397,-3.029,-0.00324,-0.00292,-0.00266,0
313,0.307951,-0.261,-0.423,-3.048,-0.0032,-0.00296,-0.00311,0
314,0.308942,-0.253,-0.382,-3.035,-0.00327,-0.00292,-0.00332,0
315,0.309933,-0.263,-0.405,-3.044,-0.00329,-0.00298,-0.0031,0
316,0.310913,-0.248,-0.42,-3.007,-0.0032,-0.00303,-0.00337,0
317,0.311887,-0.231,-0.407,-3.007,-0.00324,-0.00295,-0.00311,0
318,0.312861,-0.256,-0.407,-2.998,-0.00324,-0.00302,-0.00378,0
319,0.313852,-0.252,-0.417,-2.997,-0.00339,-0.00313,-0.00325,0
320,0.314843,-0.246,-0.404,-3.048,-0.00342,-0.00303,-0.00269,0
321,0.315823,-0.253,-0.385,-3.023,-0.0034,-0.00297,-0.00315,0
322,0.316797,-0.263,-0.401,-3.037,-0.00343,-0.00283,-0.00296,0
323,0.317771,-0.238,-0.41,-3.052,-0.00349,-0.00316,-0.00348,0
324,0.318762,-0.267,-0.398,-3.016,-0.00348,-0.00325,-0.00348,0
325,0.319753,-0.248,-0.421,-3.008,-0.00338,-0.0031,-0.00358,0
326,0.320733,-0.245,-0.404,-3.016,-0.00338,-0.0032,-0.00312,0
327,0.321707,-0.275,-0.404,-2.949,-0.00348,-0.00316,-0.00347,0
328,0.322699,-0.269,-0.378,-3,-0.00358,-0.00321,-0.00308,0
329,0.32369,-0.232,-0.4,-3.006,-0.00349,-0.00313,-0.00302,0
330,0.324681,-0.241,-0.409,-3.014,-0.00368,-0.0031,-0.00313,0
