count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1,0.000974,-0.234,-0.446,-2.949,-0.00361,-0.00344,-0.00303,0
2,0.001965,-0.242,-0.447,-2.972,-0.0037,-0.00326,-0.00333,0
3,0.002956,-0.236,-0.454,-2.993,-0.00363,-0.00339,-0.0035,0
4,0.003932,-0.25,-0.454,-2.954,-0.00361,-0.00327,-0.00365,0
5,0.004924,-0.255,-0.483,-2.936,-0.0035,-0.00328,-0.00328,0
6,0.005898,-0.249,-0.469,-2.951,-0.00356,-0.00329,-0.00319,0
7,0.006889,-0.26,-0.451,-2.943,-0.00355,-0.00338,-0.00308,0
8,0.00788,-0.247,-0.43,-2.974,-0.00361,-0.00335,-0.00345,0
9,0.008856,-0.258,-0.451,-2.976,-0.00348,-0.00349,-0.00309,0
10,0.009848,-0.242,-0.478,-2.975,-0.00366,-0.00332,-0.00329,0
11,0.01084,-0.249,-0.464,-2.984,-0.00365,-0.00335,-0.00309,0
12,0.011831,-0.231,-0.453,-2.976,-0.00355,-0.00345,-0.00294,0
13,0.012822,-0.254,-0.447,-2.982,-0.00356,-0.0035,-0.00338,0
14,0.0138,-0.249,-0.467,-2.972,-0.00364,-0.0033,-0.00371,0
15,0.014792,-0.245,-0.475,-2.98,-0.00369,-0.00334,-0.00357,0
16,0.015766,-0.244,-0.467,-2.988,-0.00366,-0.0033,-0.00358,0
17,0.016757,-0.245,-0.457,-2.952,-0.00365,-0.00329,-0.0034,0
18,0.017748,-0.234,-0.422,-2.93,-0.00361,-0.00327,-0.00364,0
19,0.018728,-0.251,-0.443,-2.956,-0.00369,-0.00332,-0.00272,0
20,0.019702,-0.225,-0.462,-2.971,-0.0036,-0.00341,-0.0034,0
21,0.020676,-0.235,-0.46,-2.983,-0.00363,-0.00336,-0.00355,0
22,0.021667,-0.237,-0.453,-2.962,-0.0036,-0.00313,-0.00252,0
23,0.022658,-0.248,-0.459,-2.966,-0.00363,-0.00335,-0.00297,0
24,0.023638,-0.236,-0.46,-2.956,-0.0036,-0.00326,-0.00324,0
25,0.02463,-0.221,-0.464,-2.964,-0.00365,-0.00318,-0.00347,0
26,0.025622,-0.248,-0.45,-2.944,-0.0036,-0.00333,-0.00326,0
27,0.026613,-0.244,-0.453,-2.992,-0.00372,-0.00331,-0.00369,0
28,0.027604,-0.218,-0.472,-2.957,-0.00371,-0.00324,-0.00321,0
29,0.028584,-0.247,-0.452,-2.948,-0.00369,-0.00334,-0.0032,0
30,0.029558,-0.244,-0.464,-2.961,-0.0036,-0.00345,-0.00373,0
31,0.030532,-0.244,-0.452,-3.001,-0.00376,-0.00323,-0.00366,0
32,0.031523,-0.235,-0.454,-2.967,-0.00373,-0.00326,-0.00332,0
33,0.032514,-0.222,-0.48,-2.965,-0.00368,-0.00323,-0.00372,0
34,0.033494,-0.222,-0.458,-2.957,-0.00364,-0.00323,-0.00327,0
35,0.034468,-0.21,-0.46,-2.942,-0.0036,-0.00314,-0.0033,0
36,0.03546,-0.233,-0.481,-2.963,-0.00357,-0.0032,-0.00345,0
37,0.036451,-0.23,-0.484,-2.979,-0.0035,-0.00319,-0.00339,0
38,0.037442,-0.247,-0.457,-2.958,-0.00369,-0.00316,-0.00371,0
39,0.038422,-0.23,-0.488,-2.984,-0.00359,-0.00317,-0.00365,0
40,0.039396,-0.229,-0.455,-2.955,-0.0037,-0.00317,-0.00312,0
41,0.040388,-0.211,-0.461,-2.992,-0.00372,-0.00299,-0.00356,0
42,0.041379,-0.241,-0.438,-2.978,-0.00371,-0.00317,-0.00351,0
43,0.04237,-0.257,-0.469,-2.962,-0.00388,-0.00314,-0.00363,0
44,0.04335,-0.237,-0.481,-2.957,-0.00366,-0.0031,-0.00333,0
45,0.044324,-0.265,-0.442,-2.954,-0.00383,-0.0032,-0.00353,0
46,0.045298,-0.226,-0.465,-2.993,-0.00378,-0.00313,-0.00336,0
47,0.046289,-0.231,-0.482,-2.984,-0.00368,-0.0032,-0.00332,0
48,0.04728,-0.219,-0.487,-2.999,-0.00365,-0.00324,-0.00318,0
49,0.04826,-0.23,-0.474,-2.978,-0.00362,-0.00308,-0.00356,0
50,0.049234,-0.216,-0.454,-2.933,-0.00376,-0.00319,-0.00355,0
51,0.050208,-0.238,-0.467,-2.99,-0.00369,-0.00325,-0.00334,0
52,0.051199,-0.224,-0.453,-2.985,-0.00367,-0.00315,-0.00328,0
53,0.05219,-0.218,-0.443,-3.005,-0.00366,-0.00311,-0.00389,0
54,0.05317,-0.245,-0.433,-2.985,-0.00367,-0.00323,-0.00406,0
55,0.054144,-0.239,-0.456,-2.986,-0.00352,-0.00317,-0.00386,0
56,0.055136,-0.247,-0.449,-2.969,-0.00348,-0.00307,-0.00408,0
57,0.056127,-0.242,-0.453,-2.999,-0.00349,-0.00318,-0.00378,0
58,0.057118,-0.266,-0.458,-2.946,-0.0035,-0.00315,-0.00414,0
59,0.058098,-0.246,-0.426,-2.97,-0.0036,-0.00302,-0.00422,0
60,0.059072,-0.255,-0.441,-3.009,-0.00347,-0.0032,-0.00371,0
61,0.060064,-0.248,-0.463,-2.98,-0.00354,-0.00323,-0.0032,0
62,0.061055,-0.241,-0.45,-2.971,-0.0035,-0.00314,-0.00305,0
63,0.062046,-0.231,-0.444,-2.966,-0.00339,-0.00319,-0.00396,0
64,0.063026,-0.231,-0.45,-2.987,-0.00348,-0.00318,-0.00363,0
65,0.064,-0.256,-0.451,-2.947,-0.00353,-0.00327,-0.00333,0
66,0.064992,-0.226,-0.442,-2.959,-0.00359,-0.00327,-0.00326,0
67,0.065983,-0.234,-0.458,-2.981,-0.00362,-0.00328,-0.00324,0
68,0.066974,-0.238,-0.46,-3.002,-0.00365,-0.00324,-0.00344,0
69,0.067954,-0.24,-0.444,-3.01,-0.00373,-0.0033,-0.00332,0
70,0.068928,-0.244,-0.444,-2.994,-0.00356,-0.00335,-0.00331,0
71,0.06992,-0.242,-0.467,-3.01,-0.0035,-0.00328,-0.00309,0
72,0.070911,-0.233,-0.474,-2.973,-0.00361,-0.00334,-0.00315,0
73,0.071902,-0.247,-0.441,-2.956,-0.00366,-0.00335,-0.00366,0
74,0.072882,-0.249,-0.432,-2.959,-0.00349,-0.00339,-0.00307,0
75,0.073856,-0.251,-0.462,-2.997,-0.00356,-0.00333,-0.00342,0
76,0.074848,-0.242,-0.472,-2.996,-0.00354,-0.00334,-0.0034,0
77,0.075839,-0.265,-0.452,-2.981,-0.00356,-0.00337,-0.00375,0
78,0.07683,-0.257,-0.445,-3.003,-0.00353,-0.00361,-0.00358,0
79,0.07781,-0.241,-0.45,-2.995,-0.00357,-0.00331,-0.00315,0
80,0.078802,-0.228,-0.461,-2.972,-0.00347,-0.00341,-0.00288,0
81,0.079794,-0.25,-0.487,-2.982,-0.00356,-0.00337,-0.0031,0
82,0.080785,-0.247,-0.459,-3.007,-0.00349,-0.00341,-0.00363,0
83,0.081776,-0.249,-0.481,-2.992,-0.0034,-0.00347,-0.00352,0
84,0.082756,-0.252,-0.467,-2.986,-0.0035,-0.0034,-0.00337,0
85,0.08373,-0.236,-0.471,-2.976,-0.00351,-0.00345,-0.00286,0
86,0.084721,-0.227,-0.451,-2.952,-0.00344,-0.00343,-0.00283,0
87,0.085712,-0.242,-0.461,-2.997,-0.00346,-0.00343,-0.00287,0
88,0.086703,-0.251,-0.455,-2.965,-0.00344,-0.00344,-0.00293,0
89,0.087683,-0.248,-0.462,-3.01,-0.00349,-0.00354,-0.00301,0
90,0.088657,-0.244,-0.463,-3.023,-0.00351,-0.00348,-0.00297,0
91,0.089648,-0.251,-0.455,-3.022,-0.0035,-0.00356,-0.00307,0
92,0.090639,-0.251,-0.47,-3.01,-0.00364,-0.00367,-0.00331,0
93,0.09163,-0.246,-0.484,-2.991,-0.00341,-0.00354,-0.00282,0
94,0.09261,-0.245,-0.46,-3.004,-0.00354,-0.00356,-0.00302,0
95,0.093602,-0.249,-0.468,-3.023,-0.00347,-0.00352,-0.00311,0
96,0.094593,-0.245,-0.463,-3.004,-0.00352,-0.00338,-0.00292,0
97,0.095584,-0.251,-0.455,-2.996,-0.00359,-0.00347,-0.00325,0
98,0.096575,-0.25,-0.452,-2.966,-0.0035,-0.00351,-0.00331,0
99,0.097555,-0.235,-0.459,-2.968,-0.00356,-0.00344,-0.00312,0
100,0.098529,-0.236,-0.45,-2.991,-0.00361,-0.00357,-0.00301,0
101,0.09952,-0.263,-0.453,-2.971,-0.00352,-0.00357,-0.003,0
102,0.100511,-0.278,-0.448,-2.969,-0.00348,-0.00356,-0.00302,0
103,0.101502,-0.258,-0.457,-2.987,-0.00356,-0.00343,-0.00321,0
104,0.102482,-0.236,-0.469,-2.994,-0.0036,-0.00337,-0.00314,0
105,0.103474,-0.235,-0.465,-2.96,-0.00351,-0.00335,-0.00345,0
106,0.104465,-0.25,-0.476,-2.967,-0.00342,-0.00339,-0.00258,0
107,0.105456,-0.261,-0.479,-2.984,-0.00342,-0.00343,-0.00274,0
108,0.106447,-0.248,-0.46,-2.985,-0.00356,-0.00343,-0.00339,0
109,0.107427,-0.234,-0.467,-2.966,-0.00348,-0.0034,-0.00323,0
110,0.108401,-0.227,-0.448,-2.961,-0.00349,-0.00349,-0.00286,0
111,0.109392,-0.267,-0.44,-2.987,-0.00357,-0.00348,-0.00303,0
112,0.110383,-0.254,-0.463,-2.968,-0.00358,-0.00336,-0.00343,0
113,0.111374,-0.244,-0.463,-2.976,-0.00367,-0.00337,-0.00306,0
114,0.112354,-0.243,-0.468,-2.97,-0.0035,-0.00343,-0.00362,0
115,0.113328,-0.249,-0.464,-2.967,-0.00363,-0.0034,-0.00328,0
116,0.114319,-0.219,-0.446,-2.947,-0.00373,-0.00329,-0.00301,0
117,0.11531,-0.241,-0.456,-2.971,-0.00363,-0.00336,-0.00326,0
118,0.116301,-0.246,-0.456,-2.97,-0.00366,-0.00352,-0.00305,0
119,0.117281,-0.256,-0.457,-2.96,-0.00354,-0.00342,-0.00303,0
120,0.118255,-0.257,-0.471,-2.967,-0.00352,-0.0036,-0.0033,0
121,0.119246,-0.263,-0.47,-2.982,-0.00361,-0.00349,-0.0033,0
122,0.120237,-0.252,-0.448,-2.978,-0.00361,-0.0034,-0.00335,0
123,0.121228,-0.248,-0.468,-2.988,-0.00354,-0.00319,-0.00333,0
124,0.122208,-0.26,-0.455,-2.991,-0.00353,-0.00328,-0.00348,0
125,0.123182,-0.254,-0.458,-2.96,-0.00363,-0.00327,-0.00301,0
126,0.124173,-0.251,-0.425,-2.96,-0.00365,-0.0032,-0.0037,0
127,0.125164,-0.245,-0.439,-2.957,-0.00364,-0.00332,-0.00327,0
128,0.126155,-0.257,-0.463,-2.997,-0.00363,-0.00332,-0.00272,0
129,0.127135,-0.267,-0.461,-2.99,-0.00361,-0.00341,-0.00289,0
130,0.128109,-0.256,-0.452,-2.988,-0.0036,-0.00342,-0.00365,0
131,0.1291,-0.231,-0.459,-2.981,-0.00363,-0.00318,-0.00329,0
132,0.130091,-0.238,-0.473,-2.983,-0.00354,-0.00321,-0.00335,0
133,0.131082,-0.239,-0.482,-2.963,-0.00349,-0.00322,-0.00329,0
134,0.132062,-0.25,-0.455,-2.993,-0.00368,-0.00329,-0.00352,0
135,0.133054,-0.243,-0.441,-3.001,-0.00365,-0.00324,-0.00312,0
136,0.134045,-0.249,-0.457,-2.989,-0.00355,-0.00327,-0.00315,0
137,0.135036,-0.241,-0.486,-3.002,-0.00353,-0.00323,-0.0039,0
138,0.136027,-0.255,-0.451,-2.971,-0.00355,-0.00335,-0.00335,0
139,0.137019,-0.243,-0.476,-2.97,-0.00352,-0.00328,-0.00335,0
140,0.138011,-0.258,-0.46,-2.982,-0.00362,-0.00329,-0.00379,0
141,0.139002,-0.251,-0.472,-2.96,-0.00357,-0.00321,-0.00352,0
142,0.139993,-0.236,-0.453,-2.978,-0.0037,-0.00318,-0.00333,0
143,0.140968,-0.233,-0.454,-2.973,-0.00353,-0.00322,-0.00376,0
144,0.141942,-0.239,-0.471,-2.962,-0.00348,-0.00321,-0.00328,0
145,0.142916,-0.263,-0.465,-2.99,-0.0034,-0.0034,-0.00321,0
146,0.143907,-0.255,-0.488,-2.989,-0.0036,-0.00335,-0.00396,0
147,0.144898,-0.261,-0.457,-2.97,-0.00367,-0.00342,-0.00312,0
148,0.145873,-0.24,-0.446,-2.966,-0.00354,-0.00328,-0.00386,0
149,0.146865,-0.245,-0.474,-2.989,-0.00354,-0.00315,-0.00362,0
150,0.147857,-0.267,-0.482,-3.001,-0.00352,-0.00332,-0.0034,0
151,0.148848,-0.245,-0.456,-2.957,-0.00358,-0.00335,-0.00371,0
152,0.149839,-0.247,-0.441,-2.963,-0.00372,-0.00333,-0.00376,0
153,0.150815,-0.249,-0.454,-2.953,-0.00354,-0.00325,-0.00363,0
154,0.151807,-0.246,-0.445,-2.959,-0.00355,-0.00318,-0.00389,0
155,0.152781,-0.249,-0.472,-2.967,-0.00363,-0.00325,-0.00332,0
156,0.153772,-0.239,-0.455,-2.966,-0.00369,-0.00329,-0.00396,0
157,0.154763,-0.258,-0.421,-2.946,-0.0036,-0.00323,-0.00349,0
158,0.15574,-0.244,-0.451,-2.957,-0.00348,-0.00315,-0.00349,0
159,0.156714,-0.249,-0.432,-2.977,-0.00368,-0.00333,-0.00321,0
160,0.157688,-0.24,-0.445,-2.996,-0.00361,-0.00325,-0.00352,0
161,0.158679,-0.266,-0.467,-2.991,-0.00353,-0.00335,-0.00388,0
162,0.15967,-0.265,-0.455,-2.954,-0.00355,-0.00337,-0.00381,0
163,0.160649,-0.239,-0.446,-2.964,-0.0035,-0.00338,-0.00365,0
164,0.161623,-0.236,-0.449,-2.976,-0.0036,-0.00336,-0.00338,0
165,0.162615,-0.218,-0.434,-2.946,-0.00376,-0.00327,-0.00335,0
166,0.163606,-0.241,-0.439,-2.958,-0.00355,-0.00342,-0.00363,0
167,0.164597,-0.246,-0.454,-2.947,-0.0035,-0.00337,-0.0034,0
168,0.165577,-0.264,-0.457,-2.943,-0.0035,-0.0034,-0.00357,0
169,0.166551,-0.234,-0.445,-2.945,-0.00357,-0.00328,-0.00345,0
170,0.167543,-0.23,-0.486,-2.962,-0.00352,-0.00336,-0.00296,0
171,0.168534,-0.229,-0.475,-2.99,-0.00361,-0.00351,-0.00314,0
172,0.169525,-0.23,-0.442,-2.985,-0.00351,-0.00346,-0.00325,0
173,0.170507,-0.231,-0.455,-3.015,-0.00355,-0.00336,-0.00243,0
174,0.171499,-0.224,-0.457,-2.999,-0.00352,-0.00337,-0.00308,0
175,0.172473,-0.222,-0.471,-2.99,-0.00361,-0.00338,-0.00312,0
176,0.173464,-0.212,-0.446,-2.97,-0.00362,-0.00336,-0.00276,0
177,0.174455,-0.247,-0.475,-2.95,-0.00354,-0.00333,-0.00322,0
178,0.175438,-0.248,-0.478,-2.967,-0.00369,-0.00336,-0.00295,0
179,0.17643,-0.25,-0.476,-2.969,-0.00372,-0.00326,-0.0029,0
180,0.177422,-0.244,-0.457,-2.995,-0.00356,-0.00342,-0.00315,0
181,0.178413,-0.224,-0.491,-2.97,-0.00343,-0.00334,-0.00292,0
182,0.179404,-0.246,-0.472,-2.977,-0.00359,-0.00339,-0.00296,0
183,0.18039,-0.24,-0.451,-3.004,-0.00344,-0.00342,-0.00272,0
184,0.181364,-0.226,-0.467,-2.987,-0.00357,-0.00324,-0.00278,0
185,0.182356,-0.244,-0.461,-2.971,-0.00346,-0.00343,-0.00307,0
186,0.183347,-0.233,-0.481,-3.006,-0.00369,-0.00328,-0.00322,0
187,0.184338,-0.236,-0.458,-2.981,-0.00364,-0.00318,-0.00298,0
188,0.185325,-0.243,-0.462,-2.961,-0.00363,-0.00313,-0.00297,0
189,0.186299,-0.24,-0.475,-2.977,-0.00366,-0.00327,-0.00307,0
190,0.187291,-0.226,-0.473,-2.969,-0.00342,-0.0032,-0.00266,0
191,0.188282,-0.24,-0.454,-3.003,-0.0036,-0.00319,-0.00315,0
192,0.189273,-0.235,-0.466,-2.976,-0.00353,-0.00314,-0.00342,0
193,0.190261,-0.232,-0.455,-2.992,-0.0035,-0.00314,-0.00328,0
194,0.191235,-0.23,-0.462,-2.979,-0.0035,-0.00313,-0.00336,0
195,0.192209,-0.246,-0.436,-2.952,-0.0035,-0.0032,-0.0031,0
196,0.1932,-0.247,-0.46,-2.954,-0.00337,-0.00306,-0.00283,0
197,0.194191,-0.229,-0.47,-2.983,-0.00328,-0.003,-0.00322,0
198,0.195181,-0.231,-0.464,-2.979,-0.00347,-0.00308,-0.0032,0
199,0.196155,-0.251,-0.462,-2.965,-0.00323,-0.00302,-0.003,0
200,0.197129,-0.254,-0.465,-2.946,-0.00337,-0.00321,-0.00281,0
201,0.19812,-0.236,-0.469,-2.989,-0.00332,-0.00311,-0.00293,0
202,0.199111,-0.247,-0.451,-2.992,-0.00335,-0.00323,-0.00266,0
203,0.200102,-0.239,-0.455,-2.999,-0.00331,-0.00314,-0.00344,0
204,0.201076,-0.228,-0.472,-2.998,-0.00322,-0.00308,-0.00388,0
205,0.20205,-0.23,-0.45,-3.012,-0.00321,-0.00308,-0.00346,0
206,0.203041,-0.246,-0.415,-2.977,-0.00331,-0.0032,-0.0032,0
207,0.204032,-0.249,-0.439,-2.96,-0.0033,-0.00339,-0.00294,0
208,0.205023,-0.245,-0.455,-3,-0.00305,-0.00319,-0.0035,0
209,0.205997,-0.237,-0.438,-3.002,-0.00323,-0.00326,-0.00348,0
210,0.206971,-0.25,-0.413,-2.967,-0.00329,-0.00331,-0.00347,0
211,0.207962,-0.245,-0.457,-2.946,-0.00325,-0.00328,-0.00291,0
212,0.208953,-0.236,-0.435,-2.97,-0.00337,-0.0031,-0.00341,0
213,0.209946,-0.257,-0.433,-2.979,-0.00327,-0.00328,-0.00308,0
214,0.21092,-0.259,-0.461,-2.983,-0.00346,-0.00329,-0.00338,0
215,0.211894,-0.234,-0.484,-3,-0.00343,-0.00325,-0.00379,0
216,0.212885,-0.244,-0.455,-2.95,-0.00332,-0.00338,-0.00367,0
217,0.213876,-0.248,-0.441,-2.972,-0.0035,-0.00332,-0.00352,0
218,0.21485,-0.256,-0.455,-2.995,-0.00349,-0.00333,-0.00364,0
219,0.215824,-0.267,-0.465,-2.969,-0.00343,-0.00368,-0.004,0
220,0.216798,-0.242,-0.453,-2.975,-0.00348,-0.00343,-0.00391,0
221,0.217789,-0.233,-0.448,-2.989,-0.00355,-0.0033,-0.00383,0
222,0.21878,-0.236,-0.459,-3.013,-0.00349,-0.00343,-0.00391,0
223,0.219754,-0.27,-0.446,-2.967,-0.00365,-0.00339,-0.00351,0
224,0.220746,-0.243,-0.45,-2.969,-0.00358,-0.00345,-0.00387,0
225,0.221738,-0.236,-0.455,-2.967,-0.00351,-0.00333,-0.00337,0
226,0.222729,-0.251,-0.461,-2.971,-0.00353,-0.0035,-0.00355,0
227,0.22372,-0.255,-0.451,-2.972,-0.00357,-0.00346,-0.00375,0
228,0.224696,-0.252,-0.442,-2.971,-0.00367,-0.00353,-0.00336,0
229,0.225688,-0.256,-0.466,-2.974,-0.00367,-0.00351,-0.0037,0
230,0.22668,-0.255,-0.458,-2.99,-0.00369,-0.00348,-0.0037,0
231,0.227671,-0.244,-0.47,-2.964,-0.00362,-0.00344,-0.00366,0
232,0.228662,-0.26,-0.445,-2.947,-0.00384,-0.00349,-0.00323,0
233,0.22964,-0.253,-0.467,-2.921,-0.00372,-0.0035,-0.00377,0
234,0.230614,-0.273,-0.452,-2.956,-0.00388,-0.00362,-0.00292,0
235,0.231588,-0.273,-0.444,-2.956,-0.00378,-0.00358,-0.00359,0
236,0.232579,-0.237,-0.476,-2.988,-0.0037,-0.00345,-0.00363,0
237,0.23357,-0.247,-0.459,-2.961,-0.00373,-0.00329,-0.00318,0
238,0.234548,-0.229,-0.463,-2.946,-0.00391,-0.00348,-0.00332,0
239,0.235522,-0.234,-0.462,-2.957,-0.00391,-0.00352,-0.00374,0
240,0.236496,-0.257,-0.464,-2.971,-0.00387,-0.00353,-0.00309,0
241,0.237487,-0.257,-0.475,-3,-0.00378,-0.00353,-0.00284,0
242,0.238478,-0.253,-0.475,-2.973,-0.00389,-0.00336,-0.00319,0
243,0.239456,-0.254,-0.461,-2.975,-0.00386,-0.00339,-0.00342,0
244,0.240448,-0.263,-0.453,-2.971,-0.00379,-0.00349,-0.00368,0
245,0.241422,-0.251,-0.477,-2.979,-0.00383,-0.00339,-0.00333,0
246,0.242413,-0.237,-0.471,-2.958,-0.00383,-0.00338,-0.0028,0
247,0.243404,-0.247,-0.477,-2.977,-0.00393,-0.00342,-0.003,0
248,0.244384,-0.249,-0.465,-2.967,-0.00403,-0.00348,-0.0035,0
249,0.245376,-0.256,-0.478,-2.933,-0.00386,-0.00344,-0.00378,0
250,0.246368,-0.245,-0.482,-2.943,-0.00384,-0.00349,-0.00335,0
251,0.247359,-0.245,-0.48,-2.961,-0.00384,-0.00337,-0.00305,0
252,0.24835,-0.243,-0.446,-2.964,-0.0039,-0.00325,-0.00289,0
253,0.24933,-0.23,-0.459,-2.95,-0.00387,-0.0033,-0.00316,0
254,0.250322,-0.252,-0.476,-2.926,-0.00382,-0.00345,-0.00302,0
255,0.251296,-0.277,-0.44,-2.933,-0.00379,-0.00342,-0.00361,0
256,0.252287,-0.256,-0.457,-2.929,-0.00384,-0.00326,-0.00342,0
257,0.253278,-0.262,-0.48,-2.953,-0.00378,-0.00333,-0.00333,0
258,0.254258,-0.253,-0.48,-2.977,-0.00368,-0.00329,-0.00314,0
259,0.25525,-0.266,-0.474,-2.975,-0.0038,-0.00357,-0.00301,0
260,0.256224,-0.271,-0.49,-2.947,-0.00383,-0.00357,-0.00319,0
261,0.257215,-0.258,-0.473,-2.951,-0.00376,-0.00337,-0.00293,0
262,0.258206,-0.25,-0.461,-2.968,-0.00372,-0.00335,-0.00311,0
263,0.259186,-0.235,-0.471,-2.984,-0.00373,-0.00337,-0.00342,0
264,0.26016,-0.248,-0.441,-2.965,-0.00387,-0.00338,-0.00281,0
265,0.261152,-0.26,-0.462,-2.981,-0.00377,-0.00342,-0.00321,0
266,0.262143,-0.246,-0.444,-2.98,-0.00379,-0.00331,-0.0035,0
267,0.263134,-0.232,-0.473,-3.038,-0.00384,-0.00328,-0.00343,0
268,0.264114,-0.245,-0.465,-2.988,-0.00374,-0.00321,-0.00355,0
269,0.265088,-0.262,-0.445,-2.984,-0.00378,-0.00334,-0.00362,0
270,0.266062,-0.245,-0.43,-2.957,-0.00373,-0.00328,-0.00327,0
271,0.267053,-0.247,-0.444,-2.962,-0.0037,-0.00316,-0.00342,0
272,0.268044,-0.254,-0.478,-2.968,-0.00366,-0.00325,-0.00403,0
273,0.269024,-0.259,-0.47,-2.944,-0.00365,-0.00332,-0.00378,0
274,0.269998,-0.234,-0.458,-2.955,-0.00376,-0.00314,-0.00398,0
275,0.270972,-0.227,-0.439,-2.934,-0.00373,-0.00318,-0.00391,0
276,0.271963,-0.24,-0.439,-2.947,-0.00365,-0.00316,-0.00354,0
277,0.272954,-0.236,-0.456,-2.952,-0.00368,-0.00325,-0.00357,0
278,0.273934,-0.229,-0.472,-2.982,-0.00362,-0.0031,-0.00379,0
279,0.274926,-0.219,-0.457,-2.994,-0.00353,-0.00303,-0.00407,0
280,0.2759,-0.254,-0.461,-2.994,-0.00357,-0.00311,-0.00371,0
281,0.276891,-0.254,-0.45,-2.96,-0.00359,-0.00318,-0.00345,0
282,0.277882,-0.24,-0.463,-2.993,-0.00351,-0.00322,-0.00309,0
283,0.278862,-0.242,-0.46,-2.93,-0.00368,-0.00314,-0.00324,0
284,0.279836,-0.256,-0.457,-2.962,-0.00362,-0.00333,-0.0035,0
285,0.280828,-0.243,-0.467,-2.957,-0.00352,-0.00319,-0.00356,0
286,0.281819,-0.229,-0.445,-2.975,-0.00354,-0.00321,-0.00357,0
287,0.28281,-0.236,-0.471,-2.998,-0.00353,-0.00318,-0.00311,0
288,0.28379,-0.228,-0.464,-3.026,-0.00346,-0.00311,-0.00387,0
289,0.284764,-0.217,-0.456,-2.947,-0.00348,-0.00305,-0.00339,0
290,0.285756,-0.238,-0.452,-2.931,-0.00347,-0.00298,-0.00378,0
291,0.286747,-0.24,-0.486,-2.971,-0.00347,-0.0032,-0.00379,0
292,0.287738,-0.245,-0.468,-2.965,-0.00335,-0.00329,-0.00357,0
293,0.288718,-0.26,-0.471,-2.944,-0.00353,-0.00333,-0.00379,0
294,0.28971,-0.246,-0.435,-2.978,-0.00359,-0.00324,-0.00336,0
295,0.290702,-0.249,-0.467,-2.983,-0.0034,-0.00331,-0.00343,0
296,0.291693,-0.239,-0.479,-2.983,-0.0034,-0.0033,-0.00268,0
297,0.292684,-0.245,-0.463,-2.964,-0.00346,-0.00328,-0.00374,0
298,0.293664,-0.236,-0.452,-2.96,-0.00347,-0.00322,-0.00333,0
299,0.294638,-0.229,-0.427,-2.993,-0.00345,-0.00318,-0.00334,0
300,0.29563,-0.223,-0.426,-3.009,-0.00358,-0.00322,-0.00329,0
301,0.296621,-0.231,-0.455,-2.975,-0.0034,-0.00326,-0.00322,0
302,0.297612,-0.237,-0.469,-2.957,-0.00341,-0.00332,-0.00332,0
303,0.298592,-0.253,-0.465,-2.974,-0.00347,-0.00324,-0.00344,0
304,0.299566,-0.251,-0.452,-2.977,-0.00346,-0.00323,-0.00378,0
305,0.300558,-0.259,-0.45,-2.96,-0.00344,-0.00326,-0.00316,0
306,0.301549,-0.247,-0.447,-2.925,-0.0035,-0.0033,-0.00316,0
307,0.30254,-0.232,-0.447,-2.939,-0.00356,-0.00335,-0.00299,0
308,0.30352,-0.208,-0.456,-2.958,-0.00343,-0.00319,-0.00345,0
309,0.304494,-0.246,-0.451,-2.956,-0.00341,-0.00319,-0.0034,0
310,0.305486,-0.241,-0.447,-2.929,-0.00344,-0.00322,-0.00362,0
311,0.306477,-0.239,-0.458,-2.993,-0.00342,-0.0034,-0.00305,0
312,0.307468,-0.225,-0.458,-2.987,-0.00351,-0.00343,-0.00354,0
313,0.308448,-0.231,-0.47,-2.993,-0.00349,-0.00328,-0.00298,0
314,0.309422,-0.216,-0.47,-2.992,-0.00335,-0.00321,-0.00353,0
315,0.310414,-0.225,-0.476,-2.978,-0.00336,-0.00334,-0.00329,0
316,0.311405,-0.223,-0.472,-2.964,-0.00363,-0.00326,-0.00295,0
317,0.312396,-0.213,-0.476,-2.962,-0.00356,-0.00326,-0.00348,0
318,0.313376,-0.249,-0.438,-2.985,-0.00365,-0.00343,-0.00348,0
319,0.31435,-0.23,-0.454,-3.019,-0.00355,-0.00322,-0.0035,0
320,0.315341,-0.235,-0.453,-2.961,-0.0037,-0.00331,-0.00303,0
321,0.316332,-0.224,-0.455,-2.97,-0.00354,-0.00317,-0.00325,0
322,0.317323,-0.243,-0.468,-2.993,-0.00348,-0.0032,-0.00357,0
323,0.318303,-0.244,-0.453,-2.99,-0.00364,-0.00332,-0.0032,0
324,0.319295,-0.244,-0.451,-2.961,-0.00357,-0.0033,-0.00373,0
325,0.320286,-0.227,-0.444,-2.973,-0.00365,-0.00333,-0.00361,0
326,0.321277,-0.263,-0.452,-3.033,-0.00359,-0.00317,-0.00313,0
327,0.322268,-0.257,-0.476,-3.004,-0.00354,-0.00322,-0.00338,0
328,0.323248,-0.251,-0.462,-2.931,-0.00357,-0.0032,-0.00344,0
329,0.32424,-0.253,-0.452,-2.966,-0.00345,-0.00323,-0.00288,0
330,0.325231,-0.212,-0.437,-2.973,-0.00355,-0.00322,-0.00335,0
331,0.326222,-0.231,-0.441,-2.959,-0.00358,-0.00324,-0.00315,0
