count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
806,0.791712,-0.16,-0.386,-3.041,-0.0024,-0.00277,-0.0011,0
807,0.792687,-0.158,-0.43,-3.018,-0.00261,-0.00302,-0.0015,0
808,0.793661,-0.183,-0.395,-2.998,-0.00255,-0.00281,-0.00144,0
809,0.794635,-0.168,-0.394,-3.029,-0.00245,-0.00266,-0.00141,0
810,0.795626,-0.158,-0.403,-3.036,-0.00242,-0.00286,-0.00179,0
811,0.796617,-0.168,-0.409,-3.039,-0.00241,-0.00286,-0.00139,0
812,0.797592,-0.173,-0.394,-3.061,-0.00244,-0.00298,-0.0011,0
813,0.798566,-0.186,-0.408,-3.051,-0.00235,-0.00302,-0.00125,0
814,0.79954,-0.173,-0.425,-3.035,-0.00228,-0.00289,-0.00114,0
815,0.800531,-0.175,-0.416,-3.071,-0.0023,-0.0027,-0.00127,0
816,0.801522,-0.161,-0.388,-3.024,-0.00226,-0.00284,-0.00145,0
817,0.802497,-0.165,-0.385,-3.019,-0.00226,-0.00283,-0.00104,0
818,0.803471,-0.145,-0.422,-3.041,-0.00213,-0.00271,-0.00086,0
819,0.804445,-0.155,-0.417,-3.039,-0.00219,-0.00275,-0.00082,0
820,0.805436,-0.156,-0.424,-3.066,-0.0021,-0.00273,-0.00131,0
821,0.806427,-0.178,-0.422,-3.069,-0.00206,-0.00288,-0.00133,0
822,0.807402,-0.179,-0.411,-3.037,-0.00216,-0.00285,-0.00122,0
823,0.808376,-0.176,-0.399,-3.036,-0.00207,-0.00292,-0.00098,0
824,0.80935,-0.189,-0.399,-3.041,-0.00199,-0.00286,-0.00124,0
825,0.810341,-0.153,-0.411,-3.019,-0.00209,-0.00278,-0.00126,0
826,0.811332,-0.168,-0.39,-3.041,-0.00202,-0.00287,-0.00128,0
827,0.812307,-0.164,-0.397,-3.004,-0.00204,-0.00297,-0.00068,0
828,0.813281,-0.141,-0.398,-3.005,-0.00212,-0.0028,-0.00075,0
829,0.814255,-0.158,-0.422,-3.035,-0.00181,-0.00288,-0.00183,0
830,0.815246,-0.139,-0.414,-3.027,-0.00193,-0.00279,-0.0012,0
831,0.816237,-0.142,-0.389,-3.023,-0.002,-0.00263,-0.00148,0
832,0.817212,-0.173,-0.384,-3.03,-0.00185,-0.00281,-0.00153,0
833,0.818186,-0.169,-0.399,-3.031,-0.00196,-0.00286,-0.00112,0
834,0.81916,-0.178,-0.397,-3.035,-0.00184,-0.0028,-0.00142,0
835,0.820151,-0.153,-0.387,-3.039,-0.00198,-0.00277,-0.00147,0
836,0.821142,-0.137,-0.39,-3.051,-0.00196,-0.0027,-0.00107,0
837,0.822117,-0.155,-0.405,-3.019,-0.00189,-0.0028,-0.0014,0
838,0.823091,-0.156,-0.398,-3.024,-0.00173,-0.00283,-0.00131,0
839,0.824065,-0.154,-0.398,-3.043,-0.00186,-0.00275,-0.00179,0
840,0.825056,-0.164,-0.402,-3.037,-0.00166,-0.00274,-0.0014,0
841,0.826047,-0.161,-0.401,-3.058,-0.00169,-0.00283,-0.00131,0
842,0.827022,-0.156,-0.405,-3.006,-0.00181,-0.00292,-0.00124,0
843,0.827996,-0.151,-0.395,-3.013,-0.00172,-0.00281,-0.00102,0
844,0.82897,-0.15,-0.392,-3.016,-0.00177,-0.00291,-0.00095,0
845,0.829961,-0.169,-0.414,-3.048,-0.00187,-0.00295,-0.00098,0
846,0.830952,-0.165,-0.406,-3.001,-0.00173,-0.00301,-0.00137,0
847,0.831927,-0.172,-0.407,-3.014,-0.00174,-0.00298,-0.00092,0
848,0.832901,-0.189,-0.417,-3.008,-0.00177,-0.003,-0.00104,0
849,0.833875,-0.17,-0.413,-3.078,-0.00186,-0.00301,-0.00107,0
850,0.834866,-0.176,-0.389,-3.044,-0.00186,-0.00306,-0.00145,0
851,0.835857,-0.161,-0.401,-3.015,-0.00181,-0.00303,-0.00132,0
852,0.83685,-0.178,-0.392,-3.02,-0.00179,-0.00302,-0.00116,0
853,0.837824,-0.171,-0.4,-3.05,-0.00177,-0.00307,-0.00081,0
854,0.838798,-0.144,-0.417,-3.021,-0.00178,-0.00299,-0.00097,0
855,0.839789,-0.137,-0.403,-3.028,-0.00171,-0.00306,-0.00015,0
856,0.84078,-0.151,-0.411,-3.016,-0.00174,-0.00301,-0.00099,0
857,0.841755,-0.143,-0.416,-3.026,-0.00177,-0.00314,-0.00078,0
858,0.842729,-0.157,-0.44,-3.052,-0.0016,-0.00315,-0.00081,0
859,0.843703,-0.186,-0.426,-3.03,-0.00167,-0.00309,-0.00092,0
860,0.844694,-0.168,-0.426,-3.034,-0.0018,-0.00309,-0.00119,0
861,0.845685,-0.168,-0.402,-3.035,-0.00173,-0.00303,-0.00073,0
862,0.84666,-0.172,-0.393,-3.046,-0.00179,-0.00286,-0.00046,0
863,0.847634,-0.182,-0.437,-3.041,-0.00162,-0.0029,-0.00065,0
864,0.848608,-0.164,-0.411,-3.037,-0.00166,-0.00292,-0.00126,0
865,0.849599,-0.175,-0.416,-3.017,-0.00176,-0.00293,-0.00098,0
866,0.85059,-0.172,-0.417,-3.042,-0.00177,-0.0029,-0.00132,0
867,0.851565,-0.166,-0.41,-3.06,-0.00162,-0.00279,-0.00106,0
868,0.852539,-0.179,-0.422,-3.029,-0.00179,-0.0029,-0.00099,0
869,0.853513,-0.18,-0.418,-3.026,-0.00178,-0.00307,-0.00121,0
870,0.854504,-0.183,-0.384,-3.042,-0.00173,-0.00294,-0.00121,0
871,0.855495,-0.178,-0.408,-3.023,-0.00176,-0.00302,-0.00135,0
872,0.85647,-0.157,-0.405,-3.029,-0.0017,-0.00304,-0.00107,0
873,0.857444,-0.178,-0.396,-3.048,-0.00181,-0.00303,-0.00124,0
874,0.858418,-0.163,-0.419,-3.032,-0.00174,-0.00295,-0.00133,0
875,0.859409,-0.155,-0.418,-3.047,-0.00165,-0.00307,-0.00095,0
876,0.8604,-0.166,-0.43,-3.049,-0.00179,-0.00291,-0.00104,0
877,0.861375,-0.187,-0.405,-3.049,-0.00191,-0.00289,-0.00127,0
878,0.862349,-0.197,-0.41,-3.067,-0.00177,-0.00306,-0.00079,0
879,0.863323,-0.179,-0.414,-3.034,-0.00174,-0.00296,-0.00088,0
880,0.864314,-0.18,-0.41,-3.031,-0.0018,-0.00296,-0.00109,0
881,0.865305,-0.166,-0.398,-3.047,-0.00198,-0.00291,-0.00142,0
882,0.86628,-0.169,-0.403,-3.039,-0.00192,-0.00294,-0.0011,0
883,0.867254,-0.169,-0.375,-3.031,-0.00197,-0.00308,-0.00141,0
884,0.868228,-0.186,-0.394,-3.037,-0.00188,-0.003,-0.00155,0
885,0.869219,-0.195,-0.41,-3.044,-0.00183,-0.00312,-0.00125,0
886,0.87021,-0.183,-0.419,-3.055,-0.00179,-0.00305,-0.00133,0
887,0.871185,-0.171,-0.402,-3.037,-0.00183,-0.00317,-0.00146,0
888,0.872159,-0.178,-0.403,-3.025,-0.00195,-0.0031,-0.00118,0
889,0.873133,-0.186,-0.389,-3.047,-0.00193,-0.00319,-0.00123,0
890,0.874124,-0.169,-0.417,-3.063,-0.002,-0.00338,-0.00093,0
891,0.875115,-0.174,-0.409,-3.051,-0.00202,-0.00311,-0.0013,0
892,0.87609,-0.168,-0.41,-3.056,-0.00201,-0.0032,-0.00112,0
893,0.877064,-0.176,-0.378,-3.027,-0.00202,-0.00316,-0.00072,0
894,0.878038,-0.168,-0.4,-3.074,-0.00198,-0.00317,-0.00065,0
895,0.879029,-0.18,-0.403,-3.057,-0.00193,-0.0032,-0.00083,0
896,0.88002,-0.153,-0.384,-3.052,-0.0019,-0.00307,-0.0011,0
897,0.880995,-0.16,-0.408,-3.045,-0.00195,-0.00308,-0.00146,0
898,0.881969,-0.17,-0.402,-3.022,-0.00189,-0.00319,-0.00147,0
899,0.882943,-0.165,-0.397,-3.05,-0.00193,-0.00308,-0.00105,0
900,0.883934,-0.171,-0.418,-3.053,-0.00176,-0.00307,-0.00069,0
901,0.884925,-0.164,-0.425,-3.055,-0.00189,-0.00313,-0.00069,0
902,0.8859,-0.16,-0.397,-3.069,-0.00199,-0.00306,-0.00092,0
903,0.886874,-0.134,-0.383,-3.074,-0.00186,-0.00295,-0.00072,0
904,0.887848,-0.162,-0.392,-3.078,-0.00205,-0.00316,-0.00084,0
905,0.888839,-0.177,-0.385,-3.068,-0.00206,-0.00318,-0.00088,0
906,0.88983,-0.18,-0.392,-3.05,-0.00209,-0.00314,-0.00091,0
907,0.890805,-0.156,-0.396,-3.044,-0.00195,-0.00312,-0.00096,0
908,0.891779,-0.161,-0.382,-3.035,-0.00194,-0.00298,-0.00144,0
909,0.892753,-0.176,-0.395,-3.071,-0.00197,-0.0028,-0.00085,0
910,0.893744,-0.178,-0.39,-3.076,-0.00194,-0.00288,-0.00117,0
911,0.894735,-0.159,-0.373,-3.028,-0.00202,-0.00301,-0.00043,0
912,0.89571,-0.16,-0.372,-3.042,-0.00202,-0.00301,-0.00078,0
913,0.896684,-0.157,-0.394,-3.059,-0.00176,-0.00291,-0.00019,0
914,0.897658,-0.155,-0.392,-3.077,-0.00183,-0.00298,-0.00091,0
915,0.898649,-0.166,-0.387,-3.077,-0.00198,-0.00298,-0.00082,0
916,0.89964,-0.161,-0.373,-3.071,-0.002,-0.00296,-0.00052,0
917,0.900615,-0.179,-0.414,-3.028,-0.00203,-0.00331,-0.00031,0
918,0.901607,-0.169,-0.388,-3.035,-0.00203,-0.00317,6E-05,0
919,0.902581,-0.154,-0.391,-3.054,-0.00194,-0.00289,-0.00042,0
920,0.903572,-0.178,-0.379,-3.015,-0.00208,-0.00304,-0.00072,0
921,0.904563,-0.176,-0.381,-3.051,-0.00205,-0.00303,-0.00087,0
922,0.905539,-0.166,-0.374,-3.046,-0.00193,-0.00295,-0.00079,0
923,0.906513,-0.156,-0.378,-3.067,-0.00193,-0.003,-0.00095,0
924,0.907487,-0.142,-0.398,-3.077,-0.0021,-0.00301,0.0002,0
925,0.908478,-0.161,-0.361,-3.089,-0.002,-0.00302,-0.00055,0
926,0.909469,-0.169,-0.376,-3.08,-0.0019,-0.00308,-0.00102,0
927,0.910445,-0.174,-0.413,-3.081,-0.00195,-0.00308,-0.00055,0
928,0.911419,-0.165,-0.393,-3.074,-0.00203,-0.00294,-0.00128,0
929,0.912393,-0.158,-0.406,-3.089,-0.00195,-0.00304,-0.0011,0
930,0.913384,-0.14,-0.419,-3.049,-0.00193,-0.00309,-0.00063,0
931,0.914375,-0.146,-0.42,-3.071,-0.00193,-0.00291,-0.00108,0
932,0.915351,-0.142,-0.384,-3.057,-0.00199,-0.00289,-0.00086,0
933,0.916325,-0.134,-0.409,-3.074,-0.0019,-0.00291,-0.00137,0
934,0.917299,-0.178,-0.4,-3.11,-0.00184,-0.00317,-0.0011,0
935,0.91829,-0.168,-0.415,-3.08,-0.00185,-0.00288,-0.00143,0
936,0.919281,-0.171,-0.434,-3.097,-0.00188,-0.00308,-0.00081,0
937,0.920257,-0.178,-0.4,-3.088,-0.00198,-0.00306,-0.00089,0
938,0.921231,-0.16,-0.416,-3.116,-0.0019,-0.00293,-0.0007,0
939,0.922205,-0.165,-0.417,-3.077,-0.00185,-0.00289,-0.00106,0
940,0.923196,-0.153,-0.414,-3.058,-0.00182,-0.00292,-0.00132,0
941,0.924187,-0.157,-0.403,-3.108,-0.00173,-0.00295,-0.0018,0
942,0.925163,-0.148,-0.407,-3.068,-0.00183,-0.00288,-0.00126,0
943,0.926137,-0.159,-0.406,-3.103,-0.00178,-0.00286,-0.00134,0
944,0.927111,-0.148,-0.402,-3.095,-0.00169,-0.0029,-0.00088,0
945,0.928102,-0.15,-0.398,-3.086,-0.00174,-0.00275,-0.00105,0
946,0.929093,-0.151,-0.406,-3.113,-0.00172,-0.00272,-0.00123,0
947,0.930069,-0.143,-0.395,-3.094,-0.00164,-0.00276,-0.00097,0
948,0.931061,-0.156,-0.385,-3.129,-0.00153,-0.00283,-0.00113,0
949,0.932035,-0.154,-0.4,-3.109,-0.00159,-0.00288,-0.00131,0
950,0.933026,-0.161,-0.394,-3.099,-0.0016,-0.00283,-0.00122,0
951,0.934017,-0.163,-0.38,-3.108,-0.00151,-0.00287,-0.00134,0
952,0.934995,-0.179,-0.362,-3.103,-0.00164,-0.00294,-0.00139,0
953,0.935969,-0.179,-0.396,-3.096,-0.00156,-0.00282,-0.00117,0
954,0.936943,-0.155,-0.416,-3.102,-0.00152,-0.00285,-0.00139,0
955,0.937934,-0.157,-0.406,-3.125,-0.00164,-0.0028,-0.00182,0
956,0.938925,-0.158,-0.385,-3.116,-0.00177,-0.00295,-0.00192,0
957,0.939903,-0.129,-0.37,-3.102,-0.00169,-0.00283,-0.00143,0
958,0.940877,-0.155,-0.387,-3.081,-0.00181,-0.00285,-0.00172,0
959,0.941851,-0.164,-0.408,-3.086,-0.00151,-0.00281,-0.00145,0
960,0.942842,-0.173,-0.397,-3.089,-0.00136,-0.00274,-0.00187,0
961,0.943833,-0.176,-0.43,-3.105,-0.00152,-0.00289,-0.00146,0
962,0.944812,-0.159,-0.389,-3.077,-0.00165,-0.00281,-0.0016,0
963,0.945786,-0.152,-0.381,-3.115,-0.00145,-0.00285,-0.0023,0
964,0.94676,-0.159,-0.395,-3.102,-0.0016,-0.00287,-0.0011,0
965,0.947751,-0.147,-0.392,-3.136,-0.00157,-0.00285,-0.00147,0
966,0.948742,-0.158,-0.404,-3.104,-0.00155,-0.00299,-0.00112,0
967,0.949721,-0.158,-0.403,-3.071,-0.00155,-0.00294,-0.00103,0
968,0.950695,-0.147,-0.396,-3.125,-0.00169,-0.00289,-0.00082,0
969,0.951669,-0.127,-0.385,-3.119,-0.00164,-0.00285,-0.0009,0
970,0.95266,-0.148,-0.405,-3.108,-0.00174,-0.00288,-0.00121,0
971,0.953651,-0.158,-0.4,-3.094,-0.00173,-0.00291,-0.00093,0
972,0.95463,-0.147,-0.41,-3.107,-0.00181,-0.00292,-0.00099,0
973,0.955604,-0.16,-0.378,-3.097,-0.00189,-0.00287,-0.00101,0
974,0.956578,-0.15,-0.398,-3.119,-0.00159,-0.003,-0.00062,0
975,0.957569,-0.16,-0.417,-3.118,-0.00167,-0.00288,-0.0006,0
976,0.95856,-0.156,-0.4,-3.118,-0.00156,-0.00294,-0.00128,0
977,0.959539,-0.176,-0.397,-3.131,-0.00178,-0.00304,-0.00125,0
978,0.960513,-0.152,-0.393,-3.108,-0.0018,-0.00287,-0.00091,0
979,0.961487,-0.158,-0.388,-3.089,-0.00181,-0.00297,-0.0006,0
980,0.962478,-0.148,-0.388,-3.136,-0.00182,-0.003,-0.00043,0
981,0.963469,-0.132,-0.409,-3.142,-0.00173,-0.00299,-0.00081,0
982,0.964448,-0.156,-0.407,-3.16,-0.00155,-0.00303,-0.00058,0
983,0.965422,-0.187,-0.404,-3.145,-0.0016,-0.00311,-0.00068,0
984,0.966396,-0.133,-0.376,-3.115,-0.00173,-0.00305,-0.00068,0
985,0.967387,-0.18,-0.378,-3.118,-0.00188,-0.00304,-0.0007,0
986,0.968378,-0.167,-0.416,-3.131,-0.0018,-0.00311,-0.00035,0
987,0.969358,-0.15,-0.423,-3.125,-0.00175,-0.00302,-0.0006,0
988,0.970332,-0.136,-0.391,-3.146,-0.00181,-0.00305,-0.00061,0
989,0.971306,-0.149,-0.373,-3.111,-0.00183,-0.00301,-0.00053,0
990,0.972297,-0.161,-0.376,-3.122,-0.00178,-0.00302,-0.00087,0
991,0.973288,-0.162,-0.375,-3.129,-0.0017,-0.00314,-0.00076,0
992,0.974268,-0.171,-0.413,-3.14,-0.00197,-0.00314,-0.00038,0
993,0.975242,-0.158,-0.395,-3.143,-0.00198,-0.0031,-0.0004,0
994,0.976216,-0.164,-0.38,-3.15,-0.00191,-0.00301,-0.00029,0
995,0.977207,-0.171,-0.428,-3.156,-0.00163,-0.00324,-0.00033,0
996,0.978198,-0.159,-0.401,-3.158,-0.00164,-0.00322,-0.00077,0
997,0.979178,-0.164,-0.388,-3.13,-0.00181,-0.00317,-0.00038,0
998,0.980152,-0.156,-0.416,-3.153,-0.00174,-0.00323,-0.00044,0
999,0.981126,-0.16,-0.387,-3.152,-0.00183,-0.00323,-0.00055,0
1000,0.982117,-0.156,-0.411,-3.148,-0.00176,-0.00311,-0.00032,0
1001,0.983108,-0.158,-0.41,-3.17,-0.00178,-0.00309,-0.00087,0
1002,0.984088,-0.149,-0.423,-3.145,-0.00178,-0.00306,-0.00093,0
1003,0.985062,-0.158,-0.406,-3.123,-0.00177,-0.00314,-0.00079,0
1004,0.986036,-0.158,-0.412,-3.151,-0.00157,-0.00305,-0.00098,0
1005,0.987027,-0.17,-0.386,-3.134,-0.0017,-0.00315,-0.00104,0
1006,0.988018,-0.174,-0.388,-3.148,-0.00179,-0.00317,-0.00069,0
1007,0.989,-0.17,-0.408,-3.168,-0.00175,-0.0031,-0.00108,0
1008,0.989974,-0.154,-0.39,-3.163,-0.00175,-0.00317,-0.00097,0
1009,0.990948,-0.174,-0.363,-3.127,-0.00177,-0.00318,-0.00082,0
1010,0.991939,-0.167,-0.384,-3.133,-0.00174,-0.00314,-0.00099,0
1011,0.99293,-0.145,-0.375,-3.153,-0.00157,-0.00307,-0.00086,0
1012,0.993912,-0.163,-0.376,-3.144,-0.00154,-0.00305,-0.00161,0
1013,0.994886,-0.162,-0.394,-3.159,-0.00165,-0.00306,-0.00105,0
1014,0.99586,-0.147,-0.379,-3.133,-0.00169,-0.00309,-0.00126,0
1015,0.996851,-0.183,-0.371,-3.134,-0.00175,-0.00302,-0.00105,0
1016,0.997842,-0.185,-0.371,-3.133,-0.00163,-0.00303,-0.0015,0
1017,0.998824,-0.165,-0.381,-3.155,-0.00159,-0.003,-0.00144,0
1018,0.999798,-0.165,-0.379,-3.149,-0.0016,-0.00306,-0.00195,0
1019,1.000772,-0.166,-0.394,-3.139,-0.00151,-0.00295,-0.00186,0
1020,1.001763,-0.162,-0.362,-3.147,-0.00163,-0.00287,-0.00116,0
1021,1.002754,-0.167,-0.389,-3.154,-0.00153,-0.00286,-0.00156,0
1022,1.003737,-0.164,-0.378,-3.145,-0.00164,-0.00302,-0.00199,0
1023,1.004711,-0.165,-0.387,-3.153,-0.00175,-0.003,-0.00148,0
1024,1.005685,-0.165,-0.396,-3.161,-0.00162,-0.0029,-0.00139,0
1025,1.006676,-0.164,-0.373,-3.177,-0.00177,-0.00276,-0.0016,0
1026,1.007667,-0.173,-0.382,-3.137,-0.00156,-0.00283,-0.00114,0
1027,1.00865,-0.165,-0.379,-3.138,-0.00151,-0.00293,-0.0014,0
1028,1.009624,-0.152,-0.371,-3.182,-0.00158,-0.00291,-0.00144,0
1029,1.010598,-0.171,-0.385,-3.177,-0.00172,-0.00296,-0.00201,0
1030,1.011589,-0.147,-0.408,-3.175,-0.00178,-0.0029,-0.00149,0
1031,1.01258,-0.148,-0.406,-3.156,-0.00166,-0.00281,-0.00163,0
1032,1.013563,-0.15,-0.375,-3.118,-0.00174,-0.00289,-0.00125,0
1033,1.014537,-0.186,-0.391,-3.143,-0.00161,-0.00305,-0.00214,0
1034,1.015511,-0.168,-0.384,-3.131,-0.00178,-0.00301,-0.00197,0
1035,1.016502,-0.155,-0.366,-3.138,-0.00172,-0.00298,-0.00199,0
1036,1.017493,-0.137,-0.393,-3.188,-0.00175,-0.00288,-0.00145,0
1037,1.018477,-0.169,-0.389,-3.182,-0.00173,-0.00296,-0.00125,0
1038,1.019451,-0.167,-0.377,-3.121,-0.00185,-0.00293,-0.00194,0
1039,1.020425,-0.127,-0.382,-3.142,-0.00201,-0.00301,-0.00112,0
1040,1.021416,-0.127,-0.4,-3.151,-0.00182,-0.00288,-0.00129,0
1041,1.022407,-0.151,-0.41,-3.169,-0.00174,-0.00299,-0.00153,0
1042,1.023391,-0.16,-0.393,-3.184,-0.00188,-0.00298,-0.00144,0
1043,1.024365,-0.162,-0.379,-3.183,-0.00181,-0.00284,-0.00114,0
1044,1.025339,-0.148,-0.37,-3.141,-0.00181,-0.00304,-0.00137,0
1045,1.02633,-0.166,-0.375,-3.146,-0.00185,-0.00299,-0.00148,0
1046,1.027321,-0.163,-0.393,-3.177,-0.00194,-0.00299,-0.00084,0
1047,1.028305,-0.157,-0.397,-3.17,-0.00179,-0.00295,-0.0014,0
1048,1.029279,-0.162,-0.417,-3.152,-0.00177,-0.00292,-0.00105,0
1049,1.030253,-0.158,-0.397,-3.184,-0.00177,-0.00287,-0.00111,0
1050,1.031244,-0.154,-0.398,-3.191,-0.00179,-0.00292,-0.00116,0
1051,1.032235,-0.143,-0.375,-3.184,-0.00184,-0.00299,-0.00109,0
1052,1.033221,-0.147,-0.391,-3.196,-0.00176,-0.00286,-0.00052,0
1053,1.034195,-0.169,-0.38,-3.174,-0.00179,-0.00302,-0.00111,0
1054,1.035169,-0.168,-0.358,-3.193,-0.00181,-0.0029,-0.0012,0
1055,1.03616,-0.158,-0.371,-3.194,-0.00173,-0.0029,-0.00118,0
1056,1.037151,-0.145,-0.381,-3.174,-0.00176,-0.00288,-0.00105,0
1057,1.038137,-0.152,-0.376,-3.195,-0.00177,-0.00287,-0.00054,0
1058,1.039111,-0.15,-0.393,-3.164,-0.00173,-0.0028,-0.00097,0
1059,1.040085,-0.15,-0.388,-3.202,-0.00182,-0.00296,-0.0007,0
1060,1.041076,-0.143,-0.375,-3.186,-0.00182,-0.0029,-0.00077,0
1061,1.042067,-0.154,-0.371,-3.176,-0.00171,-0.00289,-0.00106,0
1062,1.043054,-0.167,-0.367,-3.181,-0.00186,-0.00311,-0.00032,0
1063,1.044028,-0.159,-0.389,-3.2,-0.00188,-0.00318,-0.00053,0
1064,1.045002,-0.177,-0.398,-3.199,-0.00183,-0.00304,-0.00086,0
1065,1.045993,-0.151,-0.379,-3.194,-0.00189,-0.00297,-0.00118,0
1066,1.046984,-0.147,-0.392,-3.211,-0.00184,-0.00294,-0.00101,0
1067,1.047971,-0.161,-0.407,-3.203,-0.00187,-0.00305,-0.00124,0
1068,1.048945,-0.158,-0.424,-3.212,-0.00171,-0.00307,-0.00092,0
1069,1.049919,-0.148,-0.425,-3.199,-0.00167,-0.00315,-0.00125,0
1070,1.05091,-0.162,-0.402,-3.202,-0.00172,-0.00308,-0.00103,0
1071,1.051901,-0.17,-0.433,-3.214,-0.00179,-0.00317,-0.00101,0
1072,1.05289,-0.175,-0.402,-3.22,-0.00188,-0.0033,-0.00051,0
1073,1.053864,-0.148,-0.394,-3.214,-0.00183,-0.00312,-0.00114,0
1074,1.054838,-0.184,-0.381,-3.172,-0.0018,-0.00315,-0.00111,0
1075,1.055829,-0.168,-0.41,-3.193,-0.00163,-0.00314,-0.00088,0
1076,1.05682,-0.16,-0.396,-3.17,-0.00167,-0.00317,-0.00099,0
1077,1.057809,-0.196,-0.388,-3.217,-0.0017,-0.00334,-0.00054,0
1078,1.058783,-0.173,-0.398,-3.231,-0.00169,-0.00329,-0.001,0
1079,1.059775,-0.185,-0.379,-3.186,-0.00161,-0.00338,-0.00073,0
1080,1.060766,-0.154,-0.382,-3.231,-0.00169,-0.00333,-0.0008,0
1081,1.061757,-0.14,-0.391,-3.22,-0.00175,-0.00315,-0.00125,0
1082,1.062748,-0.134,-0.384,-3.164,-0.00161,-0.00327,-0.00099,0
1083,1.063722,-0.157,-0.382,-3.223,-0.00159,-0.00323,-0.00113,0
1084,1.064696,-0.167,-0.377,-3.208,-0.00149,-0.00332,-0.00065,0
1085,1.065687,-0.162,-0.389,-3.196,-0.00159,-0.00332,-0.00078,0
1086,1.066678,-0.141,-0.393,-3.227,-0.00159,-0.00325,-0.001,0
1087,1.067669,-0.177,-0.389,-3.21,-0.00158,-0.00315,-0.00134,0
1088,1.068643,-0.168,-0.391,-3.221,-0.00147,-0.00302,-0.00189,0
1089,1.069617,-0.165,-0.384,-3.198,-0.00165,-0.003,-0.00193,0
1090,1.070608,-0.151,-0.388,-3.199,-0.00164,-0.0028,-0.00196,0
1091,1.071599,-0.158,-0.373,-3.202,-0.00146,-0.0028,-0.00137,0
1092,1.072592,-0.169,-0.364,-3.186,-0.00151,-0.00295,-0.00133,0
1093,1.073566,-0.158,-0.379,-3.227,-0.00154,-0.0028,-0.00154,0
1094,1.07454,-0.161,-0.372,-3.185,-0.00139,-0.0028,-0.00172,0
1095,1.075531,-0.152,-0.374,-3.213,-0.00134,-0.00284,-0.00141,0
1096,1.076522,-0.133,-0.36,-3.219,-0.00146,-0.0027,-0.00119,0
1097,1.077496,-0.153,-0.354,-3.224,-0.00141,-0.00288,-0.00089,0
1098,1.07847,-0.14,-0.358,-3.207,-0.00148,-0.00275,-0.00163,0
1099,1.079444,-0.144,-0.361,-3.176,-0.00147,-0.00289,-0.00138,0
1100,1.080435,-0.158,-0.357,-3.213,-0.00151,-0.00292,-0.00111,0
1101,1.081426,-0.167,-0.37,-3.242,-0.00149,-0.0028,-0.00153,0
1102,1.0824,-0.157,-0.39,-3.231,-0.00132,-0.00281,-0.00141,0
1103,1.083374,-0.133,-0.366,-3.235,-0.00135,-0.00299,-0.00134,0
1104,1.084348,-0.137,-0.391,-3.245,-0.00128,-0.00285,-0.00157,0
1105,1.085339,-0.137,-0.369,-3.211,-0.00149,-0.00275,-0.00141,0
1106,1.08633,-0.141,-0.381,-3.192,-0.00141,-0.00284,-0.00072,0
1107,1.087323,-0.136,-0.399,-3.246,-0.00152,-0.00282,-0.00104,0
1108,1.088297,-0.134,-0.395,-3.235,-0.0014,-0.00282,-0.00089,0
1109,1.089271,-0.121,-0.38,-3.237,-0.00158,-0.00284,-0.00133,0
1110,1.090262,-0.129,-0.394,-3.262,-0.00159,-0.00298,-0.00121,0
1111,1.091253,-0.146,-0.376,-3.194,-0.0016,-0.00284,-0.00109,0
1112,1.092227,-0.156,-0.38,-3.179,-0.00164,-0.0029,-0.00098,0
1113,1.093201,-0.142,-0.381,-3.235,-0.00158,-0.00299,-0.00145,0
1114,1.094175,-0.137,-0.375,-3.249,-0.00148,-0.00285,-0.00129,0
1115,1.095166,-0.144,-0.356,-3.222,-0.0016,-0.00287,-0.00108,0
1116,1.096157,-0.142,-0.369,-3.227,-0.00158,-0.00288,-0.00151,0
1117,1.097131,-0.131,-0.403,-3.259,-0.00143,-0.00297,-0.00168,0
1118,1.098105,-0.142,-0.396,-3.238,-0.00157,-0.00299,-0.00108,0
1119,1.099079,-0.112,-0.4,-3.259,-0.00141,-0.00293,-0.00082,0
1120,1.10007,-0.111,-0.378,-3.244,-0.0016,-0.00273,-0.00082,0
1121,1.101061,-0.122,-0.389,-3.23,-0.00149,-0.003,-0.00085,0
1122,1.102035,-0.134,-0.377,-3.268,-0.0015,-0.00298,-0.00102,0
1123,1.103009,-0.13,-0.397,-3.253,-0.00151,-0.00284,-0.00104,0
1124,1.103983,-0.139,-0.375,-3.248,-0.0017,-0.00293,-0.00139,0
1125,1.104974,-0.125,-0.371,-3.264,-0.00158,-0.00289,-0.00105,0
1126,1.105965,-0.144,-0.364,-3.227,-0.00155,-0.00304,-0.00093,0
1127,1.106939,-0.133,-0.414,-3.238,-0.00143,-0.00298,-0.00115,0
1128,1.107913,-0.116,-0.381,-3.261,-0.00162,-0.00288,-0.00104,0
1129,1.108887,-0.141,-0.386,-3.255,-0.00162,-0.00297,-0.00098,0
1130,1.109878,-0.126,-0.402,-3.251,-0.00158,-0.00296,-0.00092,0
1131,1.110869,-0.148,-0.391,-3.267,-0.00168,-0.00309,-0.00111,0
1132,1.111843,-0.132,-0.395,-3.242,-0.0016,-0.00294,-0.00092,0
1133,1.112817,-0.124,-0.369,-3.247,-0.00163,-0.00291,-0.00134,0
