count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
29,0.028469,-0.187,-0.323,-2.46,-0.00331,-0.00259,0.00018,0
30,0.02946,-0.188,-0.344,-2.481,-0.00333,-0.0028,0.00044,0
31,0.030451,-0.19,-0.321,-2.507,-0.00355,-0.0028,0.00019,0
32,0.031431,-0.208,-0.341,-2.469,-0.00348,-0.00281,-1E-05,0
33,0.032405,-0.217,-0.326,-2.443,-0.00359,-0.00293,3E-05,0
34,0.033379,-0.201,-0.303,-2.432,-0.00365,-0.00277,-0.00025,0
35,0.03437,-0.21,-0.31,-2.477,-0.00354,-0.00287,0.00036,0
36,0.035361,-0.184,-0.325,-2.458,-0.00355,-0.00295,0.0005,0
37,0.036341,-0.2,-0.338,-2.47,-0.00348,-0.00286,0.00015,0
38,0.037315,-0.212,-0.352,-2.507,-0.00352,-0.00287,-0.0005,0
39,0.038289,-0.203,-0.344,-2.457,-0.00349,-0.00308,6E-05,0
40,0.03928,-0.197,-0.343,-2.464,-0.00364,-0.00293,8E-05,0
41,0.040271,-0.212,-0.32,-2.458,-0.00376,-0.00303,-0.00078,0
42,0.041251,-0.227,-0.325,-2.484,-0.0038,-0.00322,-8E-05,0
43,0.042225,-0.203,-0.319,-2.472,-0.00381,-0.00304,-0.00013,0
44,0.043199,-0.201,-0.339,-2.472,-0.00372,-0.00302,0.00026,0
45,0.04419,-0.191,-0.342,-2.443,-0.00373,-0.00318,-2E-05,0
46,0.045181,-0.201,-0.326,-2.452,-0.00378,-0.00313,0.00035,0
47,0.046161,-0.194,-0.328,-2.488,-0.00382,-0.00319,-3E-05,0
48,0.047135,-0.194,-0.349,-2.475,-0.00382,-0.00316,3E-05,0
49,0.048109,-0.201,-0.315,-2.467,-0.00385,-0.00313,-3E-05,0
50,0.0491,-0.192,-0.321,-2.447,-0.00378,-0.00317,-9E-05,0
51,0.050091,-0.195,-0.335,-2.471,-0.00376,-0.00304,-0.00019,0
52,0.051071,-0.201,-0.334,-2.482,-0.00375,-0.00314,-4E-05,0
53,0.052045,-0.204,-0.329,-2.483,-0.00374,-0.00324,-0.00013,0
54,0.053019,-0.206,-0.35,-2.452,-0.00383,-0.0031,-0.0001,0
55,0.05401,-0.2,-0.313,-2.465,-0.00372,-0.00316,7E-05,0
56,0.055001,-0.17,-0.318,-2.464,-0.00375,-0.00304,-0.00014,0
57,0.055981,-0.182,-0.324,-2.435,-0.00369,-0.00305,0.00039,0
58,0.056955,-0.191,-0.338,-2.48,-0.00379,-0.00291,-0.00013,0
59,0.057929,-0.19,-0.34,-2.487,-0.0037,-0.00291,0.00015,0
60,0.05892,-0.208,-0.315,-2.456,-0.00375,-0.00304,-0.00028,0
61,0.059911,-0.189,-0.331,-2.483,-0.00368,-0.00292,0.00015,0
62,0.060891,-0.21,-0.32,-2.479,-0.00374,-0.00286,0.00019,0
63,0.061865,-0.201,-0.307,-2.489,-0.00362,-0.00281,0.00054,0
64,0.062839,-0.229,-0.307,-2.467,-0.00368,-0.00291,2E-05,0
65,0.06383,-0.194,-0.303,-2.477,-0.00388,-0.00279,-0.00032,0
66,0.064821,-0.2,-0.348,-2.473,-0.0038,-0.00283,1E-05,0
67,0.065801,-0.192,-0.337,-2.463,-0.00382,-0.00274,-0.00021,0
68,0.066775,-0.187,-0.342,-2.422,-0.00376,-0.00285,1E-05,0
69,0.067749,-0.169,-0.324,-2.447,-0.00367,-0.00266,-4E-05,0
70,0.06874,-0.176,-0.336,-2.449,-0.00361,-0.00259,0.00016,0
71,0.069731,-0.175,-0.344,-2.452,-0.00357,-0.00258,0.00073,0
72,0.070711,-0.173,-0.349,-2.47,-0.00371,-0.00254,-9E-05,0
73,0.071685,-0.203,-0.349,-2.441,-0.00362,-0.00259,-0.00042,0
74,0.072659,-0.173,-0.304,-2.43,-0.00355,-0.00263,0.00012,0
75,0.07365,-0.177,-0.317,-2.465,-0.00349,-0.00266,3E-05,0
76,0.074641,-0.185,-0.325,-2.463,-0.00352,-0.00256,6E-05,0
77,0.075621,-0.182,-0.354,-2.479,-0.00346,-0.00258,-0.00032,0
78,0.076595,-0.182,-0.337,-2.423,-0.00347,-0.0026,-0.00023,0
79,0.077569,-0.189,-0.321,-2.434,-0.00343,-0.0027,-5E-05,0
80,0.07856,-0.179,-0.323,-2.471,-0.00331,-0.00259,-0.00037,0
81,0.079551,-0.188,-0.334,-2.448,-0.00342,-0.00271,-0.00042,0
82,0.080531,-0.186,-0.344,-2.463,-0.00328,-0.0027,8E-05,0
83,0.081505,-0.198,-0.336,-2.481,-0.00329,-0.00266,-0.00056,0
84,0.082479,-0.179,-0.354,-2.498,-0.00328,-0.00273,-0.00053,0
85,0.08347,-0.178,-0.338,-2.48,-0.00332,-0.00267,0.00011,0
86,0.084461,-0.184,-0.351,-2.466,-0.00316,-0.00275,-0.00031,0
87,0.085441,-0.178,-0.327,-2.448,-0.00317,-0.00281,0.00059,0
88,0.086415,-0.203,-0.31,-2.486,-0.0032,-0.00275,-0.00018,0
89,0.087389,-0.166,-0.335,-2.509,-0.00316,-0.00259,-0.00051,0
90,0.08838,-0.194,-0.36,-2.51,-0.00305,-0.00285,-0.00021,0
91,0.089371,-0.186,-0.345,-2.454,-0.00313,-0.00283,-0.00023,0
92,0.090351,-0.21,-0.34,-2.468,-0.0031,-0.00303,-0.00048,0
93,0.091325,-0.191,-0.343,-2.499,-0.00295,-0.00294,-3E-05,0
94,0.092299,-0.184,-0.335,-2.481,-0.00301,-0.00298,-0.00056,0
95,0.09329,-0.186,-0.333,-2.5,-0.00315,-0.00288,-0.00015,0
96,0.094281,-0.193,-0.334,-2.498,-0.00297,-0.0028,-3E-05,0
97,0.095261,-0.186,-0.349,-2.475,-0.00303,-0.00283,-0.00029,0
98,0.096235,-0.188,-0.34,-2.465,-0.00302,-0.00297,-0.00024,0
99,0.097209,-0.178,-0.337,-2.48,-0.00296,-0.00294,1E-05,0
100,0.0982,-0.171,-0.343,-2.481,-0.00302,-0.00279,0.00014,0
101,0.099191,-0.167,-0.354,-2.473,-0.00309,-0.00273,0.00018,0
102,0.100171,-0.172,-0.325,-2.495,-0.00297,-0.00278,-0.00057,0
103,0.101145,-0.168,-0.338,-2.485,-0.00295,-0.00269,-0.0004,0
104,0.102119,-0.185,-0.339,-2.478,-0.00302,-0.00286,0.00021,0
105,0.10311,-0.179,-0.33,-2.452,-0.00302,-0.00279,-7E-05,0
106,0.104101,-0.188,-0.332,-2.458,-0.00296,-0.00277,0.00021,0
107,0.105081,-0.164,-0.338,-2.452,-0.00295,-0.00266,0.00023,0
108,0.106055,-0.194,-0.332,-2.46,-0.00298,-0.00279,-4E-05,0
109,0.107029,-0.183,-0.304,-2.461,-0.00301,-0.00268,8E-05,0
110,0.10802,-0.182,-0.327,-2.478,-0.00297,-0.00265,0.00046,0
111,0.109011,-0.189,-0.333,-2.451,-0.00306,-0.00264,6E-05,0
112,0.109991,-0.178,-0.331,-2.462,-0.00304,-0.00262,-0.00045,0
113,0.110965,-0.165,-0.34,-2.463,-0.00294,-0.00255,-0.0002,0
114,0.111939,-0.185,-0.33,-2.454,-0.00304,-0.00246,-0.00051,0
115,0.11293,-0.187,-0.326,-2.479,-0.00292,-0.00272,0.00055,0
116,0.113921,-0.179,-0.336,-2.476,-0.00289,-0.00263,0.00055,0
117,0.114901,-0.171,-0.339,-2.466,-0.00299,-0.00262,0.00016,0
118,0.115875,-0.154,-0.321,-2.491,-0.0031,-0.00252,0.00063,0
119,0.116849,-0.196,-0.312,-2.462,-0.00316,-0.00268,0.00064,0
120,0.11784,-0.165,-0.316,-2.461,-0.00299,-0.00268,0.00068,0
121,0.118831,-0.183,-0.332,-2.489,-0.00314,-0.00258,0.00025,0
122,0.119811,-0.187,-0.331,-2.473,-0.00315,-0.00269,0.00019,0
123,0.120785,-0.189,-0.342,-2.471,-0.00312,-0.00261,8E-05,0
124,0.121759,-0.17,-0.349,-2.453,-0.00322,-0.00268,0.0004,0
125,0.12275,-0.152,-0.338,-2.496,-0.00316,-0.00268,0.00058,0
126,0.123741,-0.174,-0.33,-2.494,-0.00323,-0.00266,0.00045,0
127,0.124721,-0.167,-0.329,-2.491,-0.00326,-0.00279,0.00048,0
128,0.125695,-0.165,-0.356,-2.48,-0.0033,-0.00275,0.00052,0
129,0.126669,-0.168,-0.346,-2.477,-0.00328,-0.00278,0.00028,0
130,0.12766,-0.168,-0.344,-2.476,-0.00341,-0.00276,0.00041,0
131,0.128651,-0.188,-0.344,-2.466,-0.00332,-0.00283,0.00016,0
132,0.129631,-0.164,-0.326,-2.492,-0.00343,-0.00272,0.00035,0
133,0.130605,-0.165,-0.347,-2.454,-0.00343,-0.00276,-0.0003,0
134,0.131597,-0.151,-0.353,-2.442,-0.00349,-0.00268,-0.00037,0
135,0.132588,-0.159,-0.378,-2.451,-0.00342,-0.0027,-0.00025,0
136,0.133579,-0.205,-0.336,-2.462,-0.0036,-0.00276,-0.00029,0
137,0.134559,-0.182,-0.35,-2.492,-0.00364,-0.00272,0.00037,0
138,0.135551,-0.18,-0.336,-2.445,-0.00344,-0.00271,0.00026,0
139,0.136543,-0.166,-0.341,-2.457,-0.00339,-0.00274,0.00021,0
140,0.137534,-0.193,-0.346,-2.476,-0.00359,-0.00286,-0.00021,0
141,0.138525,-0.2,-0.35,-2.466,-0.00358,-0.00278,-4E-05,0
142,0.139505,-0.166,-0.325,-2.466,-0.00356,-0.00284,-0.0004,0
143,0.140479,-0.214,-0.32,-2.434,-0.00366,-0.00282,-6E-05,0
144,0.141471,-0.198,-0.341,-2.465,-0.00351,-0.00269,-0.00037,0
145,0.142462,-0.183,-0.332,-2.454,-0.00351,-0.00272,-0.0004,0
146,0.143453,-0.182,-0.346,-2.486,-0.00359,-0.00267,-2E-05,0
147,0.144433,-0.189,-0.33,-2.463,-0.00364,-0.00278,-0.00056,0
148,0.145425,-0.199,-0.295,-2.445,-0.00367,-0.00287,-0.00046,0
149,0.146417,-0.185,-0.313,-2.483,-0.00361,-0.00284,-0.00041,0
150,0.147408,-0.207,-0.327,-2.446,-0.00357,-0.00278,-0.00028,0
151,0.148399,-0.204,-0.337,-2.456,-0.00356,-0.00285,0.0001,0
152,0.149379,-0.218,-0.368,-2.456,-0.00353,-0.00288,-0.00053,0
153,0.150353,-0.209,-0.334,-2.467,-0.00351,-0.00279,-0.00058,0
154,0.151345,-0.212,-0.341,-2.483,-0.0036,-0.00283,-0.00032,0
155,0.152336,-0.201,-0.325,-2.464,-0.00356,-0.00276,-0.00088,0
156,0.153327,-0.202,-0.321,-2.461,-0.00372,-0.00298,-0.00048,0
157,0.154307,-0.198,-0.321,-2.455,-0.00375,-0.00291,-0.00046,0
158,0.155281,-0.191,-0.328,-2.466,-0.00367,-0.0029,-0.00029,0
159,0.156272,-0.213,-0.327,-2.461,-0.00369,-0.00294,-0.00076,0
160,0.157263,-0.193,-0.332,-2.444,-0.00356,-0.00297,-0.00031,0
161,0.158254,-0.192,-0.32,-2.45,-0.00359,-0.00287,-0.00022,0
162,0.159234,-0.215,-0.334,-2.45,-0.0037,-0.00313,-0.00037,0
163,0.160208,-0.206,-0.311,-2.497,-0.00376,-0.00293,-0.00016,0
164,0.161199,-0.214,-0.344,-2.461,-0.00376,-0.00301,-0.00064,0
165,0.16219,-0.204,-0.347,-2.464,-0.00371,-0.00285,2E-05,0
166,0.163181,-0.216,-0.354,-2.493,-0.00356,-0.00298,-0.00043,0
167,0.164161,-0.198,-0.314,-2.491,-0.00383,-0.00314,-0.00016,0
168,0.165135,-0.215,-0.309,-2.463,-0.0038,-0.0031,-0.00031,0
169,0.166126,-0.203,-0.343,-2.483,-0.00356,-0.00288,-0.0004,0
170,0.167117,-0.226,-0.334,-2.466,-0.0036,-0.00308,-0.00026,0
171,0.168108,-0.216,-0.327,-2.498,-0.00366,-0.00313,-0.00019,0
172,0.169088,-0.215,-0.317,-2.459,-0.00366,-0.00311,-0.00019,0
173,0.17008,-0.199,-0.342,-2.443,-0.00362,-0.00302,-0.00051,0
174,0.171071,-0.198,-0.333,-2.439,-0.00359,-0.00309,0.00018,0
175,0.172062,-0.164,-0.332,-2.434,-0.00363,-0.00296,0.00012,0
176,0.173053,-0.201,-0.327,-2.475,-0.00368,-0.00301,0.00022,0
177,0.174033,-0.23,-0.317,-2.492,-0.00363,-0.00315,0.00018,0
178,0.175007,-0.22,-0.317,-2.447,-0.00363,-0.00317,-0.00027,0
179,0.175998,-0.187,-0.342,-2.471,-0.0036,-0.00302,5E-05,0
180,0.176989,-0.217,-0.329,-2.475,-0.00357,-0.0033,-0.00041,0
181,0.17798,-0.207,-0.308,-2.458,-0.00373,-0.00321,-8E-05,0
182,0.17896,-0.214,-0.303,-2.414,-0.00362,-0.00326,0.00029,0
183,0.179934,-0.211,-0.317,-2.443,-0.00378,-0.00309,-4E-05,0
184,0.180925,-0.205,-0.321,-2.489,-0.00363,-0.0032,0.00015,0
185,0.181916,-0.228,-0.317,-2.454,-0.00361,-0.00311,0.00024,0
186,0.182907,-0.224,-0.349,-2.466,-0.00357,-0.00306,-0.00026,0
187,0.183887,-0.185,-0.339,-2.476,-0.00361,-0.00301,8E-05,0
188,0.184861,-0.196,-0.318,-2.467,-0.00366,-0.0031,-0.00026,0
189,0.185852,-0.21,-0.319,-2.465,-0.00361,-0.00313,-0.00058,0
190,0.186843,-0.205,-0.324,-2.458,-0.0035,-0.00316,0.00048,0
191,0.187834,-0.205,-0.318,-2.451,-0.00351,-0.00296,0,0
192,0.188814,-0.221,-0.315,-2.487,-0.00349,-0.0031,-1E-05,0
193,0.189788,-0.222,-0.35,-2.497,-0.00341,-0.00315,-0.00045,0
194,0.190779,-0.198,-0.368,-2.461,-0.00332,-0.00321,0.00021,0
195,0.19177,-0.192,-0.347,-2.475,-0.00332,-0.00293,0.00032,0
196,0.192761,-0.177,-0.324,-2.46,-0.00342,-0.00275,-0.00022,0
197,0.193741,-0.187,-0.35,-2.442,-0.00326,-0.00297,0.00024,0
198,0.194715,-0.184,-0.355,-2.478,-0.00326,-0.00297,0.00044,0
199,0.195706,-0.176,-0.316,-2.456,-0.00339,-0.00278,0.00011,0
200,0.196697,-0.167,-0.352,-2.456,-0.00332,-0.00274,0.00051,0
201,0.197688,-0.169,-0.345,-2.468,-0.00329,-0.00276,0.00048,0
202,0.198668,-0.163,-0.346,-2.483,-0.00329,-0.00285,-0.00011,0
203,0.199642,-0.174,-0.334,-2.475,-0.00338,-0.00288,0.0004,0
204,0.200633,-0.168,-0.337,-2.473,-0.00332,-0.00264,0.00063,0
205,0.201624,-0.163,-0.366,-2.48,-0.00305,-0.0027,0.00013,0
206,0.202615,-0.14,-0.372,-2.478,-0.00319,-0.0026,0.00018,0
207,0.203595,-0.145,-0.354,-2.485,-0.00329,-0.00266,0.00024,0
208,0.204569,-0.161,-0.351,-2.463,-0.00335,-0.0026,-0.00031,0
209,0.20556,-0.185,-0.347,-2.467,-0.00332,-0.00269,0.00013,0
210,0.206551,-0.169,-0.357,-2.5,-0.00329,-0.0028,0.00066,0
211,0.207542,-0.14,-0.369,-2.502,-0.00318,-0.00259,6E-05,0
212,0.208522,-0.159,-0.361,-2.511,-0.00319,-0.00276,0.00024,0
213,0.209496,-0.155,-0.336,-2.465,-0.00317,-0.00255,-0.0006,0
214,0.210487,-0.163,-0.348,-2.488,-0.00321,-0.00262,-0.00041,0
215,0.211478,-0.154,-0.329,-2.475,-0.00329,-0.00256,-0.00052,0
216,0.212469,-0.155,-0.36,-2.501,-0.00308,-0.00254,-0.00014,0
217,0.213443,-0.138,-0.353,-2.473,-0.003,-0.00249,-0.00013,0
218,0.214417,-0.152,-0.333,-2.48,-0.00303,-0.0024,-0.00014,0
219,0.215408,-0.134,-0.333,-2.464,-0.00298,-0.00228,-0.00059,0
220,0.216399,-0.162,-0.336,-2.497,-0.00302,-0.00238,-0.00079,0
221,0.217391,-0.14,-0.311,-2.482,-0.00301,-0.00248,-0.00027,0
222,0.218365,-0.15,-0.315,-2.466,-0.00291,-0.0024,-4E-05,0
223,0.219339,-0.143,-0.33,-2.454,-0.00288,-0.00246,-0.0003,0
224,0.22033,-0.159,-0.329,-2.473,-0.00277,-0.00236,8E-05,0
225,0.221321,-0.166,-0.331,-2.453,-0.00293,-0.00224,-0.0003,0
226,0.222313,-0.164,-0.323,-2.496,-0.00304,-0.00237,-0.00019,0
227,0.223287,-0.154,-0.329,-2.466,-0.00283,-0.00238,-0.00038,0
228,0.224261,-0.146,-0.317,-2.479,-0.00306,-0.00225,-0.00045,0
229,0.225252,-0.153,-0.309,-2.49,-0.00295,-0.0022,-0.00035,0
230,0.226243,-0.164,-0.332,-2.478,-0.0029,-0.00235,-0.00061,0
231,0.227236,-0.169,-0.306,-2.47,-0.003,-0.00218,-0.0005,0
232,0.22821,-0.164,-0.289,-2.449,-0.00301,-0.00218,-0.00039,0
233,0.229184,-0.157,-0.309,-2.455,-0.00303,-0.00217,-0.00014,0
234,0.230175,-0.177,-0.319,-2.482,-0.00312,-0.0023,-0.00022,0
235,0.231166,-0.164,-0.308,-2.468,-0.00315,-0.00235,-0.00059,0
236,0.232141,-0.163,-0.302,-2.461,-0.00318,-0.0023,0,0
237,0.233115,-0.19,-0.298,-2.45,-0.00326,-0.00229,-0.00022,0
238,0.234107,-0.193,-0.305,-2.458,-0.00326,-0.00246,-0.00021,0
239,0.235098,-0.168,-0.309,-2.464,-0.00317,-0.00245,-0.00018,0
240,0.236089,-0.196,-0.318,-2.453,-0.00332,-0.00254,-0.00021,0
241,0.237065,-0.191,-0.314,-2.469,-0.0033,-0.00252,-0.00027,0
242,0.238039,-0.197,-0.322,-2.474,-0.00337,-0.00253,-0.00043,0
243,0.239013,-0.192,-0.337,-2.468,-0.0033,-0.00254,-0.00012,0
244,0.240004,-0.204,-0.325,-2.474,-0.00325,-0.00264,-0.00033,0
245,0.240995,-0.184,-0.326,-2.475,-0.00347,-0.00269,-0.00066,0
246,0.241971,-0.184,-0.316,-2.464,-0.00352,-0.00274,0.00011,0
247,0.242945,-0.186,-0.321,-2.491,-0.00344,-0.00276,-0.00052,0
248,0.243919,-0.19,-0.336,-2.499,-0.00356,-0.00296,-0.00054,0
249,0.24491,-0.199,-0.351,-2.529,-0.00362,-0.00303,-0.00033,0
250,0.245901,-0.207,-0.332,-2.486,-0.00362,-0.00301,-6E-05,0
251,0.246877,-0.197,-0.339,-2.494,-0.00362,-0.00281,-0.00031,0
252,0.247851,-0.21,-0.34,-2.493,-0.00362,-0.0029,-0.00031,0
253,0.248825,-0.217,-0.339,-2.511,-0.00365,-0.00306,-0.00048,0
254,0.249816,-0.228,-0.345,-2.485,-0.00359,-0.00312,-0.00066,0
255,0.250807,-0.208,-0.353,-2.461,-0.00362,-0.00311,-0.00031,0
256,0.251783,-0.184,-0.31,-2.473,-0.00363,-0.00322,-0.0004,0
257,0.252757,-0.218,-0.325,-2.477,-0.00368,-0.00326,0.0001,0
258,0.253731,-0.2,-0.336,-2.466,-0.0037,-0.00325,9E-05,0
259,0.254722,-0.197,-0.359,-2.48,-0.0037,-0.00339,-9E-05,0
260,0.255713,-0.226,-0.356,-2.49,-0.00367,-0.00345,-0.00078,0
261,0.256689,-0.229,-0.334,-2.448,-0.0038,-0.00337,-0.00039,0
262,0.257663,-0.209,-0.331,-2.452,-0.00376,-0.00336,-0.00023,0
263,0.258655,-0.23,-0.335,-2.465,-0.00371,-0.00334,-0.00023,0
264,0.259646,-0.215,-0.347,-2.449,-0.0038,-0.00336,-0.00044,0
265,0.260637,-0.208,-0.33,-2.461,-0.00384,-0.00336,0.00024,0
266,0.261614,-0.235,-0.34,-2.447,-0.00376,-0.00326,3E-05,0
267,0.262588,-0.224,-0.33,-2.471,-0.00379,-0.00342,-0.00021,0
268,0.263562,-0.204,-0.34,-2.511,-0.00381,-0.00325,-0.00011,0
269,0.264553,-0.217,-0.325,-2.494,-0.00375,-0.0034,-0.00032,0
270,0.265544,-0.212,-0.345,-2.472,-0.00369,-0.00335,-0.00055,0
271,0.266523,-0.207,-0.326,-2.479,-0.00382,-0.00328,0.00042,0
272,0.267515,-0.204,-0.318,-2.445,-0.00384,-0.00338,0.0002,0
273,0.268489,-0.223,-0.335,-2.494,-0.00373,-0.00336,0.0004,0
274,0.26948,-0.216,-0.351,-2.457,-0.00371,-0.00345,0.00018,0
275,0.270471,-0.218,-0.342,-2.461,-0.00376,-0.00335,0.00031,0
276,0.271451,-0.208,-0.33,-2.492,-0.00366,-0.00336,0.00016,0
277,0.272425,-0.204,-0.326,-2.442,-0.00363,-0.00319,7E-05,0
278,0.273399,-0.222,-0.344,-2.458,-0.00365,-0.00317,0.0002,0
279,0.27439,-0.224,-0.318,-2.463,-0.00377,-0.00326,-9E-05,0
280,0.275381,-0.204,-0.355,-2.461,-0.00363,-0.00311,0.00016,0
281,0.276361,-0.208,-0.333,-2.456,-0.00366,-0.00315,0.00018,0
282,0.277335,-0.209,-0.37,-2.427,-0.00358,-0.00316,-7E-05,0
283,0.278309,-0.206,-0.331,-2.441,-0.00367,-0.00306,0.00075,0
284,0.2793,-0.21,-0.332,-2.445,-0.00371,-0.00301,0.00034,0
285,0.280291,-0.214,-0.344,-2.494,-0.00359,-0.0029,-0.00012,0
286,0.281271,-0.196,-0.367,-2.488,-0.00345,-0.00301,0.0003,0
287,0.282245,-0.188,-0.349,-2.478,-0.00342,-0.00314,0.0002,0
288,0.283219,-0.205,-0.354,-2.48,-0.0036,-0.00298,0.00038,0
289,0.28421,-0.204,-0.347,-2.452,-0.00362,-0.00288,0.00026,0
290,0.285201,-0.194,-0.328,-2.435,-0.00339,-0.00274,0.00027,0
291,0.286183,-0.203,-0.345,-2.434,-0.00336,-0.00288,0.00015,0
292,0.287157,-0.184,-0.329,-2.467,-0.00342,-0.00288,9E-05,0
293,0.288131,-0.206,-0.334,-2.482,-0.00337,-0.00289,-0.00018,0
294,0.289122,-0.161,-0.325,-2.459,-0.00348,-0.00276,0.00034,0
295,0.290113,-0.185,-0.316,-2.445,-0.00356,-0.00271,0.00036,0
296,0.291095,-0.19,-0.336,-2.454,-0.00354,-0.00271,0.00027,0
297,0.292069,-0.181,-0.322,-2.487,-0.00341,-0.00269,0.00069,0
298,0.293061,-0.166,-0.349,-2.484,-0.00344,-0.00266,0.0006,0
299,0.294052,-0.182,-0.331,-2.462,-0.00336,-0.00261,0.00059,0
300,0.295043,-0.169,-0.328,-2.446,-0.00334,-0.00264,0.00041,0
301,0.296026,-0.17,-0.341,-2.472,-0.00328,-0.00258,0.00035,0
302,0.297,-0.16,-0.366,-2.453,-0.00334,-0.00254,-0.0001,0
303,0.297974,-0.146,-0.338,-2.477,-0.00343,-0.00241,-4E-05,0
304,0.298965,-0.15,-0.348,-2.474,-0.00316,-0.00244,0.0002,0
305,0.299956,-0.178,-0.344,-2.501,-0.00333,-0.00251,5E-05,0
306,0.300939,-0.169,-0.329,-2.445,-0.00325,-0.00255,-8E-05,0
307,0.301913,-0.18,-0.321,-2.44,-0.00323,-0.00251,-0.00023,0
308,0.302887,-0.147,-0.329,-2.465,-0.00318,-0.0025,9E-05,0
309,0.303878,-0.147,-0.316,-2.452,-0.00322,-0.00245,-0.0002,0
310,0.304869,-0.135,-0.316,-2.461,-0.00324,-0.00242,-0.00059,0
311,0.305853,-0.149,-0.337,-2.46,-0.00325,-0.00239,-0.00013,0
312,0.306827,-0.148,-0.329,-2.467,-0.00336,-0.00236,1E-05,0
313,0.307819,-0.168,-0.304,-2.475,-0.00333,-0.00239,-0.0004,0
314,0.30881,-0.188,-0.323,-2.467,-0.00318,-0.00255,-0.00038,0
315,0.309801,-0.171,-0.335,-2.467,-0.00315,-0.00237,-1E-05,0
316,0.310787,-0.176,-0.307,-2.462,-0.00319,-0.00234,-0.00065,0
317,0.311779,-0.198,-0.336,-2.48,-0.00321,-0.00235,-0.00045,0
318,0.312753,-0.193,-0.344,-2.47,-0.00328,-0.00231,-0.00069,0
319,0.313744,-0.185,-0.318,-2.505,-0.00325,-0.00226,-0.00047,0
320,0.314735,-0.189,-0.346,-2.448,-0.00316,-0.00234,-0.0002,0
321,0.315722,-0.17,-0.332,-2.447,-0.00315,-0.00225,-0.00052,0
322,0.316696,-0.169,-0.309,-2.439,-0.00326,-0.00215,-0.00087,0
323,0.31767,-0.158,-0.328,-2.469,-0.00323,-0.0022,-0.00067,0
324,0.318661,-0.199,-0.303,-2.452,-0.00328,-0.00227,-0.0009,0
325,0.319652,-0.201,-0.329,-2.466,-0.0033,-0.00248,-0.00065,0
326,0.320639,-0.197,-0.302,-2.435,-0.00335,-0.00254,-7E-05,0
327,0.321613,-0.169,-0.306,-2.454,-0.00331,-0.00239,-0.00038,0
328,0.322587,-0.184,-0.333,-2.462,-0.00314,-0.00248,-0.00092,0
329,0.323578,-0.195,-0.33,-2.463,-0.00336,-0.00247,-0.00103,0
330,0.324569,-0.193,-0.339,-2.498,-0.00334,-0.00247,-0.00075,0
331,0.325558,-0.177,-0.319,-2.478,-0.00339,-0.00246,-0.00041,0
332,0.326532,-0.168,-0.32,-2.485,-0.00339,-0.0024,-0.00074,0
333,0.327506,-0.204,-0.347,-2.456,-0.00333,-0.00258,-0.00058,0
