count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
2149,2.11219,-0.168,-0.114,-2.69,0.00151,-0.00426,-0.0015,0
2150,2.113181,-0.164,-0.094,-2.671,0.00169,-0.00425,-0.00146,0
2151,2.114159,-0.178,-0.097,-2.638,0.00167,-0.00432,-0.00198,0
2152,2.115133,-0.188,-0.101,-2.658,0.00172,-0.00414,-0.00189,0
2153,2.116107,-0.183,-0.089,-2.644,0.00165,-0.00418,-0.00128,0
2154,2.117098,-0.19,-0.09,-2.665,0.00168,-0.00433,-0.0018,0
2155,2.118089,-0.192,-0.109,-2.679,0.00162,-0.00432,-0.00153,0
2156,2.119067,-0.195,-0.112,-2.683,0.0014,-0.00428,-0.00162,0
2157,2.120041,-0.202,-0.1,-2.682,0.00164,-0.00441,-0.00194,0
2158,2.121015,-0.196,-0.094,-2.691,0.00169,-0.0043,-0.0018,0
2159,2.122006,-0.196,-0.121,-2.681,0.00173,-0.00442,-0.00143,0
2160,2.122997,-0.175,-0.137,-2.693,0.00178,-0.00426,-0.00225,0
2161,2.123975,-0.204,-0.122,-2.695,0.00176,-0.00439,-0.0013,0
2162,2.124949,-0.171,-0.117,-2.686,0.00182,-0.00437,-0.00202,0
2163,2.125923,-0.167,-0.093,-2.711,0.00171,-0.0044,-0.0018,0
2164,2.126914,-0.176,-0.105,-2.684,0.00173,-0.00442,-0.00182,0
2165,2.127905,-0.164,-0.097,-2.646,0.00166,-0.00426,-0.00135,0
2166,2.128883,-0.171,-0.116,-2.659,0.00182,-0.00424,-0.00137,0
2167,2.129857,-0.197,-0.108,-2.711,0.00185,-0.00407,-0.00182,0
2168,2.130831,-0.186,-0.115,-2.664,0.00182,-0.00422,-0.0014,0
2169,2.131822,-0.216,-0.123,-2.688,0.0016,-0.0042,-0.00131,0
2170,2.132813,-0.19,-0.135,-2.675,0.00183,-0.00401,-0.00114,0
2171,2.133793,-0.189,-0.111,-2.642,0.00174,-0.00408,-0.00199,0
2172,2.134767,-0.182,-0.115,-2.654,0.00167,-0.00403,-0.00173,0
2173,2.135741,-0.189,-0.128,-2.668,0.00164,-0.00419,-0.00162,0
2174,2.136732,-0.207,-0.119,-2.66,0.00165,-0.00427,-0.00173,0
2175,2.137723,-0.195,-0.118,-2.65,0.00173,-0.00424,-0.00156,0
2176,2.138703,-0.152,-0.126,-2.661,0.00161,-0.00417,-0.00164,0
2177,2.139677,-0.161,-0.126,-2.659,0.0017,-0.00412,-0.00162,0
2178,2.140651,-0.177,-0.115,-2.68,0.0016,-0.00436,-0.00091,0
2179,2.141642,-0.165,-0.106,-2.66,0.00176,-0.00431,-0.00174,0
2180,2.142633,-0.161,-0.103,-2.659,0.0016,-0.0043,-0.00131,0
2181,2.143613,-0.181,-0.103,-2.647,0.00147,-0.00429,-0.00148,0
2182,2.144587,-0.144,-0.113,-2.639,0.00153,-0.00422,-0.00189,0
2183,2.145561,-0.154,-0.135,-2.658,0.00167,-0.00424,-0.0019,0
2184,2.146552,-0.162,-0.118,-2.659,0.00174,-0.00425,-0.00179,0
2185,2.147543,-0.169,-0.094,-2.65,0.00181,-0.00425,-0.00107,0
2186,2.148523,-0.183,-0.102,-2.704,0.00167,-0.00439,-0.00167,0
2187,2.149497,-0.17,-0.104,-2.685,0.00158,-0.00445,-0.0012,0
2188,2.150471,-0.148,-0.128,-2.684,0.00161,-0.0043,-0.0019,0
2189,2.151462,-0.156,-0.107,-2.67,0.00167,-0.00428,-0.00182,0
2190,2.152453,-0.153,-0.101,-2.671,0.00148,-0.0043,-0.00154,0
2191,2.153433,-0.163,-0.116,-2.644,0.00176,-0.00433,-0.00173,0
2192,2.154407,-0.131,-0.132,-2.634,0.00175,-0.00417,-0.00161,0
2193,2.155381,-0.15,-0.113,-2.643,0.00171,-0.00422,-0.00158,0
2194,2.156372,-0.164,-0.102,-2.665,0.00162,-0.00427,-0.00184,0
2195,2.157363,-0.147,-0.127,-2.671,0.00174,-0.00422,-0.00151,0
2196,2.158343,-0.168,-0.138,-2.687,0.0017,-0.00421,-0.00208,0
2197,2.159317,-0.157,-0.11,-2.653,0.00171,-0.00427,-0.00161,0
2198,2.160291,-0.152,-0.121,-2.646,0.00175,-0.0043,-0.00161,0
2199,2.161282,-0.139,-0.112,-2.642,0.00182,-0.00413,-0.0014,0
2200,2.162273,-0.159,-0.136,-2.636,0.00167,-0.00428,-0.00177,0
2201,2.163253,-0.164,-0.117,-2.651,0.00173,-0.00429,-0.00213,0
2202,2.164227,-0.164,-0.105,-2.666,0.00177,-0.00439,-0.002,0
2203,2.165201,-0.126,-0.118,-2.661,0.00178,-0.00424,-0.00158,0
2204,2.166192,-0.142,-0.114,-2.655,0.00167,-0.00417,-0.00171,0
2205,2.167183,-0.152,-0.125,-2.673,0.00163,-0.00418,-0.00159,0
2206,2.168163,-0.121,-0.132,-2.686,0.00163,-0.0041,-0.00188,0
2207,2.169137,-0.136,-0.115,-2.656,0.00167,-0.00402,-0.00153,0
2208,2.170111,-0.142,-0.111,-2.664,0.00163,-0.00414,-0.00156,0
2209,2.171102,-0.162,-0.102,-2.658,0.00162,-0.00429,-0.00213,0
2210,2.172093,-0.15,-0.108,-2.689,0.00156,-0.00423,-0.00196,0
2211,2.173073,-0.144,-0.104,-2.667,0.00159,-0.0041,-0.00207,0
2212,2.174047,-0.125,-0.089,-2.66,0.00169,-0.00422,-0.0018,0
2213,2.175021,-0.134,-0.124,-2.668,0.00172,-0.00425,-0.00148,0
2214,2.176012,-0.159,-0.127,-2.67,0.00179,-0.00437,-0.00207,0
2215,2.177003,-0.156,-0.095,-2.679,0.00167,-0.0043,-0.00157,0
2216,2.177983,-0.138,-0.113,-2.646,0.00163,-0.00427,-0.00163,0
2217,2.178957,-0.137,-0.125,-2.65,0.00172,-0.00419,-0.00119,0
2218,2.179931,-0.144,-0.124,-2.664,0.00178,-0.00434,-0.00164,0
2219,2.180922,-0.147,-0.11,-2.66,0.00169,-0.00437,-0.0018,0
2220,2.181913,-0.117,-0.118,-2.654,0.00162,-0.00423,-0.00156,0
2221,2.182893,-0.155,-0.11,-2.682,0.00158,-0.00431,-0.00171,0
2222,2.183867,-0.133,-0.085,-2.673,0.00157,-0.00426,-0.00181,0
2223,2.184841,-0.139,-0.114,-2.656,0.00162,-0.00421,-0.0016,0
2224,2.185832,-0.148,-0.118,-2.656,0.00177,-0.00433,-0.0015,0
2225,2.186823,-0.145,-0.115,-2.651,0.00169,-0.00434,-0.00154,0
2226,2.187803,-0.148,-0.102,-2.664,0.00175,-0.00419,-0.0017,0
2227,2.188777,-0.141,-0.104,-2.617,0.00176,-0.00438,-0.00175,0
2228,2.189751,-0.138,-0.1,-2.646,0.00161,-0.00426,-0.00116,0
2229,2.190742,-0.133,-0.12,-2.638,0.00174,-0.00422,-0.00211,0
2230,2.191733,-0.148,-0.122,-2.685,0.00165,-0.0042,-0.00189,0
2231,2.192713,-0.155,-0.105,-2.676,0.00159,-0.00424,-0.00133,0
2232,2.193705,-0.129,-0.119,-2.669,0.00175,-0.00428,-0.00243,0
2233,2.194697,-0.129,-0.105,-2.681,0.00162,-0.00423,-0.00156,0
2234,2.195688,-0.113,-0.115,-2.661,0.00166,-0.00411,-0.0012,0
2235,2.196679,-0.135,-0.119,-2.665,0.00163,-0.00411,-0.00186,0
2236,2.197659,-0.156,-0.127,-2.676,0.00162,-0.00423,-0.00147,0
2237,2.198633,-0.15,-0.118,-2.662,0.0016,-0.00433,-0.00158,0
2238,2.199607,-0.124,-0.13,-2.68,0.00164,-0.00424,-0.00184,0
2239,2.200598,-0.131,-0.134,-2.666,0.00166,-0.00423,-0.00157,0
2240,2.201589,-0.145,-0.134,-2.666,0.00173,-0.00421,-0.00161,0
2241,2.202569,-0.149,-0.131,-2.663,0.00169,-0.00427,-0.00164,0
2242,2.203543,-0.122,-0.124,-2.658,0.00176,-0.00416,-0.0015,0
2243,2.204517,-0.146,-0.111,-2.636,0.00166,-0.00428,-0.00199,0
2244,2.205508,-0.135,-0.136,-2.657,0.00181,-0.00435,-0.0018,0
2245,2.206499,-0.138,-0.126,-2.665,0.0017,-0.00435,-0.00154,0
2246,2.207479,-0.134,-0.114,-2.669,0.00177,-0.00423,-0.0017,0
2247,2.208453,-0.129,-0.107,-2.647,0.00171,-0.00435,-0.00193,0
2248,2.209427,-0.13,-0.103,-2.64,0.0017,-0.00419,-0.00194,0
2249,2.210418,-0.145,-0.105,-2.634,0.00162,-0.00422,-0.00131,0
2250,2.211409,-0.14,-0.111,-2.632,0.00174,-0.00428,-0.00211,0
2251,2.212389,-0.131,-0.127,-2.628,0.00165,-0.00415,-0.00192,0
2252,2.213363,-0.129,-0.095,-2.652,0.00165,-0.0042,-0.00179,0
2253,2.214337,-0.146,-0.107,-2.662,0.00174,-0.00432,-0.00195,0
2254,2.215328,-0.134,-0.131,-2.692,0.00179,-0.00425,-0.00163,0
2255,2.216319,-0.121,-0.118,-2.684,0.00187,-0.00416,-0.00145,0
2256,2.217299,-0.137,-0.126,-2.637,0.00174,-0.00415,-0.00176,0
2257,2.218273,-0.121,-0.125,-2.629,0.00179,-0.00421,-0.00237,0
2258,2.219265,-0.131,-0.124,-2.624,0.00172,-0.00409,-0.0017,0
2259,2.220256,-0.122,-0.12,-2.637,0.0017,-0.00416,-0.00172,0
2260,2.221247,-0.117,-0.109,-2.649,0.00169,-0.00418,-0.00142,0
2261,2.222227,-0.131,-0.109,-2.621,0.00173,-0.00424,-0.00182,0
2262,2.223201,-0.123,-0.133,-2.642,0.00176,-0.00424,-0.00129,0
2263,2.224193,-0.128,-0.119,-2.652,0.00178,-0.00419,-0.00218,0
2264,2.225184,-0.116,-0.118,-2.595,0.0016,-0.00409,-0.00152,0
2265,2.226175,-0.128,-0.148,-2.675,0.00184,-0.00429,-0.00132,0
2266,2.227155,-0.127,-0.106,-2.659,0.00169,-0.00423,-0.00133,0
2267,2.228129,-0.13,-0.116,-2.626,0.00173,-0.00421,-0.00142,0
2268,2.229121,-0.133,-0.116,-2.616,0.00168,-0.00428,-0.00187,0
2269,2.230112,-0.12,-0.12,-2.657,0.00163,-0.0041,-0.00138,0
2270,2.231103,-0.124,-0.122,-2.635,0.00182,-0.00414,-0.00143,0
2271,2.232083,-0.141,-0.121,-2.654,0.00163,-0.00429,-0.0015,0
2272,2.233057,-0.15,-0.083,-2.655,0.00158,-0.00421,-0.00164,0
2273,2.234049,-0.129,-0.113,-2.61,0.00174,-0.00431,-0.00176,0
2274,2.23504,-0.111,-0.123,-2.661,0.00184,-0.00428,-0.00187,0
2275,2.236031,-0.133,-0.127,-2.656,0.00165,-0.00426,-0.00207,0
2276,2.237011,-0.14,-0.133,-2.644,0.00182,-0.00423,-0.00082,0
2277,2.238003,-0.128,-0.113,-2.641,0.00171,-0.00419,-0.00123,0
2278,2.238995,-0.114,-0.13,-2.632,0.00162,-0.00407,-0.00158,0
2279,2.239986,-0.1,-0.112,-2.652,0.00158,-0.00412,-0.00182,0
2280,2.240977,-0.11,-0.104,-2.657,0.00183,-0.00426,-0.0018,0
2281,2.241957,-0.115,-0.088,-2.642,0.00167,-0.00419,-0.00225,0
2282,2.242931,-0.127,-0.089,-2.636,0.00172,-0.00424,-0.00138,0
2283,2.243922,-0.102,-0.12,-2.66,0.0017,-0.00425,-0.00141,0
2284,2.244913,-0.123,-0.119,-2.666,0.00174,-0.00438,-0.00121,0
2285,2.245904,-0.112,-0.119,-2.665,0.00173,-0.00424,-0.00179,0
2286,2.246884,-0.124,-0.131,-2.642,0.0017,-0.00419,-0.00184,0
2287,2.247858,-0.121,-0.127,-2.631,0.00169,-0.00424,-0.00163,0
2288,2.248849,-0.133,-0.107,-2.603,0.00167,-0.0043,-0.00143,0
2289,2.24984,-0.133,-0.121,-2.639,0.00162,-0.00417,-0.0013,0
2290,2.250831,-0.119,-0.127,-2.623,0.00182,-0.00425,-0.00143,0
2291,2.251811,-0.112,-0.142,-2.609,0.00171,-0.00426,-0.00174,0
2292,2.252785,-0.12,-0.112,-2.624,0.00169,-0.00421,-0.00144,0
2293,2.253776,-0.131,-0.114,-2.677,0.00157,-0.00437,-0.00105,0
2294,2.254767,-0.137,-0.113,-2.652,0.00171,-0.00439,-0.00132,0
2295,2.255758,-0.119,-0.114,-2.626,0.00178,-0.00425,-0.00165,0
2296,2.256738,-0.125,-0.121,-2.646,0.00183,-0.00426,-0.00169,0
2297,2.257712,-0.125,-0.127,-2.629,0.00166,-0.00419,-0.00131,0
2298,2.258704,-0.135,-0.103,-2.646,0.00161,-0.00414,-0.00188,0
2299,2.259695,-0.149,-0.105,-2.618,0.00165,-0.00419,-0.0017,0
2300,2.260686,-0.161,-0.11,-2.651,0.00159,-0.00423,-0.0021,0
2301,2.261666,-0.142,-0.121,-2.664,0.00164,-0.00423,-0.00165,0
2302,2.26264,-0.12,-0.129,-2.623,0.00173,-0.00418,-0.0017,0
2303,2.263631,-0.117,-0.144,-2.648,0.00173,-0.0041,-0.00185,0
2304,2.264622,-0.142,-0.106,-2.662,0.00168,-0.00431,-0.00154,0
2305,2.265613,-0.112,-0.098,-2.647,0.00165,-0.0042,-0.00177,0
2306,2.266593,-0.116,-0.097,-2.667,0.00167,-0.0043,-0.00155,0
2307,2.267567,-0.113,-0.1,-2.623,0.00172,-0.00425,-0.00147,0
2308,2.268558,-0.11,-0.119,-2.649,0.00165,-0.00414,-0.00177,0
2309,2.269549,-0.104,-0.155,-2.651,0.00181,-0.00412,-0.00203,0
2310,2.27054,-0.112,-0.123,-2.646,0.00157,-0.00435,-0.00133,0
2311,2.27152,-0.112,-0.132,-2.655,0.00167,-0.0042,-0.00174,0
2312,2.272494,-0.125,-0.123,-2.631,0.00173,-0.00425,-0.00161,0
2313,2.273485,-0.117,-0.106,-2.635,0.00165,-0.00425,-0.0011,0
2314,2.274476,-0.11,-0.104,-2.612,0.00177,-0.00408,-0.00219,0
2315,2.275467,-0.129,-0.114,-2.632,0.00168,-0.00426,-0.00207,0
2316,2.276447,-0.121,-0.141,-2.662,0.00163,-0.00427,-0.00149,0
2317,2.277421,-0.129,-0.131,-2.615,0.00158,-0.00425,-0.00205,0
2318,2.278412,-0.141,-0.132,-2.642,0.00172,-0.00442,-0.00217,0
2319,2.279403,-0.132,-0.133,-2.637,0.00185,-0.00428,-0.00178,0
2320,2.280394,-0.132,-0.107,-2.629,0.00161,-0.00419,-0.00167,0
2321,2.281374,-0.116,-0.105,-2.629,0.00167,-0.0041,-0.00202,0
2322,2.282348,-0.115,-0.093,-2.638,0.00174,-0.00409,-0.00159,0
2323,2.283339,-0.119,-0.127,-2.672,0.00174,-0.0041,-0.00152,0
2324,2.28433,-0.092,-0.129,-2.653,0.00176,-0.00411,-0.0016,0
2325,2.285321,-0.115,-0.104,-2.619,0.00174,-0.0041,-0.00169,0
2326,2.286301,-0.123,-0.122,-2.648,0.00167,-0.00434,-0.00117,0
2327,2.287275,-0.117,-0.116,-2.648,0.00168,-0.0044,-0.0017,0
2328,2.288266,-0.117,-0.105,-2.65,0.00164,-0.00416,-0.00153,0
2329,2.289257,-0.124,-0.117,-2.657,0.00169,-0.00427,-0.00173,0
2330,2.290248,-0.145,-0.107,-2.647,0.00178,-0.00424,-0.00186,0
2331,2.291228,-0.126,-0.112,-2.644,0.00157,-0.00421,-0.00229,0
2332,2.29222,-0.1,-0.124,-2.645,0.0017,-0.00404,-0.00178,0
2333,2.293211,-0.11,-0.103,-2.647,0.00166,-0.00418,-0.00179,0
2334,2.294202,-0.111,-0.138,-2.626,0.00188,-0.00444,-0.00154,0
2335,2.295193,-0.113,-0.114,-2.636,0.00176,-0.00423,-0.00163,0
2336,2.296173,-0.103,-0.126,-2.635,0.00168,-0.00418,-0.00243,0
2337,2.297147,-0.105,-0.081,-2.63,0.00177,-0.0041,-0.00204,0
2338,2.298138,-0.118,-0.12,-2.638,0.00176,-0.00422,-0.00134,0
2339,2.299129,-0.107,-0.127,-2.628,0.00181,-0.00419,-0.00137,0
2340,2.30012,-0.123,-0.129,-2.626,0.00176,-0.00409,-0.00159,0
2341,2.3011,-0.128,-0.13,-2.63,0.00177,-0.00407,-0.00159,0
2342,2.302074,-0.118,-0.12,-2.619,0.00174,-0.00415,-0.00157,0
2343,2.303065,-0.09,-0.115,-2.646,0.00163,-0.00408,-0.00192,0
2344,2.304056,-0.114,-0.112,-2.642,0.00174,-0.00417,-0.00214,0
2345,2.305047,-0.114,-0.133,-2.654,0.00181,-0.00414,-0.00171,0
2346,2.306027,-0.122,-0.131,-2.632,0.00167,-0.00422,-0.00142,0
2347,2.307001,-0.127,-0.116,-2.669,0.0017,-0.00422,-0.00137,0
2348,2.307992,-0.1,-0.128,-2.635,0.00176,-0.00414,-0.0016,0
2349,2.308983,-0.102,-0.098,-2.648,0.00183,-0.00421,-0.00179,0
2350,2.309975,-0.121,-0.113,-2.645,0.00164,-0.00417,-0.00162,0
2351,2.310949,-0.128,-0.112,-2.653,0.00168,-0.00411,-0.00191,0
2352,2.311923,-0.112,-0.109,-2.63,0.00174,-0.00419,-0.00189,0
2353,2.312914,-0.109,-0.116,-2.649,0.00167,-0.00422,-0.00176,0
2354,2.313905,-0.117,-0.106,-2.67,0.00162,-0.00422,-0.00154,0
2355,2.314898,-0.127,-0.129,-2.657,0.00162,-0.00429,-0.00155,0
2356,2.315872,-0.132,-0.105,-2.655,0.00177,-0.00422,-0.0014,0
2357,2.316846,-0.108,-0.12,-2.681,0.00175,-0.00416,-0.0018,0
2358,2.317837,-0.102,-0.14,-2.636,0.0019,-0.00428,-0.00133,0
2359,2.318828,-0.11,-0.127,-2.626,0.00175,-0.00431,-0.00164,0
2360,2.319803,-0.132,-0.108,-2.664,0.00164,-0.00424,-0.00153,0
2361,2.320777,-0.124,-0.126,-2.661,0.00178,-0.00432,-0.00178,0
2362,2.321769,-0.117,-0.116,-2.629,0.00172,-0.00416,-0.00143,0
2363,2.32276,-0.135,-0.136,-2.649,0.00153,-0.00429,-0.00121,0
2364,2.323751,-0.112,-0.095,-2.617,0.00163,-0.00419,-0.00138,0
2365,2.324727,-0.13,-0.119,-2.653,0.00172,-0.00416,-0.00199,0
2366,2.325701,-0.123,-0.12,-2.643,0.00163,-0.0043,-0.00174,0
2367,2.326675,-0.127,-0.101,-2.672,0.00169,-0.00431,-0.00184,0
2368,2.327666,-0.12,-0.111,-2.631,0.00169,-0.00422,-0.00144,0
2369,2.328657,-0.12,-0.097,-2.644,0.00157,-0.00424,-0.00163,0
2370,2.329633,-0.125,-0.105,-2.663,0.0017,-0.00433,-0.00149,0
2371,2.330607,-0.11,-0.125,-2.652,0.00171,-0.00418,-0.0015,0
2372,2.331581,-0.135,-0.131,-2.656,0.0017,-0.00429,-0.00196,0
2373,2.332572,-0.13,-0.116,-2.613,0.00175,-0.00433,-0.00151,0
2374,2.333563,-0.094,-0.097,-2.622,0.00168,-0.00416,-0.00146,0
2375,2.334539,-0.116,-0.096,-2.634,0.00152,-0.00418,-0.00145,0
2376,2.335513,-0.108,-0.113,-2.629,0.00167,-0.00408,-0.00201,0
2377,2.336487,-0.123,-0.094,-2.635,0.00172,-0.00415,-0.00144,0
2378,2.337478,-0.128,-0.137,-2.663,0.00189,-0.00418,-0.0015,0
2379,2.338469,-0.12,-0.129,-2.652,0.00169,-0.00421,-0.00136,0
2380,2.339445,-0.122,-0.125,-2.625,0.0017,-0.0044,-0.0017,0
2381,2.340419,-0.115,-0.138,-2.631,0.00185,-0.00438,-0.00215,0
2382,2.341393,-0.105,-0.126,-2.619,0.00173,-0.00413,-0.00175,0
2383,2.342384,-0.105,-0.143,-2.662,0.00182,-0.00411,-0.00132,0
2384,2.343375,-0.107,-0.15,-2.654,0.00172,-0.00419,-0.00162,0
2385,2.344351,-0.099,-0.13,-2.646,0.0017,-0.00428,-0.0018,0
2386,2.345325,-0.135,-0.114,-2.636,0.0018,-0.00427,-0.00176,0
2387,2.346299,-0.129,-0.135,-2.651,0.00183,-0.00422,-0.0015,0
2388,2.34729,-0.131,-0.115,-2.631,0.00157,-0.00432,-0.0015,0
2389,2.348281,-0.127,-0.131,-2.669,0.0017,-0.00405,-0.00163,0
2390,2.349257,-0.15,-0.124,-2.669,0.00169,-0.00431,-0.00159,0
2391,2.350231,-0.114,-0.115,-2.683,0.00156,-0.00426,-0.00163,0
2392,2.351223,-0.115,-0.112,-2.669,0.00164,-0.00413,-0.00188,0
2393,2.352214,-0.12,-0.108,-2.677,0.00163,-0.00436,-0.0018,0
2394,2.353205,-0.125,-0.102,-2.644,0.00174,-0.00432,-0.00184,0
2395,2.354182,-0.114,-0.123,-2.62,0.00178,-0.00425,-0.00133,0
2396,2.355174,-0.096,-0.143,-2.654,0.00176,-0.00419,-0.00168,0
2397,2.356148,-0.122,-0.112,-2.628,0.00159,-0.00424,-0.00185,0
2398,2.357139,-0.126,-0.111,-2.656,0.00165,-0.00433,-0.00175,0
2399,2.35813,-0.121,-0.121,-2.635,0.00161,-0.00416,-0.00158,0
2400,2.359109,-0.137,-0.127,-2.657,0.00163,-0.00427,-0.00161,0
2401,2.360083,-0.137,-0.114,-2.645,0.00187,-0.00433,-0.00231,0
2402,2.361057,-0.107,-0.146,-2.642,0.00174,-0.00418,-0.00176,0
2403,2.362048,-0.145,-0.118,-2.636,0.0018,-0.00428,-0.00184,0
2404,2.363039,-0.142,-0.127,-2.611,0.00183,-0.00427,-0.00153,0
2405,2.364018,-0.131,-0.12,-2.609,0.00172,-0.0043,-0.00145,0
2406,2.364992,-0.111,-0.127,-2.625,0.00159,-0.00439,-0.00156,0
2407,2.365966,-0.123,-0.134,-2.686,0.0017,-0.00434,-0.00188,0
2408,2.366957,-0.122,-0.129,-2.662,0.00173,-0.00416,-0.00181,0
2409,2.367948,-0.134,-0.127,-2.649,0.00176,-0.00411,-0.00203,0
2410,2.368927,-0.11,-0.117,-2.637,0.0017,-0.0042,-0.00157,0
2411,2.369901,-0.111,-0.123,-2.632,0.00181,-0.00427,-0.00142,0
2412,2.370893,-0.128,-0.126,-2.621,0.00159,-0.00421,-0.00201,0
2413,2.371884,-0.122,-0.109,-2.673,0.00181,-0.00415,-0.00162,0
2414,2.372875,-0.122,-0.127,-2.656,0.00184,-0.00412,-0.00197,0
2415,2.373857,-0.127,-0.105,-2.647,0.00164,-0.00427,-0.00187,0
2416,2.374831,-0.132,-0.086,-2.686,0.00158,-0.00433,-0.00157,0
2417,2.375805,-0.113,-0.117,-2.665,0.00171,-0.0042,-0.00174,0
2418,2.376796,-0.136,-0.111,-2.636,0.00173,-0.00429,-0.0019,0
2419,2.377787,-0.124,-0.1,-2.655,0.00166,-0.00408,-0.00126,0
2420,2.378769,-0.139,-0.095,-2.652,0.00159,-0.00413,-0.00114,0
2421,2.379743,-0.15,-0.106,-2.649,0.0016,-0.00417,-0.00198,0
2422,2.380717,-0.147,-0.107,-2.639,0.00167,-0.00422,-0.00154,0
2423,2.381708,-0.116,-0.12,-2.667,0.00165,-0.00419,-0.00146,0
2424,2.382699,-0.126,-0.12,-2.643,0.00176,-0.00432,-0.00165,0
2425,2.383681,-0.123,-0.128,-2.657,0.00167,-0.00436,-0.00187,0
2426,2.384655,-0.145,-0.132,-2.606,0.00162,-0.00437,-0.00157,0
2427,2.385629,-0.129,-0.1,-2.647,0.00164,-0.00422,-0.00191,0
2428,2.38662,-0.134,-0.118,-2.646,0.00183,-0.00424,-0.00157,0
2429,2.387611,-0.112,-0.077,-2.631,0.00164,-0.00427,-0.00157,0
2430,2.388593,-0.14,-0.097,-2.669,0.00183,-0.00419,-0.00199,0
2431,2.389567,-0.117,-0.136,-2.642,0.00188,-0.00417,-0.00186,0
2432,2.390541,-0.138,-0.106,-2.622,0.00178,-0.00417,-0.00196,0
2433,2.391532,-0.142,-0.11,-2.641,0.00152,-0.00429,-0.00162,0
2434,2.392523,-0.11,-0.102,-2.605,0.00152,-0.00411,-0.00164,0
2435,2.393506,-0.104,-0.105,-2.646,0.00162,-0.0041,-0.00126,0
2436,2.39448,-0.132,-0.123,-2.668,0.00169,-0.00413,-0.00142,0
2437,2.395454,-0.114,-0.121,-2.645,0.00165,-0.00419,-0.0012,0
2438,2.396445,-0.127,-0.135,-2.678,0.00179,-0.00408,-0.00079,0
2439,2.397436,-0.125,-0.136,-2.632,0.00163,-0.00436,-0.00189,0
2440,2.398419,-0.121,-0.135,-2.629,0.00168,-0.00433,-0.00138,0
2441,2.399393,-0.11,-0.112,-2.652,0.00165,-0.00423,-0.00134,0
2442,2.400367,-0.137,-0.096,-2.642,0.00178,-0.00427,-0.00114,0
2443,2.401358,-0.115,-0.11,-2.642,0.00184,-0.00406,-0.0013,0
2444,2.402349,-0.128,-0.109,-2.665,0.00184,-0.00415,-0.00166,0
2445,2.403332,-0.114,-0.139,-2.656,0.00169,-0.00414,-0.00216,0
2446,2.404306,-0.122,-0.121,-2.651,0.00158,-0.00422,-0.00125,0
2447,2.405298,-0.104,-0.099,-2.664,0.00166,-0.00415,-0.00129,0
2448,2.406289,-0.092,-0.118,-2.644,0.00168,-0.00402,-0.00155,0
2449,2.40728,-0.087,-0.114,-2.671,0.00168,-0.00411,-0.00137,0
2450,2.408264,-0.115,-0.118,-2.625,0.0016,-0.00425,-0.00167,0
2451,2.409238,-0.115,-0.109,-2.621,0.00168,-0.00425,-0.00183,0
2452,2.410212,-0.105,-0.105,-2.623,0.00165,-0.00422,-0.00146,0
2453,2.411203,-0.133,-0.108,-2.622,0.00174,-0.00428,-0.00153,0
2454,2.412194,-0.109,-0.097,-2.587,0.00171,-0.00425,-0.00102,0
2455,2.41318,-0.114,-0.094,-2.617,0.00173,-0.00419,-0.00132,0
2456,2.414154,-0.122,-0.079,-2.639,0.0015,-0.00413,-0.00149,0
2457,2.415128,-0.105,-0.118,-2.636,0.0016,-0.00412,-0.00147,0
2458,2.416119,-0.106,-0.115,-2.602,0.0016,-0.00406,-0.00131,0
2459,2.41711,-0.108,-0.108,-2.615,0.00177,-0.00431,-0.00185,0
2460,2.418096,-0.132,-0.124,-2.641,0.0017,-0.00429,-0.00189,0
2461,2.41907,-0.121,-0.127,-2.68,0.0017,-0.0042,-0.00095,0
2462,2.420044,-0.119,-0.103,-2.668,0.00172,-0.00421,-0.00183,0
2463,2.421035,-0.112,-0.097,-2.613,0.00158,-0.00416,-0.00184,0
2464,2.422026,-0.1,-0.116,-2.627,0.00164,-0.0041,-0.00152,0
2465,2.423013,-0.097,-0.133,-2.628,0.00175,-0.00429,-0.00182,0
2466,2.423987,-0.149,-0.139,-2.587,0.00174,-0.00428,-0.00185,0
2467,2.424961,-0.117,-0.125,-2.618,0.00177,-0.00431,-0.00159,0
2468,2.425952,-0.11,-0.129,-2.634,0.00168,-0.00426,-0.00175,0
2469,2.426943,-0.113,-0.107,-2.604,0.00172,-0.00432,-0.00131,0
2470,2.42793,-0.112,-0.122,-2.62,0.00169,-0.0042,-0.00197,0
2471,2.428904,-0.119,-0.134,-2.639,0.00167,-0.00422,-0.00176,0
2472,2.429878,-0.121,-0.123,-2.63,0.00168,-0.00433,-0.00159,0
2473,2.430869,-0.136,-0.134,-2.632,0.00164,-0.0042,-0.00146,0
2474,2.43186,-0.127,-0.146,-2.621,0.00181,-0.00418,-0.00184,0
2475,2.432849,-0.126,-0.096,-2.643,0.00166,-0.00428,-0.00185,0
2476,2.433823,-0.121,-0.099,-2.693,0.00173,-0.00421,-0.00172,0
2477,2.434797,-0.113,-0.103,-2.628,0.00171,-0.00404,-0.00153,0
2478,2.435788,-0.133,-0.124,-2.624,0.0016,-0.00415,-0.00153,0
2479,2.436779,-0.116,-0.117,-2.644,0.00169,-0.00425,-0.00176,0
