count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1,0.000978,-0.222,-0.403,-3.174,-0.00156,-0.00365,-0.00157,0
2,0.001952,-0.205,-0.405,-3.155,-0.00148,-0.00362,-0.0016,0
3,0.002926,-0.196,-0.398,-3.148,-0.00146,-0.00365,-0.00155,0
4,0.003917,-0.208,-0.383,-3.12,-0.00149,-0.00359,-0.00145,0
5,0.004908,-0.229,-0.368,-3.13,-0.00155,-0.00368,-0.00139,0
6,0.005887,-0.218,-0.411,-3.14,-0.00148,-0.0036,-0.00139,0
7,0.006861,-0.215,-0.391,-3.137,-0.00152,-0.00373,-0.00136,0
8,0.007835,-0.205,-0.383,-3.158,-0.00154,-0.00356,-0.00162,0
9,0.008826,-0.209,-0.385,-3.114,-0.00163,-0.00348,-0.00106,0
10,0.009817,-0.209,-0.369,-3.149,-0.00154,-0.00355,-0.00139,0
11,0.010797,-0.193,-0.373,-3.115,-0.00145,-0.00353,-0.00181,0
12,0.011771,-0.206,-0.38,-3.13,-0.00152,-0.00367,-0.00155,0
13,0.012745,-0.215,-0.377,-3.158,-0.00147,-0.00356,-0.00139,0
14,0.013736,-0.21,-0.359,-3.13,-0.00172,-0.00354,-0.00146,0
15,0.014727,-0.198,-0.396,-3.172,-0.00163,-0.00364,-0.00133,0
16,0.015707,-0.188,-0.361,-3.131,-0.00169,-0.00364,-0.00152,0
17,0.016681,-0.208,-0.399,-3.157,-0.00163,-0.00356,-0.00133,0
18,0.017655,-0.193,-0.399,-3.151,-0.00161,-0.00339,-0.00104,0
19,0.018646,-0.184,-0.392,-3.157,-0.00169,-0.0035,-0.00126,0
20,0.019637,-0.198,-0.374,-3.139,-0.00177,-0.00346,-0.00118,0
21,0.020617,-0.205,-0.369,-3.202,-0.00159,-0.00361,-0.00164,0
22,0.021591,-0.222,-0.383,-3.165,-0.00182,-0.00358,-0.00167,0
23,0.022565,-0.21,-0.404,-3.16,-0.00169,-0.00346,-0.00161,0
24,0.023556,-0.188,-0.389,-3.129,-0.00178,-0.00352,-0.00125,0
25,0.024547,-0.175,-0.385,-3.129,-0.0016,-0.00342,-0.0015,0
26,0.025527,-0.189,-0.367,-3.131,-0.00167,-0.00347,-0.00151,0
27,0.026501,-0.199,-0.385,-3.168,-0.00154,-0.00359,-0.00159,0
28,0.027475,-0.219,-0.374,-3.127,-0.00166,-0.0036,-0.00174,0
29,0.028466,-0.197,-0.362,-3.136,-0.00172,-0.00336,-0.00147,0
30,0.029457,-0.197,-0.375,-3.137,-0.00167,-0.00339,-0.00112,0
31,0.030437,-0.208,-0.402,-3.132,-0.00162,-0.00348,-0.00147,0
32,0.031411,-0.213,-0.402,-3.172,-0.00169,-0.00349,-0.00128,0
33,0.032385,-0.217,-0.404,-3.147,-0.00168,-0.00354,-0.00196,0
34,0.033376,-0.197,-0.372,-3.159,-0.0016,-0.00339,-0.0017,0
35,0.034367,-0.198,-0.357,-3.135,-0.00155,-0.00342,-0.0011,0
36,0.035347,-0.21,-0.395,-3.163,-0.00168,-0.00342,-0.00178,0
37,0.036321,-0.193,-0.391,-3.159,-0.0017,-0.00341,-0.00149,0
38,0.037295,-0.201,-0.393,-3.14,-0.00166,-0.00335,-0.00152,0
39,0.038286,-0.189,-0.373,-3.16,-0.00171,-0.00339,-0.00089,0
40,0.039277,-0.204,-0.367,-3.184,-0.00153,-0.00351,-0.00112,0
41,0.040257,-0.209,-0.367,-3.134,-0.00166,-0.00333,-0.00149,0
42,0.041249,-0.206,-0.38,-3.157,-0.00161,-0.00347,-0.00163,0
43,0.042223,-0.209,-0.406,-3.142,-0.0016,-0.00337,-0.00166,0
44,0.043214,-0.196,-0.38,-3.137,-0.0017,-0.00343,-0.00162,0
45,0.044205,-0.212,-0.388,-3.122,-0.00174,-0.00345,-0.00149,0
46,0.045185,-0.198,-0.391,-3.174,-0.00177,-0.00338,-0.00115,0
47,0.046159,-0.187,-0.4,-3.142,-0.00164,-0.00328,-0.00169,0
48,0.047133,-0.19,-0.4,-3.15,-0.00144,-0.00329,-0.00189,0
49,0.048124,-0.191,-0.381,-3.13,-0.00152,-0.00318,-0.00213,0
50,0.049115,-0.193,-0.381,-3.133,-0.00164,-0.00323,-0.00228,0
51,0.050095,-0.168,-0.354,-3.148,-0.00162,-0.00333,-0.00187,0
52,0.051069,-0.186,-0.37,-3.136,-0.00166,-0.0033,-0.00167,0
53,0.052043,-0.207,-0.386,-3.139,-0.00155,-0.00339,-0.00205,0
54,0.053034,-0.198,-0.385,-3.119,-0.00164,-0.00333,-0.00192,0
55,0.054025,-0.206,-0.367,-3.125,-0.00158,-0.00335,-0.00214,0
56,0.055005,-0.2,-0.385,-3.129,-0.0016,-0.00336,-0.00235,0
57,0.055979,-0.212,-0.393,-3.134,-0.00163,-0.00344,-0.00126,0
58,0.056953,-0.212,-0.387,-3.168,-0.00168,-0.00331,-0.00137,0
59,0.057944,-0.197,-0.387,-3.131,-0.00155,-0.00323,-0.00145,0
60,0.058935,-0.193,-0.367,-3.127,-0.00169,-0.00339,-0.00154,0
61,0.059915,-0.193,-0.398,-3.122,-0.00152,-0.0034,-0.00154,0
62,0.060889,-0.209,-0.396,-3.161,-0.00148,-0.00345,-0.00211,0
63,0.061863,-0.197,-0.374,-3.142,-0.00153,-0.00344,-0.00162,0
64,0.062854,-0.171,-0.367,-3.141,-0.00157,-0.0032,-0.00176,0
65,0.063845,-0.197,-0.406,-3.149,-0.00143,-0.00328,-0.00214,0
66,0.064825,-0.207,-0.387,-3.153,-0.0015,-0.00343,-0.00216,0
67,0.065799,-0.195,-0.381,-3.136,-0.00151,-0.00334,-0.00227,0
68,0.066773,-0.199,-0.402,-3.175,-0.00147,-0.0033,-0.00177,0
69,0.067764,-0.195,-0.39,-3.144,-0.00165,-0.00333,-0.00168,0
70,0.068755,-0.185,-0.368,-3.135,-0.00147,-0.00321,-0.00226,0
71,0.069735,-0.166,-0.376,-3.145,-0.00155,-0.0032,-0.00153,0
72,0.070709,-0.17,-0.375,-3.173,-0.00147,-0.00323,-0.00237,0
73,0.071683,-0.192,-0.367,-3.138,-0.00151,-0.00314,-0.00176,0
74,0.072674,-0.2,-0.402,-3.137,-0.00156,-0.00319,-0.00209,0
75,0.073665,-0.192,-0.39,-3.14,-0.0015,-0.00317,-0.00247,0
76,0.074645,-0.193,-0.404,-3.14,-0.00138,-0.00312,-0.00188,0
77,0.075619,-0.184,-0.401,-3.152,-0.00154,-0.0031,-0.00214,0
78,0.076593,-0.217,-0.384,-3.13,-0.0015,-0.00326,-0.00195,0
79,0.077584,-0.223,-0.37,-3.151,-0.00151,-0.00328,-0.00199,0
80,0.078575,-0.218,-0.421,-3.149,-0.00162,-0.00339,-0.00164,0
81,0.079555,-0.214,-0.385,-3.142,-0.00157,-0.00339,-0.00167,0
82,0.080529,-0.185,-0.409,-3.139,-0.0016,-0.00325,-0.00197,0
83,0.081503,-0.178,-0.428,-3.119,-0.00159,-0.00323,-0.00255,0
84,0.082494,-0.195,-0.373,-3.145,-0.00158,-0.00321,-0.00155,0
85,0.083485,-0.195,-0.384,-3.14,-0.00153,-0.00333,-0.00196,0
86,0.084465,-0.212,-0.387,-3.14,-0.00158,-0.00319,-0.00183,0
87,0.085439,-0.194,-0.376,-3.115,-0.00162,-0.00324,-0.00182,0
88,0.086413,-0.18,-0.368,-3.139,-0.00164,-0.00313,-0.00178,0
89,0.087404,-0.201,-0.403,-3.153,-0.00161,-0.00328,-0.00179,0
90,0.088395,-0.179,-0.391,-3.162,-0.00147,-0.00317,-0.00167,0
91,0.089375,-0.17,-0.385,-3.154,-0.00162,-0.00316,-0.00231,0
92,0.090349,-0.171,-0.4,-3.161,-0.0016,-0.00326,-0.00192,0
93,0.091323,-0.183,-0.371,-3.158,-0.0016,-0.00334,-0.0018,0
94,0.092314,-0.187,-0.406,-3.143,-0.00147,-0.00318,-0.00213,0
95,0.093305,-0.207,-0.415,-3.13,-0.00157,-0.00329,-0.00172,0
96,0.094285,-0.181,-0.4,-3.16,-0.00155,-0.00339,-0.00191,0
97,0.095259,-0.21,-0.395,-3.156,-0.00163,-0.00338,-0.00192,0
98,0.096233,-0.186,-0.393,-3.184,-0.00145,-0.00328,-0.00211,0
99,0.097224,-0.194,-0.386,-3.143,-0.00148,-0.00329,-0.002,0
100,0.098215,-0.203,-0.405,-3.132,-0.00149,-0.00347,-0.00197,0
101,0.099195,-0.183,-0.4,-3.15,-0.0016,-0.00332,-0.00209,0
102,0.100169,-0.187,-0.396,-3.156,-0.00158,-0.0033,-0.00192,0
103,0.101143,-0.182,-0.383,-3.141,-0.00169,-0.00329,-0.00207,0
104,0.102134,-0.199,-0.375,-3.142,-0.00149,-0.00343,-0.00179,0
105,0.103125,-0.182,-0.409,-3.132,-0.00156,-0.00338,-0.00236,0
106,0.104105,-0.186,-0.397,-3.165,-0.00168,-0.00339,-0.00184,0
107,0.105079,-0.205,-0.386,-3.147,-0.00155,-0.00347,-0.00191,0
108,0.106053,-0.203,-0.404,-3.141,-0.00135,-0.00347,-0.00147,0
109,0.107044,-0.201,-0.378,-3.152,-0.00151,-0.00348,-0.00132,0
110,0.108035,-0.191,-0.388,-3.166,-0.00152,-0.00348,-0.00142,0
111,0.109015,-0.182,-0.38,-3.141,-0.0017,-0.00336,-0.00148,0
112,0.109989,-0.176,-0.407,-3.14,-0.00151,-0.00331,-0.0016,0
113,0.110963,-0.192,-0.396,-3.17,-0.00151,-0.00334,-0.00175,0
114,0.111954,-0.194,-0.377,-3.159,-0.00159,-0.0033,-0.00181,0
115,0.112945,-0.217,-0.398,-3.178,-0.00151,-0.00341,-0.00202,0
116,0.113925,-0.2,-0.394,-3.135,-0.0015,-0.00341,-0.00186,0
117,0.114899,-0.204,-0.389,-3.165,-0.00149,-0.00349,-0.00155,0
118,0.115873,-0.186,-0.39,-3.165,-0.00149,-0.00325,-0.00179,0
119,0.116864,-0.191,-0.39,-3.172,-0.00144,-0.00323,-0.00211,0
120,0.117855,-0.211,-0.394,-3.194,-0.00142,-0.00333,-0.00216,0
121,0.118835,-0.207,-0.4,-3.154,-0.00149,-0.00335,-0.00168,0
122,0.119809,-0.207,-0.411,-3.147,-0.00149,-0.00341,-0.00142,0
123,0.120801,-0.205,-0.386,-3.164,-0.00151,-0.00335,-0.00167,0
124,0.121792,-0.192,-0.399,-3.15,-0.00165,-0.00339,-0.00183,0
125,0.122783,-0.193,-0.378,-3.122,-0.00165,-0.00332,-0.00152,0
126,0.123763,-0.202,-0.382,-3.16,-0.00163,-0.00327,-0.00187,0
127,0.124737,-0.201,-0.405,-3.165,-0.00155,-0.00345,-0.00228,0
128,0.125711,-0.18,-0.399,-3.15,-0.00139,-0.00328,-0.00175,0
129,0.126702,-0.202,-0.377,-3.182,-0.00153,-0.00337,-0.0021,0
130,0.127693,-0.201,-0.378,-3.175,-0.00169,-0.00335,-0.00209,0
131,0.128673,-0.192,-0.375,-3.18,-0.00162,-0.00339,-0.00132,0
132,0.129647,-0.209,-0.396,-3.177,-0.00156,-0.00336,-0.0013,0
133,0.130639,-0.203,-0.383,-3.163,-0.00151,-0.00337,-0.00123,0
134,0.13163,-0.19,-0.388,-3.122,-0.00153,-0.00326,-0.00182,0
135,0.132621,-0.223,-0.38,-3.154,-0.00155,-0.00352,-0.00165,0
136,0.133601,-0.223,-0.381,-3.188,-0.00141,-0.00333,-0.00235,0
137,0.134575,-0.21,-0.375,-3.166,-0.0015,-0.00335,-0.00245,0
138,0.135567,-0.195,-0.395,-3.148,-0.00143,-0.00336,-0.00183,0
139,0.136558,-0.199,-0.389,-3.191,-0.00143,-0.0034,-0.0021,0
140,0.137549,-0.208,-0.392,-3.135,-0.0015,-0.00333,-0.00184,0
141,0.138529,-0.206,-0.363,-3.148,-0.00157,-0.00344,-0.00173,0
142,0.139503,-0.209,-0.361,-3.151,-0.0017,-0.00342,-0.0017,0
143,0.140495,-0.201,-0.387,-3.129,-0.0017,-0.00342,-0.00189,0
144,0.141486,-0.181,-0.369,-3.168,-0.00154,-0.00349,-0.00157,0
145,0.142477,-0.203,-0.413,-3.17,-0.00156,-0.00349,-0.00169,0
146,0.143457,-0.201,-0.395,-3.146,-0.00154,-0.0036,-0.00137,0
147,0.144431,-0.191,-0.391,-3.201,-0.00156,-0.00346,-0.00135,0
148,0.145423,-0.203,-0.421,-3.194,-0.00148,-0.00351,-0.00139,0
149,0.146414,-0.196,-0.43,-3.156,-0.0014,-0.00348,-0.00145,0
150,0.147405,-0.212,-0.407,-3.184,-0.00153,-0.00349,-0.00163,0
151,0.148385,-0.217,-0.387,-3.144,-0.00165,-0.00356,-0.0017,0
152,0.149359,-0.186,-0.396,-3.166,-0.00161,-0.00357,-0.00204,0
153,0.150351,-0.198,-0.371,-3.175,-0.00173,-0.00355,-0.00188,0
154,0.151342,-0.215,-0.406,-3.166,-0.00169,-0.0037,-0.00183,0
155,0.152333,-0.195,-0.429,-3.142,-0.00171,-0.00366,-0.00152,0
156,0.153313,-0.194,-0.404,-3.153,-0.00164,-0.00359,-0.00184,0
157,0.154287,-0.177,-0.399,-3.164,-0.00155,-0.00361,-0.00188,0
158,0.155279,-0.185,-0.402,-3.169,-0.00158,-0.00362,-0.00121,0
159,0.15627,-0.203,-0.409,-3.156,-0.00171,-0.00373,-0.00105,0
160,0.157261,-0.209,-0.406,-3.169,-0.00163,-0.0037,-0.00118,0
161,0.158241,-0.215,-0.406,-3.165,-0.00177,-0.00369,-0.00125,0
162,0.159215,-0.217,-0.409,-3.139,-0.00156,-0.00361,-0.00134,0
163,0.160206,-0.201,-0.418,-3.176,-0.00158,-0.00353,-0.00114,0
164,0.161197,-0.207,-0.418,-3.181,-0.00156,-0.00369,-0.00154,0
165,0.162188,-0.185,-0.4,-3.16,-0.00171,-0.00364,-0.00157,0
166,0.163168,-0.205,-0.395,-3.173,-0.00156,-0.00366,-0.00181,0
167,0.164142,-0.197,-0.367,-3.167,-0.00158,-0.00358,-0.00135,0
168,0.165133,-0.207,-0.38,-3.197,-0.00157,-0.00357,-0.00088,0
169,0.166124,-0.208,-0.377,-3.182,-0.0016,-0.00349,-0.00113,0
170,0.167115,-0.195,-0.393,-3.164,-0.00165,-0.00357,-0.00145,0
171,0.168095,-0.203,-0.381,-3.153,-0.00157,-0.00365,-0.00166,0
172,0.169069,-0.175,-0.378,-3.165,-0.00152,-0.00356,-0.00135,0
173,0.17006,-0.189,-0.377,-3.169,-0.0015,-0.00349,-0.00145,0
174,0.171051,-0.178,-0.37,-3.163,-0.00164,-0.00343,-0.00132,0
175,0.172042,-0.195,-0.385,-3.182,-0.00165,-0.0035,-0.00159,0
176,0.173022,-0.2,-0.397,-3.174,-0.00154,-0.00356,-0.00192,0
177,0.173996,-0.182,-0.378,-3.182,-0.00153,-0.00351,-0.00177,0
178,0.174987,-0.199,-0.38,-3.132,-0.00168,-0.00349,-0.001,0
179,0.175978,-0.192,-0.394,-3.165,-0.00151,-0.00352,-0.0015,0
180,0.176969,-0.192,-0.391,-3.163,-0.0015,-0.00357,-0.00096,0
181,0.177949,-0.179,-0.385,-3.164,-0.00148,-0.00341,-0.00148,0
182,0.178923,-0.179,-0.388,-3.154,-0.00159,-0.00339,-0.00081,0
183,0.179914,-0.162,-0.395,-3.135,-0.00164,-0.00338,-0.00081,0
184,0.180905,-0.199,-0.394,-3.181,-0.00152,-0.00345,-0.00096,0
185,0.181896,-0.197,-0.402,-3.193,-0.00152,-0.00336,-0.0013,0
186,0.182876,-0.196,-0.384,-3.166,-0.00156,-0.00343,-0.00131,0
187,0.18385,-0.189,-0.383,-3.13,-0.00151,-0.00342,-0.00136,0
188,0.184841,-0.193,-0.395,-3.172,-0.00147,-0.00327,-0.00147,0
189,0.185832,-0.184,-0.395,-3.175,-0.00145,-0.00346,-0.0014,0
190,0.186823,-0.181,-0.397,-3.18,-0.00153,-0.00326,-0.00124,0
191,0.187803,-0.205,-0.406,-3.179,-0.00145,-0.00332,-0.00178,0
192,0.188777,-0.191,-0.435,-3.148,-0.00138,-0.00324,-0.00184,0
193,0.189768,-0.195,-0.406,-3.156,-0.00161,-0.00329,-0.00156,0
194,0.190759,-0.199,-0.424,-3.16,-0.0016,-0.00335,-0.00184,0
195,0.19175,-0.199,-0.413,-3.176,-0.00155,-0.00343,-0.00174,0
196,0.19273,-0.193,-0.422,-3.178,-0.00144,-0.00325,-0.00184,0
197,0.193704,-0.202,-0.397,-3.178,-0.00164,-0.00331,-0.0016,0
198,0.194695,-0.198,-0.391,-3.181,-0.00168,-0.00317,-0.00166,0
199,0.195686,-0.186,-0.381,-3.165,-0.00175,-0.0033,-0.00202,0
200,0.196677,-0.186,-0.408,-3.187,-0.0016,-0.00321,-0.00187,0
201,0.197657,-0.19,-0.398,-3.195,-0.00171,-0.00334,-0.00177,0
202,0.198631,-0.206,-0.405,-3.166,-0.0016,-0.00327,-0.00252,0
203,0.199622,-0.226,-0.409,-3.167,-0.00172,-0.00348,-0.00186,0
204,0.200613,-0.206,-0.383,-3.177,-0.00174,-0.00325,-0.00199,0
205,0.201604,-0.187,-0.409,-3.185,-0.00158,-0.00324,-0.00152,0
206,0.202584,-0.219,-0.377,-3.154,-0.00163,-0.00341,-0.00176,0
207,0.203558,-0.208,-0.408,-3.183,-0.00152,-0.00347,-0.00203,0
208,0.204549,-0.205,-0.4,-3.194,-0.00142,-0.00337,-0.00199,0
209,0.20554,-0.197,-0.38,-3.169,-0.00165,-0.00338,-0.00212,0
210,0.206531,-0.205,-0.38,-3.17,-0.00157,-0.00354,-0.00222,0
211,0.207511,-0.203,-0.406,-3.194,-0.00147,-0.00342,-0.00192,0
212,0.208485,-0.214,-0.396,-3.189,-0.00151,-0.0034,-0.00233,0
213,0.209476,-0.19,-0.386,-3.146,-0.00147,-0.00338,-0.00235,0
214,0.210467,-0.211,-0.395,-3.17,-0.00146,-0.00344,-0.00226,0
215,0.211458,-0.183,-0.408,-3.184,-0.00148,-0.00339,-0.0023,0
216,0.212438,-0.22,-0.402,-3.175,-0.00158,-0.00359,-0.00192,0
217,0.213412,-0.215,-0.404,-3.154,-0.00158,-0.00356,-0.00218,0
218,0.214403,-0.205,-0.417,-3.163,-0.00148,-0.00353,-0.00194,0
219,0.215394,-0.194,-0.393,-3.197,-0.0016,-0.00342,-0.00225,0
220,0.216385,-0.214,-0.404,-3.168,-0.00159,-0.00341,-0.00195,0
221,0.217365,-0.2,-0.414,-3.167,-0.00148,-0.0034,-0.00221,0
222,0.218339,-0.216,-0.377,-3.159,-0.00164,-0.00333,-0.00204,0
223,0.21933,-0.189,-0.367,-3.117,-0.00143,-0.00336,-0.00192,0
224,0.220321,-0.206,-0.401,-3.178,-0.00142,-0.00348,-0.00197,0
225,0.221312,-0.204,-0.382,-3.137,-0.00146,-0.00351,-0.00206,0
226,0.222286,-0.176,-0.402,-3.166,-0.00131,-0.00335,-0.00229,0
227,0.22326,-0.198,-0.384,-3.148,-0.00154,-0.00346,-0.00229,0
228,0.224251,-0.202,-0.375,-3.171,-0.00156,-0.00349,-0.00229,0
229,0.225242,-0.198,-0.388,-3.187,-0.0016,-0.0034,-0.00137,0
230,0.226234,-0.199,-0.394,-3.18,-0.00152,-0.0034,-0.0023,0
231,0.227208,-0.189,-0.394,-3.169,-0.00143,-0.00335,-0.00208,0
232,0.228182,-0.184,-0.398,-3.144,-0.00144,-0.00336,-0.0019,0
233,0.229173,-0.198,-0.387,-3.17,-0.00149,-0.0032,-0.00177,0
234,0.230164,-0.212,-0.393,-3.198,-0.00151,-0.00335,-0.00212,0
235,0.231157,-0.208,-0.393,-3.168,-0.00141,-0.00309,-0.00243,0
236,0.232131,-0.189,-0.382,-3.151,-0.0015,-0.00316,-0.0015,0
237,0.233105,-0.206,-0.404,-3.159,-0.00147,-0.00327,-0.00222,0
238,0.234096,-0.186,-0.401,-3.162,-0.00143,-0.00318,-0.00133,0
239,0.235087,-0.188,-0.404,-3.163,-0.00157,-0.00322,-0.00145,0
240,0.236062,-0.191,-0.402,-3.2,-0.0015,-0.0032,-0.00171,0
241,0.237036,-0.168,-0.39,-3.166,-0.0015,-0.00314,-0.00185,0
242,0.23801,-0.191,-0.393,-3.168,-0.0015,-0.00324,-0.00192,0
243,0.239001,-0.18,-0.39,-3.139,-0.00152,-0.00319,-0.00197,0
244,0.239992,-0.201,-0.414,-3.14,-0.00143,-0.00312,-0.00208,0
245,0.240967,-0.205,-0.398,-3.159,-0.00149,-0.00328,-0.0022,0
246,0.241941,-0.176,-0.403,-3.177,-0.00142,-0.00321,-0.00163,0
247,0.242915,-0.196,-0.402,-3.141,-0.00137,-0.00315,-0.0016,0
248,0.243906,-0.185,-0.389,-3.164,-0.00163,-0.00319,-0.00151,0
249,0.244897,-0.187,-0.394,-3.146,-0.00155,-0.00321,-0.00127,0
250,0.245872,-0.174,-0.408,-3.172,-0.00164,-0.00314,-0.00178,0
251,0.246846,-0.19,-0.404,-3.196,-0.00157,-0.00325,-0.00157,0
252,0.24782,-0.197,-0.383,-3.203,-0.00157,-0.00325,-0.00181,0
253,0.248811,-0.185,-0.394,-3.195,-0.00154,-0.00332,-0.00178,0
254,0.249802,-0.204,-0.386,-3.182,-0.00169,-0.00342,-0.00118,0
255,0.250777,-0.192,-0.387,-3.176,-0.00151,-0.00335,-0.00171,0
256,0.251751,-0.197,-0.373,-3.173,-0.00161,-0.00331,-0.00185,0
257,0.252725,-0.202,-0.406,-3.154,-0.00152,-0.00347,-0.00188,0
258,0.253716,-0.187,-0.41,-3.167,-0.00154,-0.00339,-0.00181,0
259,0.254707,-0.207,-0.392,-3.144,-0.00145,-0.00339,-0.00141,0
260,0.255682,-0.181,-0.381,-3.16,-0.00161,-0.00318,-0.00146,0
261,0.256656,-0.188,-0.43,-3.118,-0.00154,-0.0034,-0.00174,0
262,0.25763,-0.177,-0.409,-3.18,-0.00159,-0.00338,-0.00232,0
263,0.258621,-0.162,-0.417,-3.165,-0.00158,-0.00329,-0.00164,0
264,0.259612,-0.174,-0.404,-3.15,-0.00169,-0.00337,-0.00184,0
265,0.260587,-0.187,-0.41,-3.145,-0.00168,-0.00341,-0.00179,0
266,0.261561,-0.162,-0.387,-3.179,-0.00173,-0.00336,-0.00151,0
267,0.262535,-0.19,-0.382,-3.143,-0.00169,-0.00339,-0.00202,0
268,0.263526,-0.191,-0.397,-3.135,-0.00176,-0.00344,-0.00163,0
269,0.264517,-0.177,-0.414,-3.145,-0.00158,-0.00332,-0.00168,0
270,0.265492,-0.167,-0.429,-3.149,-0.00161,-0.00347,-0.00218,0
271,0.266466,-0.193,-0.409,-3.145,-0.00161,-0.00355,-0.00213,0
272,0.26744,-0.208,-0.404,-3.18,-0.00161,-0.00352,-0.00209,0
273,0.268431,-0.21,-0.405,-3.167,-0.00167,-0.00362,-0.00187,0
274,0.269422,-0.199,-0.394,-3.179,-0.00173,-0.00358,-0.00169,0
275,0.270397,-0.179,-0.405,-3.184,-0.0017,-0.00353,-0.00182,0
276,0.271371,-0.202,-0.397,-3.156,-0.0016,-0.00364,-0.00229,0
277,0.272345,-0.222,-0.409,-3.151,-0.00165,-0.00364,-0.00181,0
278,0.273336,-0.192,-0.405,-3.151,-0.00172,-0.00348,-0.0022,0
279,0.274327,-0.161,-0.377,-3.169,-0.00168,-0.00355,-0.00192,0
280,0.275302,-0.143,-0.398,-3.184,-0.00169,-0.00348,-0.00154,0
281,0.276276,-0.163,-0.417,-3.164,-0.0016,-0.00364,-0.00195,0
282,0.27725,-0.178,-0.423,-3.156,-0.00163,-0.00372,-0.00207,0
283,0.278241,-0.172,-0.415,-3.155,-0.0016,-0.00353,-0.00219,0
284,0.279232,-0.189,-0.401,-3.185,-0.00167,-0.00353,-0.00188,0
285,0.280207,-0.202,-0.394,-3.173,-0.00176,-0.0035,-0.00198,0
286,0.281181,-0.212,-0.414,-3.147,-0.00176,-0.00356,-0.00194,0
287,0.282155,-0.196,-0.407,-3.17,-0.0017,-0.00352,-0.00195,0
288,0.283146,-0.191,-0.414,-3.144,-0.00163,-0.00356,-0.00145,0
289,0.284137,-0.196,-0.419,-3.167,-0.00163,-0.00357,-0.00203,0
290,0.285112,-0.181,-0.419,-3.16,-0.00177,-0.0036,-0.00203,0
291,0.286086,-0.223,-0.406,-3.17,-0.00175,-0.00377,-0.00184,0
292,0.28706,-0.184,-0.397,-3.165,-0.0019,-0.00355,-0.00158,0
293,0.288051,-0.186,-0.415,-3.156,-0.00165,-0.0036,-0.00187,0
294,0.289042,-0.197,-0.431,-3.133,-0.00158,-0.00358,-0.00227,0
295,0.290017,-0.209,-0.404,-3.171,-0.0017,-0.0037,-0.00212,0
296,0.290991,-0.196,-0.421,-3.178,-0.00159,-0.00361,-0.00153,0
297,0.291965,-0.194,-0.397,-3.198,-0.00183,-0.00346,-0.00154,0
298,0.292956,-0.197,-0.401,-3.187,-0.00185,-0.00348,-0.00169,0
299,0.293947,-0.205,-0.404,-3.178,-0.00196,-0.0035,-0.00148,0
300,0.294922,-0.199,-0.393,-3.162,-0.0019,-0.00351,-0.00148,0
301,0.295896,-0.205,-0.421,-3.182,-0.00167,-0.0036,-0.0019,0
302,0.29687,-0.19,-0.423,-3.157,-0.00178,-0.0035,-0.00157,0
303,0.297861,-0.199,-0.42,-3.191,-0.0018,-0.00354,-0.00163,0
304,0.298852,-0.195,-0.416,-3.186,-0.00177,-0.00352,-0.00165,0
305,0.299827,-0.206,-0.409,-3.163,-0.0018,-0.00345,-0.00148,0
306,0.300801,-0.191,-0.385,-3.155,-0.00182,-0.0036,-0.00113,0
307,0.301775,-0.184,-0.412,-3.149,-0.00167,-0.00363,-0.00168,0
308,0.302766,-0.201,-0.389,-3.169,-0.00172,-0.00358,-0.00195,0
309,0.303757,-0.213,-0.377,-3.165,-0.00177,-0.0036,-0.00182,0
310,0.304732,-0.206,-0.424,-3.16,-0.00165,-0.00366,-0.0016,0
311,0.305706,-0.181,-0.41,-3.169,-0.00168,-0.00351,-0.00173,0
312,0.30668,-0.187,-0.416,-3.19,-0.00181,-0.00355,-0.00169,0
313,0.307671,-0.195,-0.379,-3.2,-0.00173,-0.00358,-0.00108,0
314,0.308662,-0.206,-0.394,-3.167,-0.00162,-0.00361,-0.00111,0
315,0.309637,-0.22,-0.383,-3.164,-0.00176,-0.00364,-0.00106,0
316,0.310611,-0.201,-0.407,-3.162,-0.00158,-0.00341,-0.00149,0
317,0.311585,-0.194,-0.375,-3.183,-0.00165,-0.00355,-0.00154,0
318,0.312576,-0.179,-0.388,-3.168,-0.00165,-0.00358,-0.00161,0
319,0.313567,-0.167,-0.395,-3.172,-0.0018,-0.00345,-0.00151,0
320,0.314542,-0.193,-0.387,-3.155,-0.0017,-0.00348,-0.00097,0
321,0.315516,-0.208,-0.38,-3.187,-0.00175,-0.00347,-0.00133,0
322,0.31649,-0.192,-0.388,-3.169,-0.0018,-0.00343,-0.00133,0
323,0.317481,-0.172,-0.369,-3.15,-0.00168,-0.00352,-0.0018,0
324,0.318472,-0.176,-0.401,-3.158,-0.00162,-0.00341,-0.00186,0
325,0.319447,-0.183,-0.409,-3.164,-0.00172,-0.00343,-0.00148,0
326,0.320421,-0.185,-0.416,-3.16,-0.00154,-0.00342,-0.0011,0
327,0.321395,-0.191,-0.401,-3.168,-0.00157,-0.0034,-0.00176,0
328,0.322386,-0.19,-0.38,-3.165,-0.00162,-0.0035,-0.00209,0
329,0.323377,-0.202,-0.402,-3.178,-0.00167,-0.00366,-0.00162,0
330,0.324352,-0.202,-0.403,-3.143,-0.0017,-0.00352,-0.00154,0
331,0.325326,-0.199,-0.394,-3.193,-0.00168,-0.00344,-0.00162,0
