count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1459,1.432203,-0.001,-0.059,-0.189,1E-05,-0.00057,7E-05,0
1460,1.433177,0.003,-0.04,-0.199,-5E-05,-0.00056,0.00036,0
1461,1.434168,0.014,-0.02,-0.167,-0.00018,-0.00052,0.00054,0
1462,1.435159,-0.018,-0.065,-0.199,6E-05,-0.00065,0.00035,0
1463,1.436133,0.021,-0.033,-0.18,-6E-05,-0.0006,0.00066,0
1464,1.437107,0.012,-0.067,-0.221,0.00012,-0.00066,0.00021,0
1465,1.438081,0.015,-0.04,-0.186,-6E-05,-0.00059,-0.00019,0
1466,1.439072,-0.004,-0.028,-0.2,-0.00014,-0.00064,-0.00014,0
1467,1.440063,0.017,-0.051,-0.216,-9E-05,-0.00052,0.00023,0
1468,1.441037,-0.018,-0.044,-0.164,6E-05,-0.00066,0.00016,0
1469,1.442011,-0.001,-0.061,-0.2,0.00014,-0.00057,0.00032,0
1470,1.442985,-0.008,-0.04,-0.18,-5E-05,-0.00055,-0.00014,0
1471,1.443976,0.013,-0.03,-0.191,-7E-05,-0.00042,0.00013,0
1472,1.444967,0.015,-0.067,-0.188,2E-05,-0.00043,-0.00015,0
1473,1.445941,0.012,-0.053,-0.195,2E-05,-0.00045,0.00062,0
1474,1.446915,0.011,-0.047,-0.172,6E-05,-0.00048,0.00027,0
1475,1.447889,0.001,-0.035,-0.187,-0.00016,-0.00057,0.0004,0
1476,1.44888,-0.006,-0.025,-0.177,-1E-05,-0.00057,0.00017,0
1477,1.449871,0.01,-0.065,-0.163,-0.00012,-0.0006,0.00035,0
1478,1.450845,0.002,-0.027,-0.174,-0.00011,-0.00067,0.00026,0
1479,1.451819,0.008,-0.064,-0.179,2E-05,-0.0006,0.00033,0
1480,1.452793,0.001,-0.056,-0.216,-0.0001,-0.00062,0.00037,0
1481,1.453784,0,-0.038,-0.192,-6E-05,-0.00069,-0.00028,0
1482,1.454775,0.005,-0.025,-0.19,-9E-05,-0.0007,0.00039,0
1483,1.455768,0.005,-0.029,-0.176,-3E-05,-0.00065,0.00057,0
1484,1.456742,0.019,-0.041,-0.186,-5E-05,-0.00068,0.00037,0
1485,1.457716,0.014,-0.039,-0.181,-0.00011,-0.00055,-0.00017,0
1486,1.458707,-0.001,-0.049,-0.199,-4E-05,-0.00074,0.00052,0
1487,1.459698,0.011,-0.03,-0.181,-5E-05,-0.00059,0.00023,0
1488,1.460672,-0.005,-0.041,-0.227,-1E-05,-0.00051,0.00011,0
1489,1.461646,0.002,-0.048,-0.223,7E-05,-0.00052,0.00014,0
1490,1.46262,-0.015,-0.053,-0.227,4E-05,-0.00067,7E-05,0
1491,1.463611,0.01,-0.03,-0.16,3E-05,-0.00067,0.00025,0
1492,1.464602,0.02,-0.045,-0.225,-1E-05,-0.0006,0.00027,0
1493,1.465576,-0.006,-0.046,-0.182,-5E-05,-0.00065,0.00046,0
1494,1.46655,0.003,-0.07,-0.195,4E-05,-0.00047,0.0003,0
1495,1.467524,0.009,-0.079,-0.184,0,-0.00048,0.00042,0
1496,1.468515,0.006,-0.029,-0.184,-3E-05,-0.00065,0.00068,0
1497,1.469506,0.003,-0.028,-0.176,2E-05,-0.00078,0.00039,0
1498,1.47048,0.013,-0.05,-0.19,0.00013,-0.00055,0.00016,0
1499,1.471454,-0.001,-0.06,-0.196,3E-05,-0.00056,0.00018,0
1500,1.472428,0.02,-0.042,-0.164,5E-05,-0.00053,0.00039,0
1501,1.473419,0,-0.042,-0.194,-0.0001,-0.00064,6E-05,0
1502,1.47441,-0.001,-0.008,-0.162,-6E-05,-0.0005,-4E-05,0
1503,1.475384,0.016,-0.022,-0.191,6E-05,-0.00058,-0.0002,0
1504,1.476358,-0.02,-0.031,-0.178,5E-05,-0.00074,-0.00017,0
1505,1.477332,0.026,-0.04,-0.175,0.0001,-0.00056,7E-05,0
1506,1.478323,0.022,-0.059,-0.183,0.00018,-0.0006,0.00038,0
1507,1.479314,-0.007,-0.042,-0.19,9E-05,-0.00063,0.00064,0
1508,1.480288,0.002,-0.054,-0.176,4E-05,-0.0005,0.00021,0
1509,1.481262,-0.015,-0.032,-0.184,-2E-05,-0.00051,0.00032,0
1510,1.482236,0.007,-0.038,-0.208,0.00011,-0.00051,2E-05,0
1511,1.483227,0.013,-0.05,-0.159,-4E-05,-0.00061,-0.00018,0
1512,1.484218,0.012,-0.032,-0.176,-5E-05,-0.00045,0.00019,0
1513,1.485192,-0.024,-0.042,-0.161,-0.00012,-0.00051,0.00017,0
1514,1.486166,0.007,-0.02,-0.162,-0.0001,-0.00055,0.00043,0
1515,1.48714,0.004,-0.035,-0.174,4E-05,-0.00074,0.00053,0
1516,1.488131,-0.002,-0.042,-0.167,0.00011,-0.00082,0.00012,0
1517,1.489122,0.017,-0.048,-0.176,0.00012,-0.00053,0.00011,0
1518,1.490096,0.006,-0.028,-0.15,-2E-05,-0.00048,-3E-05,0
1519,1.49107,-0.006,-0.032,-0.164,0.00012,-0.00059,-0.00031,0
1520,1.492044,0.015,-0.032,-0.188,0.0001,-0.00071,-0.00015,0
1521,1.493035,-0.003,-0.042,-0.135,-5E-05,-0.0006,0.00017,0
1522,1.494026,0.002,-0.063,-0.197,4E-05,-0.00047,-6E-05,0
1523,1.495,-0.006,-0.05,-0.199,-3E-05,-0.00054,0.00011,0
1524,1.495974,0.003,-0.053,-0.19,-1E-05,-0.00049,0.00042,0
1525,1.496948,0.003,-0.048,-0.204,-6E-05,-0.00039,0.00055,0
1526,1.497939,0.006,-0.052,-0.176,-1E-05,-0.00041,-0.0005,0
1527,1.49893,0.014,-0.053,-0.191,7E-05,-0.00049,-0.00016,0
1528,1.499904,-0.009,-0.052,-0.189,8E-05,-0.00065,-9E-05,0
1529,1.500878,0.028,-0.066,-0.174,8E-05,-0.00047,-9E-05,0
1530,1.501852,0.009,-0.05,-0.207,2E-05,-0.00042,-0.00021,0
1531,1.502843,0.013,-0.047,-0.209,0.00012,-0.00063,-0.00028,0
1532,1.503834,0.016,-0.03,-0.202,-4E-05,-0.00038,-0.00013,0
1533,1.504808,0.031,-0.051,-0.164,3E-05,-0.00046,0.00039,0
1534,1.505782,-0.002,-0.023,-0.162,-9E-05,-0.00049,0.00042,0
1535,1.506756,0.023,-0.02,-0.173,-4E-05,-0.0006,0.00031,0
1536,1.507747,0.009,-0.046,-0.191,7E-05,-0.00048,0.00035,0
1537,1.508738,0.022,-0.038,-0.192,2E-05,-0.0006,0.00074,0
1538,1.509712,0.003,-0.037,-0.187,0,-0.00057,0.00055,0
1539,1.510686,0.001,-0.04,-0.195,5E-05,-0.00047,0.00038,0
1540,1.51166,0.01,-0.046,-0.174,4E-05,-0.00055,0.00012,0
1541,1.512651,0.027,-0.044,-0.188,-0.00012,-0.00056,0.00017,0
1542,1.513642,0.028,-0.063,-0.181,0.00016,-0.00051,-0.00026,0
1543,1.514616,0.007,-0.071,-0.19,-5E-05,-0.00035,-4E-05,0
1544,1.51559,-0.012,-0.039,-0.178,0.00011,-0.0005,0.00041,0
1545,1.516564,-0.013,-0.034,-0.184,7E-05,-0.00052,-0.00021,0
1546,1.517555,0.011,-0.05,-0.186,8E-05,-0.00065,-0.0002,0
1547,1.518546,0.006,-0.049,-0.205,-2E-05,-0.00064,0.00028,0
1548,1.51952,-0.009,-0.045,-0.139,-0.00011,-0.00077,0.00019,0
1549,1.520494,-0.002,-0.058,-0.179,0.00012,-0.00065,0.00034,0
1550,1.521468,-0.006,-0.06,-0.192,6E-05,-0.00059,0.0003,0
1551,1.522459,-0.005,-0.052,-0.22,5E-05,-0.0005,0.00047,0
1552,1.52345,-0.002,-0.043,-0.17,5E-05,-0.00065,0.00079,0
1553,1.524424,-0.004,-0.044,-0.174,1E-05,-0.00062,0.00011,0
1554,1.525398,-0.009,-0.064,-0.182,9E-05,-0.00065,0.00026,0
1555,1.526372,0.008,-0.052,-0.171,5E-05,-0.00051,0.00049,0
1556,1.527363,0.021,-0.053,-0.169,-4E-05,-0.00044,0.00035,0
1557,1.528354,0.01,-0.027,-0.201,-4E-05,-0.00039,0.00043,0
1558,1.529328,0.003,-0.053,-0.19,5E-05,-0.00048,0.00043,0
1559,1.530302,0.016,-0.012,-0.167,0.00011,-0.00051,0.00045,0
1560,1.531276,0.004,-0.035,-0.157,0.00017,-0.00052,0.0004,0
1561,1.532267,-0.004,-0.045,-0.184,5E-05,-0.00064,7E-05,0
1562,1.533258,0.01,-0.049,-0.178,0.00017,-0.00059,0.00039,0
1563,1.534232,0.01,-0.048,-0.162,8E-05,-0.00051,0.00048,0
1564,1.535206,0.012,-0.053,-0.207,-9E-05,-0.00047,0.0003,0
1565,1.53618,0.006,-0.032,-0.193,-1E-05,-0.00052,0.00027,0
1566,1.537171,-0.013,-0.045,-0.176,9E-05,-0.00064,0.00027,0
1567,1.538162,0.007,-0.055,-0.15,-3E-05,-0.00062,0.0006,0
1568,1.539136,-0.016,-0.063,-0.17,-8E-05,-0.00075,0.00038,0
1569,1.54011,-0.01,-0.053,-0.168,3E-05,-0.00051,0.00052,0
1570,1.541084,0.022,-0.036,-0.153,3E-05,-0.0004,0.00035,0
1571,1.542075,0.01,-0.047,-0.186,-0.00011,-0.0004,0.00045,0
1572,1.543066,0.001,-0.057,-0.179,-3E-05,-0.00055,0.00059,0
1573,1.54404,0.009,-0.074,-0.206,-5E-05,-0.00051,0.00029,0
1574,1.545014,0.013,-0.088,-0.192,8E-05,-0.00047,0.00018,0
1575,1.545988,-0.002,-0.069,-0.181,0,-0.00059,0.00039,0
1576,1.546979,0.017,-0.085,-0.173,8E-05,-0.00054,9E-05,0
1577,1.54797,0.024,-0.046,-0.167,7E-05,-0.00057,0.00035,0
1578,1.548944,0.012,-0.051,-0.165,2E-05,-0.00058,1E-05,0
1579,1.549918,-0.002,-0.022,-0.206,-0.00014,-0.00066,0.00033,0
1580,1.550892,0.029,-0.049,-0.207,4E-05,-0.00064,0.00036,0
1581,1.551883,0.016,-0.047,-0.229,-5E-05,-0.00061,0.00018,0
1582,1.552874,0.015,-0.039,-0.12,2E-05,-0.0006,-1E-05,0
1583,1.553848,0.003,-0.043,-0.148,4E-05,-0.00055,0.00056,0
1584,1.554822,-0.001,-0.059,-0.154,-3E-05,-0.00047,0.00045,0
1585,1.555796,0.024,-0.064,-0.178,-1E-05,-0.00058,0.00043,0
1586,1.556787,0.007,-0.035,-0.188,-0.00011,-0.00064,0.0004,0
1587,1.557778,-0.011,-0.05,-0.183,-6E-05,-0.0007,-0.00048,0
1588,1.558752,0.007,-0.053,-0.152,-9E-05,-0.00048,0.00016,0
1589,1.559726,0.022,-0.046,-0.172,1E-05,-0.00051,1E-05,0
1590,1.5607,0.035,-0.031,-0.184,3E-05,-0.00059,0.00068,0
1591,1.561691,0.034,-0.031,-0.185,6E-05,-0.00062,0.00039,0
1592,1.562682,0.016,-0.045,-0.191,-6E-05,-0.00053,0.00026,0
1593,1.563656,-0.014,-0.064,-0.194,-4E-05,-0.00064,2E-05,0
1594,1.56463,-0.024,-0.05,-0.148,4E-05,-0.00076,0.00052,0
1595,1.565604,0.001,-0.041,-0.18,-2E-05,-0.00048,0.0002,0
1596,1.566595,0.009,-0.069,-0.182,-3E-05,-0.00053,0.00078,0
1597,1.567586,0.024,-0.046,-0.187,-6E-05,-0.00033,0.00051,0
1598,1.56856,0.005,-0.043,-0.194,-9E-05,-0.00057,0.00072,0
1599,1.569534,0.001,-0.06,-0.153,2E-05,-0.00065,0.00027,0
1600,1.570508,0.013,-0.077,-0.176,1E-05,-0.0006,0.00035,0
1601,1.571499,0.011,-0.061,-0.215,7E-05,-0.00065,0.00021,0
1602,1.57249,0.024,-0.034,-0.186,-9E-05,-0.0006,-0.00049,0
1603,1.573464,0.006,-0.032,-0.151,6E-05,-0.0006,0.00031,0
1604,1.574438,0.01,-0.037,-0.177,3E-05,-0.0005,-5E-05,0
1605,1.575412,0.015,-0.051,-0.155,-3E-05,-0.00032,4E-05,0
1606,1.576403,0.019,-0.048,-0.162,1E-05,-0.00031,-6E-05,0
1607,1.577394,0.005,-0.082,-0.18,-0.0001,-0.0005,-0.00029,0
1608,1.578368,0.011,-0.06,-0.225,-5E-05,-0.00037,0.0002,0
1609,1.579342,0.018,-0.055,-0.164,-2E-05,-0.00041,0.00026,0
1610,1.580316,-0.013,-0.071,-0.183,-7E-05,-0.00061,0.00048,0
1611,1.581307,0.001,-0.065,-0.213,1E-05,-0.00051,0.00046,0
1612,1.582298,0.011,-0.048,-0.17,0.0001,-0.0006,0.00097,0
1613,1.583272,-0.003,-0.067,-0.148,5E-05,-0.00062,0.00049,0
1614,1.584246,0.007,-0.065,-0.161,-1E-05,-0.00055,0.00045,0
1615,1.58522,0.011,-0.047,-0.161,-6E-05,-0.00059,0.00032,0
1616,1.586211,0.029,-0.059,-0.176,-1E-05,-0.0006,0.0001,0
1617,1.587202,0.039,-0.064,-0.176,1E-05,-0.00057,0.00052,0
1618,1.588176,0.029,-0.049,-0.168,-1E-05,-0.00052,-9E-05,0
1619,1.58915,0.028,-0.049,-0.175,5E-05,-0.00053,0.00068,0
1620,1.590124,0.008,-0.042,-0.21,-0.00013,-0.00061,0.00027,0
1621,1.591115,0,-0.032,-0.154,-8E-05,-0.0005,0.00015,0
1622,1.592106,0.016,-0.057,-0.184,0,-0.0006,0.00072,0
1623,1.59308,0.015,-0.049,-0.189,-1E-05,-0.00049,-0.00017,0
1624,1.594054,0.019,-0.07,-0.163,-2E-05,-0.00052,0.00041,0
1625,1.595028,0.013,-0.044,-0.178,-3E-05,-0.0006,0.00038,0
1626,1.596019,0.014,-0.061,-0.164,-4E-05,-0.00047,0.00044,0
1627,1.59701,0.001,-0.045,-0.181,-7E-05,-0.00074,0.00071,0
1628,1.597984,0.014,-0.033,-0.178,-4E-05,-0.00061,0.00049,0
1629,1.598958,0.032,-0.072,-0.198,5E-05,-0.00057,0.00077,0
1630,1.599932,0.004,-0.049,-0.161,-1E-05,-0.00059,0.00039,0
1631,1.600923,0.008,-0.063,-0.19,0.00013,-0.00062,0.00022,0
1632,1.601914,0.029,-0.028,-0.172,-2E-05,-0.00051,0.00019,0
1633,1.602888,0.014,-0.059,-0.185,-4E-05,-0.00055,0.00054,0
1634,1.603862,0.024,-0.046,-0.188,7E-05,-0.00063,-0.00034,0
1635,1.604836,0,-0.05,-0.181,0.00015,-0.00068,0.00039,0
1636,1.605827,0.013,-0.024,-0.145,6E-05,-0.00059,8E-05,0
1637,1.606818,0.017,-0.032,-0.199,-4E-05,-0.0006,0.00023,0
1638,1.607811,0.007,-0.055,-0.181,4E-05,-0.00073,0.00051,0
1639,1.608785,-0.007,-0.064,-0.179,-4E-05,-0.00063,0.00027,0
1640,1.609759,-0.003,-0.072,-0.203,1E-05,-0.0007,0.00056,0
1641,1.61075,0.011,-0.083,-0.189,5E-05,-0.00041,-6E-05,0
1642,1.611741,0.028,-0.054,-0.155,-4E-05,-0.00066,0.00041,0
1643,1.612715,0.018,-0.054,-0.145,0.00018,-0.0006,0.00028,0
1644,1.613689,0.026,-0.055,-0.185,-3E-05,-0.00061,0.0006,0
1645,1.614663,0.014,-0.05,-0.196,-5E-05,-0.00065,0.00029,0
1646,1.615654,0.01,-0.054,-0.188,-4E-05,-0.00062,0.0004,0
1647,1.616645,0.018,-0.057,-0.159,0,-0.00065,0.00036,0
1648,1.617619,0.003,-0.044,-0.177,6E-05,-0.00059,0.00077,0
1649,1.618593,0.022,-0.051,-0.191,3E-05,-0.00059,0.00061,0
1650,1.619567,0.007,-0.072,-0.18,-3E-05,-0.00058,0.00033,0
1651,1.620558,0.014,-0.084,-0.205,1E-05,-0.00037,0.00052,0
1652,1.621549,0.001,-0.054,-0.206,-6E-05,-0.00067,0.00066,0
1653,1.622523,0.021,-0.027,-0.182,-7E-05,-0.00071,0.00116,0
1654,1.623497,0.026,-0.05,-0.178,-7E-05,-0.00064,0.00029,0
1655,1.624471,0.006,-0.052,-0.164,4E-05,-0.00051,0.00016,0
1656,1.625462,0.017,-0.053,-0.209,4E-05,-0.00055,0.00057,0
1657,1.626453,0.002,-0.056,-0.193,0,-0.00054,-5E-05,0
1658,1.627427,0.004,-0.055,-0.156,0.00014,-0.00063,-0.0001,0
1659,1.628401,0.001,-0.034,-0.166,8E-05,-0.00061,0.00056,0
1660,1.629375,-0.014,-0.054,-0.167,0.0001,-0.00057,0.00031,0
1661,1.630366,-0.028,-0.033,-0.147,-5E-05,-0.00054,-8E-05,0
1662,1.631357,0.018,-0.038,-0.163,-4E-05,-0.00053,-0.00015,0
1663,1.632331,0.009,-0.029,-0.173,-0.00011,-0.00043,-0.00014,0
1664,1.633305,0.004,-0.041,-0.174,3E-05,-0.00043,-4E-05,0
1665,1.634279,0.015,-0.049,-0.156,0.00017,-0.00046,0.00014,0
1666,1.63527,0.028,-0.042,-0.198,0.00018,-0.00056,0.00054,0
1667,1.636261,0.017,-0.029,-0.186,7E-05,-0.00066,0.00083,0
1668,1.637235,-0.003,-0.036,-0.172,-6E-05,-0.00056,0.00042,0
1669,1.638209,0.019,-0.072,-0.155,-2E-05,-0.00052,0.00052,0
1670,1.639183,0.011,-0.064,-0.164,0.00016,-0.00047,0.00079,0
1671,1.640174,0.005,-0.041,-0.202,2E-05,-0.00068,0.00064,0
1672,1.641165,0.012,-0.056,-0.189,-3E-05,-0.00051,0.00021,0
1673,1.642139,0.012,-0.062,-0.18,7E-05,-0.00044,0.00016,0
1674,1.643113,0.018,-0.033,-0.179,-1E-05,-0.0005,0.00029,0
1675,1.644087,0.013,-0.066,-0.192,0.00016,-0.00058,0.00038,0
1676,1.645078,0.01,-0.053,-0.195,5E-05,-0.00049,0.00012,0
1677,1.646069,0.022,-0.038,-0.213,-2E-05,-0.00059,4E-05,0
1678,1.647043,0.001,-0.064,-0.175,1E-05,-0.00055,0.00038,0
1679,1.648017,-0.014,-0.094,-0.204,1E-05,-0.00064,0.00041,0
1680,1.648991,-0.004,-0.082,-0.222,-2E-05,-0.0006,0.00034,0
1681,1.649982,0.014,-0.056,-0.227,5E-05,-0.00055,0.00022,0
1682,1.650973,0.015,-0.057,-0.194,0,-0.00064,0.00049,0
1683,1.651947,0.023,-0.074,-0.202,4E-05,-0.00052,0.0008,0
1684,1.652921,0.01,-0.057,-0.192,-3E-05,-0.00069,0.0008,0
1685,1.653895,0.039,-0.05,-0.192,0.0001,-0.00057,0.00028,0
1686,1.654886,0.031,-0.048,-0.198,-0.0002,-0.00041,0.00034,0
1687,1.655877,0.029,-0.036,-0.188,-0.00014,-0.00058,0.00027,0
1688,1.656851,0.022,-0.074,-0.198,-4E-05,-0.00066,0.00043,0
1689,1.657825,0.034,-0.05,-0.196,0,-0.00062,0.00032,0
1690,1.658799,0.045,-0.074,-0.177,8E-05,-0.00047,0.00066,0
1691,1.65979,-0.002,-0.045,-0.172,1E-05,-0.0005,0.00032,0
1692,1.660781,0.003,-0.067,-0.178,5E-05,-0.00058,0.00047,0
1693,1.661755,0.017,-0.059,-0.169,-2E-05,-0.00064,0.0001,0
1694,1.662729,0.022,-0.058,-0.198,0,-0.00046,0.00046,0
1695,1.663703,0.023,-0.061,-0.187,8E-05,-0.00041,-3E-05,0
1696,1.664694,0.044,-0.082,-0.173,0.00015,-0.00041,0.00023,0
1697,1.665685,0.017,-0.059,-0.213,0.00015,-0.00059,8E-05,0
1698,1.666659,-0.006,-0.045,-0.198,9E-05,-0.00053,0.00051,0
1699,1.667633,-0.007,-0.069,-0.197,-8E-05,-0.00045,-6E-05,0
1700,1.668607,0.03,-0.069,-0.169,-0.0001,-0.00054,0.0004,0
1701,1.669598,0.016,-0.084,-0.213,6E-05,-0.00048,0.00032,0
1702,1.670589,0.009,-0.053,-0.17,0.0001,-0.00056,0.00068,0
1703,1.671563,0.005,-0.028,-0.159,2E-05,-0.00076,0.00047,0
1704,1.672537,0.031,-0.044,-0.177,-7E-05,-0.00069,-8E-05,0
1705,1.673511,0.036,-0.058,-0.17,0,-0.00056,0.00089,0
1706,1.674502,0.002,-0.051,-0.197,-2E-05,-0.0006,0.00053,0
1707,1.675493,0.022,-0.067,-0.177,1E-05,-0.00071,0.00041,0
1708,1.676467,0.007,-0.062,-0.159,1E-05,-0.00066,0.00053,0
1709,1.677441,-0.014,-0.039,-0.176,8E-05,-0.00063,0.00019,0
1710,1.678415,0.02,-0.045,-0.188,0.00012,-0.00069,0.00035,0
1711,1.679406,0.043,-0.068,-0.179,8E-05,-0.00058,0.00056,0
1712,1.680397,0.021,-0.057,-0.168,-9E-05,-0.00056,0.00036,0
1713,1.681371,0.015,-0.043,-0.142,-0.00017,-0.00067,0.00021,0
1714,1.682345,0.02,-0.043,-0.199,0,-0.00055,0.00025,0
1715,1.683319,0.017,-0.049,-0.187,-5E-05,-0.00063,0.00032,0
1716,1.68431,0.029,-0.072,-0.176,0.00016,-0.00067,-0.00016,0
1717,1.685301,0.017,-0.063,-0.179,0.00011,-0.00053,0.00025,0
1718,1.686275,0.021,-0.051,-0.176,-0.00016,-0.00062,0.00062,0
1719,1.687249,0.01,-0.052,-0.206,-8E-05,-0.00077,0.00053,0
1720,1.688223,-0.008,-0.074,-0.203,5E-05,-0.00058,0.00054,0
1721,1.689214,0.014,-0.035,-0.176,-3E-05,-0.0006,-4E-05,0
1722,1.690205,0.019,-0.066,-0.169,3E-05,-0.00058,7E-05,0
1723,1.691179,0.038,-0.051,-0.179,0.00011,-0.00053,0.00044,0
1724,1.692153,0.038,-0.038,-0.195,-3E-05,-0.00052,8E-05,0
1725,1.693127,0.022,-0.049,-0.192,6E-05,-0.00056,0.00014,0
1726,1.694118,0.02,-0.064,-0.164,8E-05,-0.00056,0.00031,0
1727,1.695109,0.017,-0.069,-0.194,5E-05,-0.00065,0.00043,0
1728,1.696083,0.015,-0.043,-0.17,-3E-05,-0.00043,0.00047,0
1729,1.697057,0.009,-0.052,-0.172,-6E-05,-0.00054,4E-05,0
1730,1.698031,0.024,-0.04,-0.183,2E-05,-0.00038,0.00075,0
1731,1.699022,0.008,-0.066,-0.196,6E-05,-0.00056,0.00021,0
1732,1.700013,0.026,-0.051,-0.196,5E-05,-0.00055,3E-05,0
1733,1.700987,0.055,-0.052,-0.17,5E-05,-0.0004,0.00043,0
1734,1.701961,0.03,-0.028,-0.158,7E-05,-0.00046,0,0
1735,1.702935,0.02,-0.05,-0.179,0.00015,-0.00054,0.00021,0
1736,1.703926,0.033,-0.056,-0.203,0,-0.00053,0.00076,0
1737,1.704917,0.026,-0.053,-0.172,2E-05,-0.00052,0.00046,0
1738,1.705891,0.022,-0.048,-0.176,2E-05,-0.00053,-0.00016,0
1739,1.706865,0.01,-0.053,-0.199,-2E-05,-0.00054,0.00017,0
1740,1.707839,0.02,-0.065,-0.173,-2E-05,-0.00036,0.00039,0
1741,1.70883,0.017,-0.041,-0.164,5E-05,-0.00048,0.00055,0
1742,1.709821,0.001,-0.033,-0.151,-0.00024,-0.00037,0.00025,0
1743,1.710795,-0.005,-0.049,-0.167,-0.0002,-0.00041,0.00013,0
1744,1.711769,0.036,-0.05,-0.152,4E-05,-0.00047,0.00066,0
1745,1.712743,0.047,-0.063,-0.161,-1E-05,-0.00035,0.00033,0
1746,1.713734,0.021,-0.064,-0.136,-6E-05,-0.00054,0.00013,0
1747,1.714725,0.043,-0.048,-0.136,-4E-05,-0.00051,0.00028,0
1748,1.715699,0.035,-0.063,-0.22,8E-05,-0.00043,9E-05,0
1749,1.716673,0.018,-0.057,-0.203,-1E-05,-0.00045,5E-05,0
1750,1.717647,0.014,-0.067,-0.189,7E-05,-0.00054,0.00018,0
1751,1.718638,-0.012,-0.052,-0.185,1E-05,-0.00048,0.00037,0
1752,1.719629,0.027,-0.054,-0.201,2E-05,-0.0005,0.00049,0
1753,1.720603,0.019,-0.05,-0.19,-7E-05,-0.00042,0.00036,0
1754,1.721577,0.02,-0.075,-0.164,-7E-05,-0.00058,0.00029,0
1755,1.722551,0.027,-0.081,-0.168,1E-05,-0.00055,0.0006,0
1756,1.723542,0.027,-0.069,-0.215,-1E-05,-0.00042,0.00057,0
1757,1.724533,0.02,-0.065,-0.156,-0.00012,-0.00059,0.00034,0
1758,1.725507,0.02,-0.043,-0.154,-7E-05,-0.00042,0.00011,0
1759,1.726481,0.011,-0.034,-0.157,-7E-05,-0.00048,0.00018,0
1760,1.727455,0.016,-0.073,-0.182,-8E-05,-0.00036,0.00027,0
1761,1.728446,-0.003,-0.062,-0.175,1E-05,-0.00043,0.00027,0
1762,1.729437,0.018,-0.08,-0.173,-2E-05,-0.00045,-0.00014,0
1763,1.730411,0.034,-0.056,-0.167,-4E-05,-0.00038,0.00059,0
1764,1.731385,0.009,-0.067,-0.161,9E-05,-0.00041,0.00012,0
1765,1.732359,-0.004,-0.06,-0.151,-4E-05,-0.00054,0.00042,0
1766,1.73335,0.01,-0.061,-0.16,-6E-05,-0.00039,-0.00026,0
1767,1.734341,0.01,-0.047,-0.18,-5E-05,-0.00039,9E-05,0
1768,1.735315,0.026,-0.041,-0.174,-0.00017,-0.00046,0.00057,0
1769,1.736289,0.01,-0.072,-0.209,0.0001,-0.00052,0.00025,0
1770,1.737263,0.009,-0.063,-0.207,-9E-05,-0.00047,0.0005,0
1771,1.738254,0.008,-0.063,-0.171,-0.00016,-0.00048,7E-05,0
1772,1.739245,0.009,-0.046,-0.18,-0.00022,-0.0004,3E-05,0
1773,1.740219,0.015,-0.042,-0.145,-4E-05,-0.00036,0.00056,0
1774,1.741193,-0.001,-0.024,-0.16,-7E-05,-0.00056,0.00083,0
1775,1.742167,-0.011,-0.046,-0.165,3E-05,-0.0007,0.00023,0
1776,1.743158,0.003,-0.045,-0.186,-4E-05,-0.00044,0.00039,0
1777,1.744149,0.005,-0.05,-0.204,-8E-05,-0.00038,0.00062,0
1778,1.745123,0.028,-0.059,-0.177,7E-05,-0.00039,2E-05,0
1779,1.746097,0.015,-0.076,-0.182,-6E-05,-0.00043,0.00031,0
1780,1.747071,0.022,-0.071,-0.164,-6E-05,-0.00037,0.00063,0
1781,1.748062,0.012,-0.073,-0.167,-0.0001,-0.00043,0.00041,0
1782,1.749053,0.012,-0.085,-0.199,-3E-05,-0.00043,0.00022,0
1783,1.750027,0.026,-0.048,-0.218,0,-0.00045,2E-05,0
1784,1.751001,0.022,-0.056,-0.17,-6E-05,-0.00029,0.00048,0
1785,1.751975,0.013,-0.075,-0.171,3E-05,-0.0005,0.00014,0
1786,1.752966,0.02,-0.049,-0.173,-1E-05,-0.00031,0.00017,0
1787,1.753957,0.02,-0.045,-0.186,-7E-05,-0.00041,0.00045,0
1788,1.754931,0.014,-0.055,-0.165,5E-05,-0.00046,0.00035,0
1789,1.755905,0.013,-0.081,-0.16,-6E-05,-0.00032,7E-05,0
1790,1.756879,0.028,-0.077,-0.151,-0.00012,-0.00062,0.00029,0
1791,1.75787,0.013,-0.066,-0.18,-8E-05,-0.00043,0.00023,0
1792,1.758861,0.009,-0.074,-0.201,-8E-05,-0.00045,0.00084,0
1793,1.759835,-0.003,-0.051,-0.155,-9E-05,-0.00042,0.0006,0
1794,1.760809,-0.014,-0.058,-0.174,-0.00016,-0.00052,0.00055,0
1795,1.761783,-0.004,-0.056,-0.168,-0.00021,-0.00053,0.00087,0
1796,1.762774,0.001,-0.07,-0.192,-9E-05,-0.00055,0,0
1797,1.763765,-0.016,-0.065,-0.177,-0.00014,-0.00049,0.00013,0
1798,1.764739,0.006,-0.091,-0.165,2E-05,-0.00048,0.00084,0
1799,1.765713,0.021,-0.045,-0.181,-0.00012,-0.00034,0.00079,0
1800,1.766687,0.007,-0.05,-0.172,-1E-05,-0.00043,0.00033,0
